"행정구역","2020년12월_전체세대","2020년12월_1인세대","2020년12월_2인세대","2020년12월_3인세대","2020년12월_4인세대","2020년12월_5인세대","2020년12월_6인세대","2020년12월_7인세대","2020년12월_8인세대","2020년12월_9인세대","2020년12월_10인세대"
"서울특별시 영등포구 (1156000000)","184,714","87,715","38,052","29,051","23,325","5,114","1,059","287","68","17","26"
"서울특별시 동작구 (1159000000)","184,229","82,352","38,886","30,461","25,265","5,660","1,192","299","73","27","14"
"서울특별시 관악구 (1162000000)","274,811","160,288","50,680","31,931","24,427","5,784","1,266","312","78","20","25"
"서울특별시 서초구 (1165000000)","173,502","59,621","35,330","34,035","33,834","8,007","1,924","496","174","43","38"
"서울특별시 강남구 (1168000000)","234,872","95,007","45,250","41,093","41,719","9,047","1,996","524","139","62","35"
"서울특별시 송파구 (1171000000)","281,959","100,587","60,789","55,076","51,282","11,100","2,410","506","138","39","32"
"서울특별시 강동구 (1174000000)","196,499","70,081","44,967","38,288","33,752","7,432","1,473","359","99","26","22"
"부산광역시  (2600000000)","1,530,431","592,265","381,766","274,330","218,096","50,646","10,189","2,211","566","187","175"
"부산광역시 중구 (2611000000)","23,847","13,800","5,264","2,711","1,501","425","111","27","4","1","3"
"부산광역시 서구 (2614000000)","53,853","25,428","13,055","8,005","5,484","1,452","315","71","24","6","13"
"부산광역시 동구 (2617000000)","46,003","22,467","11,474","6,583","4,107","1,059","246","48","11","2","6"
"부산광역시 영도구 (2620000000)","54,903","23,453","14,931","8,717","5,868","1,483","349","74","11","10","7"
"부산광역시 부산진구 (2623000000)","173,263","76,432","41,865","27,997","20,790","4,927","981","205","42","17","7"
"부산광역시 동래구 (2626000000)","114,987","38,717","28,905","22,414","19,443","4,430","824","174","49","15","16"
"부산광역시 남구 (2629000000)","117,876","43,357","29,496","21,747","17,930","4,166","885","222","49","10","14"
"부산광역시 북구 (2632000000)","120,668","39,663","31,373","23,933","20,161","4,515","837","135","35","10","6"
"부산광역시 해운대구 (2635000000)","171,376","58,018","42,780","34,062","28,658","6,152","1,256","304","100","28","18"
"부산광역시 사하구 (2638000000)","138,854","51,458","35,525","25,791","20,287","4,628","918","162","49","21","15"
"부산광역시 금정구 (2641000000)","107,561","43,856","26,834","18,531","14,079","3,309","707","162","42","16","25"
"부산광역시 강서구 (2644000000)","58,141","20,691","12,666","11,179","10,517","2,493","459","97","29","5","5"
"부산광역시 연제구 (2647000000)","92,583","33,847","23,626","17,425","13,767","3,098","640","125","32","12","11"
"부산광역시 수영구 (2650000000)","84,311","35,828","21,700","13,968","9,722","2,400","513","121","35","15","9"
"부산광역시 사상구 (2653000000)","97,556","38,706","24,447","17,436","13,190","3,017","581","140","22","10","7"
"부산광역시 기장군 (2671000000)","74,649","26,544","17,825","13,831","12,592","3,092","567","144","32","9","13"
"대구광역시  (2700000000)","1,056,627","387,702","254,798","197,140","170,125","37,938","7,039","1,421","291","69","104"
"대구광역시 중구 (2711000000)","39,111","19,935","8,259","5,497","4,175","954","237","39","10","0","5"
"대구광역시 동구 (2714000000)","155,865","61,081","39,747","27,360","21,382","5,011","992","216","43","13","20"
"대구광역시 서구 (2717000000)","83,437","36,755","21,411","13,515","8,997","2,216","449","78","12","2","2"
"대구광역시 남구 (2720000000)","76,582","38,524","18,407","10,577","6,856","1,743","350","91","16","6","12"
"대구광역시 북구 (2723000000)","187,494","65,352","44,279","36,283","32,894","7,113","1,257","234","57","11","14"
"대구광역시 수성구 (2726000000)","170,870","52,032","40,119","35,133","34,021","7,737","1,441","294","52","15","26"
"대구광역시 달서구 (2729000000)","235,303","78,755","56,610","46,612","42,547","8,806","1,554","323","72","14","10"
"대구광역시 달성군 (2771000000)","107,965","35,268","25,966","22,163","19,253","4,358","759","146","29","8","15"
"인천광역시  (2800000000)","1,267,956","461,082","293,021","240,413","210,977","49,889","9,600","2,150","525","156","143"
"인천광역시 중구 (2811000000)","68,379","33,295","13,837","9,936","8,499","2,192","467","105","28","12","8"
"인천광역시 동구 (2814000000)","28,777","11,511","7,280","5,038","3,753","935","198","48","10","2","2"
"인천광역시 미추홀구 (2817700000)","188,277","78,906","45,034","32,148","24,424","6,142","1,282","253","51","18","19"
"인천광역시 연수구 (2818500000)","152,266","45,698","31,263","33,312","33,055","7,246","1,280","293","75","24","20"
"인천광역시 남동구 (2820000000)","225,394","80,674","53,074","42,498","37,774","9,073","1,762","394","103","27","15"
"인천광역시 부평구 (2823700000)","211,305","73,454","50,809","41,532","35,377","8,090","1,542","359","89","28","25"
"인천광역시 계양구 (2824500000)","124,421","41,501","29,561","25,186","22,103","4,943","847","210","49","11","10"
"인천광역시 서구 (2826000000)","223,229","74,243","49,146","45,106","42,496","9,965","1,773","378","78","22","22"
"인천광역시 강화군 (2871000000)","33,915","14,611","10,337","4,517","2,837","1,080","386","82","36","11","18"
"인천광역시 옹진군 (2872000000)","11,993","7,189","2,680","1,140","659","223","63","28","6","1","4"
"광주광역시  (2900000000)","633,582","242,506","144,958","110,732","100,999","28,177","4,868","952","236","73","81"
"광주광역시 동구 (2911000000)","51,029","24,250","12,077","7,432","5,223","1,574","358","69","22","6","18"
"광주광역시 서구 (2914000000)","131,373","51,781","29,679","22,620","20,553","5,513","952","204","46","11","14"
"광주광역시 남구 (2915500000)","93,295","33,959","23,439","16,708","14,155","4,051","751","161","39","15","17"
"광주광역시 북구 (2917000000)","191,997","75,238","45,216","33,524","28,402","7,864","1,381","256","80","22","14"
"광주광역시 광산구 (2920000000)","165,888","57,278","34,547","30,448","32,666","9,175","1,426","262","49","19","18"
"대전광역시  (3000000000)","652,783","259,071","149,698","112,223","100,147","25,292","4,876","1,036","290","76","74"
"대전광역시 동구 (3011000000)","105,729","46,261","25,462","16,344","13,003","3,718","723","152","45","12","9"
"대전광역시 중구 (3014000000)","107,626","43,734","26,487","17,739","14,495","3,978","916","198","50","15","14"
"대전광역시 서구 (3017000000)","209,931","81,188","47,159","37,204","34,154","8,231","1,514","344","89","24","24"
"대전광역시 유성구 (3020000000)","151,292","58,280","30,977","27,308","26,930","6,343","1,127","225","73","18","11"
"대전광역시 대덕구 (3023000000)","78,205","29,608","19,613","13,628","11,565","3,022","596","117","33","7","16"
"울산광역시  (3100000000)","476,893","160,201","112,376","94,556","87,288","18,447","3,156","621","162","42","44"
"울산광역시 중구 (3111000000)","93,212","32,096","22,882","18,408","15,638","3,413","605","134","26","5","5"
"울산광역시 남구 (3114000000)","137,925","49,325","31,817","26,940","24,228","4,612","800","138","46","13","6"
"울산광역시 동구 (3117000000)","65,815","22,094","15,923","12,575","11,917","2,662","497","111","24","6","6"
"울산광역시 북구 (3120000000)","83,781","21,743","18,766","19,212","19,318","4,032","568","93","30","12","7"
"울산광역시 울주군 (3171000000)","96,160","34,943","22,988","17,421","16,187","3,728","686","145","36","6","20"
"세종특별자치시  (3600000000)","144,275","48,131","30,433","27,459","29,153","7,340","1,347","303","69","27","13"
"세종특별자치시  (3611000000)","144,275","48,131","30,433","27,459","29,153","7,340","1,347","303","69","27","13"
"경기도  (4100000000)","5,676,401","2,029,658","1,261,962","1,064,197","1,015,522","241,766","47,757","11,008","2,997","877","657"
"경기도 수원시 (4111000000)","506,950","192,488","102,378","91,957","94,696","20,676","3,621","806","204","72","52"
"경기도 성남시 (4113000000)","407,912","154,631","88,754","75,545","69,402","15,367","3,132","762","215","72","32"
"경기도 의정부시 (4115000000)","201,630","74,614","47,670","37,585","32,299","7,623","1,455","280","72","23","9"
"경기도 안양시 (4117000000)","220,552","67,258","50,085","46,132","44,858","9,712","1,838","480","134","32","23"
"경기도 부천시 (4119000000)","344,495","117,409","80,454","68,766","60,552","13,786","2,684","602","171","45","26"
"경기도 광명시 (4121000000)","120,560","37,362","27,811","24,417","24,261","5,354","1,063","195","74","15","8"
"경기도 평택시 (4122000000)","243,838","102,721","52,699","39,745","36,778","9,471","1,895","370","107","28","24"
"경기도 동두천시 (4125000000)","43,874","18,495","10,932","6,988","5,294","1,615","414","96","22","7","11"
"경기도 안산시 (4127000000)","286,061","110,976","61,605","51,253","47,955","11,489","2,113","481","137","31","21"
"경기도 고양시 (4128000000)","448,574","151,695","100,088","90,195","83,282","18,512","3,619","838","233","58","54"
"경기도 과천시 (4129000000)","23,373","5,923","4,895","5,150","5,630","1,380","290","68","25","4","8"
"경기도 구리시 (4131000000)","81,520","27,123","18,147","16,403","15,562","3,460","615","145","41","15","9"
"경기도 남양주시 (4136000000)","285,334","86,702","67,033","57,313","56,155","14,167","3,009","714","163","57","21"
"경기도 오산시 (4137000000)","99,436","39,211","20,207","16,820","17,771","4,381","792","188","44","13","9"
"경기도 시흥시 (4139000000)","211,150","76,863","44,016","39,428","39,401","9,323","1,617","369","81","35","17"
"경기도 군포시 (4141000000)","112,476","36,333","26,109","22,500","21,532","4,834","888","193","59","14","14"
"경기도 의왕시 (4143000000)","64,690","18,583","15,315","13,711","13,140","3,077","658","150","39","12","5"
"경기도 하남시 (4145000000)","128,774","50,024","28,282","22,927","21,222","5,124","927","182","59","16","11"
"경기도 용인시 (4146000000)","420,519","123,584","92,808","87,410","90,228","20,594","4,394","1,045","284","101","71"
"경기도 파주시 (4148000000)","200,270","74,931","44,736","35,661","33,720","8,857","1,823","394","101","25","22"
"경기도 이천시 (4150000000)","96,799","39,328","21,324","15,722","14,858","4,244","954","252","77","23","17"
"경기도 안성시 (4155000000)","85,839","36,130","20,604","13,244","11,424","3,328","806","199","57","15","32"
"경기도 김포시 (4157000000)","193,234","62,408","43,638","38,813","37,230","8,833","1,739","408","110","29","26"
"경기도 화성시 (4159000000)","351,924","125,191","69,083","65,005","72,058","16,741","2,950","623","182","47","44"
"경기도 광주시 (4161000000)","164,320","58,835","39,479","31,248","25,951","6,993","1,342","327","101","29","15"
"경기도 양주시 (4163000000)","97,998","34,762","23,761","17,764","15,925","4,536","920","244","49","19","18"
"경기도 포천시 (4165000000)","71,315","32,467","17,353","10,444","7,775","2,443","639","138","37","9","10"
"경기도 여주시 (4167000000)","51,748","21,481","13,508","7,850","6,038","2,062","559","190","38","10","12"
"경기도 연천군 (4180000000)","22,028","10,816","5,475","2,686","2,008","758","205","58","16","2","4"
"경기도 가평군 (4182000000)","31,533","15,574","7,972","3,939","2,729","959","249","77","15","6","13"
"경기도 양평군 (4183000000)","57,675","25,740","15,741","7,576","5,788","2,067","547","134","50","13","19"
"강원도  (4200000000)","736,301","318,906","187,901","112,412","85,699","24,296","5,384","1,218","315","80","90"
"강원도 춘천시 (4211000000)","126,685","49,567","30,924","21,766","18,062","4,954","1,087","247","47","17","14"
"강원도 원주시 (4213000000)","160,307","63,645","38,882","27,665","22,898","5,808","1,088","230","50","18","23"
"강원도 강릉시 (4215000000)","101,424","42,783","26,745","15,893","11,882","3,219","683","147","51","14","7"
"강원도 동해시 (4217000000)","42,306","17,239","11,202","6,793","5,245","1,466","287","58","13","1","2"
"강원도 태백시 (4219000000)","21,588","10,147","5,690","2,878","2,063","602","173","27","6","0","2"
"강원도 속초시 (4221000000)","39,932","17,357","10,268","6,367","4,448","1,182","232","54","19","3","2"
"강원도 삼척시 (4223000000)","33,635","16,392","8,574","4,490","2,994","935","190","45","12","1","2"
"강원도 홍천군 (4272000000)","34,187","15,328","9,516","4,611","3,286","1,026","305","85","16","5","9"
"강원도 횡성군 (4273000000)","23,276","10,568","6,862","2,952","1,911","706","200","55","16","3","3"
"강원도 영월군 (4275000000)","21,246","11,169","5,659","2,364","1,429","462","112","34","13","2","2"
"강원도 평창군 (4276000000)","21,618","10,400","6,043","2,692","1,642","627","160","26","22","2","4"
"강원도 정선군 (4277000000)","20,230","10,771","5,183","2,275","1,348","488","127","29","5","1","3"
"강원도 철원군 (4278000000)","21,182","9,422","5,221","3,079","2,371","777","236","49","18","2","7"
"강원도 화천군 (4279000000)","12,862","6,674","2,897","1,545","1,200","412","102","23","3","2","4"
"강원도 양구군 (4280000000)","10,828","5,119","2,610","1,440","1,148","380","93","25","7","3","3"
"강원도 인제군 (4281000000)","15,900","7,694","3,800","2,104","1,632","512","119","30","6","2","1"
"강원도 고성군 (4282000000)","14,546","7,637","3,707","1,696","1,055","344","77","25","4","1","0"
"강원도 양양군 (4283000000)","14,549","6,994","4,118","1,802","1,085","396","113","29","7","3","2"
"충청북도  (4300000000)","745,644","314,719","184,855","115,125","96,556","27,221","5,419","1,235","307","99","108"
"충청북도 청주시 (4311000000)","376,252","149,981","85,118","63,719","58,521","15,452","2,698","570","129","35","29"
"충청북도 충주시 (4313000000)","98,020","39,966","26,046","15,640","12,141","3,267","704","175","48","15","18"
"충청북도 제천시 (4315000000)","63,945","27,187","17,666","9,356","7,156","1,992","448","103","22","8","7"
"충청북도 보은군 (4372000000)","16,981","8,098","5,129","1,972","1,117","466","142","38","10","5","4"
"충청북도 옥천군 (4373000000)","24,437","10,439","7,334","3,289","2,221","855","196","68","22","5","8"
"충청북도 영동군 (4374000000)","24,414","11,605","6,995","2,886","1,892","723","235","52","13","6","7"
"충청북도 증평군 (4374500000)","17,697","7,947","4,342","2,519","2,062","656","121","39","8","2","1"
"충청북도 진천군 (4375000000)","39,594","17,470","9,447","5,842","4,898","1,546","302","53","24","9","3"
"충청북도 괴산군 (4376000000)","22,145","11,680","6,448","2,225","1,108","499","124","42","8","5","6"
"충청북도 음성군 (4377000000)","46,831","22,930","11,831","5,927","4,325","1,367","343","63","19","6","20"
"충청북도 단양군 (4380000000)","15,328","7,416","4,499","1,750","1,115","398","106","32","4","3","5"
"충청남도  (4400000000)","983,153","413,887","242,043","150,834","129,098","36,754","7,951","1,798","493","153","142"
"충청남도 천안시 (4413000000)","291,425","118,016","60,642","50,073","48,203","11,704","2,173","424","134","31","25"
"충청남도 공주시 (4415000000)","50,966","22,640","14,147","7,090","4,790","1,663","456","120","26","11","23"
"충청남도 보령시 (4418000000)","49,361","21,934","13,837","6,788","4,773","1,508","381","103","26","6","5"
"충청남도 아산시 (4420000000)","139,580","56,927","29,414","22,824","22,603","6,232","1,214","256","75","17","18"
"충청남도 서산시 (4421000000)","79,103","30,666","20,592","12,849","11,106","3,054","641","137","40","11","7"
"충청남도 논산시 (4423000000)","57,826","26,307","15,918","7,785","5,340","1,896","423","108","24","9","16"
"충청남도 계룡시 (4425000000)","16,531","4,654","3,934","3,093","3,555","1,045","191","49","6","2","2"
"충청남도 당진시 (4427000000)","77,661","33,635","18,502","11,593","10,058","2,989","670","151","41","17","5"
"충청남도 금산군 (4471000000)","25,897","11,987","7,447","3,235","2,116","811","218","54","13","7","9"
"충청남도 부여군 (4476000000)","33,562","15,410","10,240","4,160","2,391","973","279","73","22","9","5"
"충청남도 서천군 (4477000000)","26,794","12,342","8,315","3,218","1,895","736","202","52","16","9","9"
"충청남도 청양군 (4479000000)","16,378","8,001","4,836","1,868","1,002","464","147","33","19","6","2"
"충청남도 홍성군 (4480000000)","46,588","18,777","12,918","7,116","5,526","1,706","408","100","21","10","6"
"충청남도 예산군 (4481000000)","38,946","17,136","11,687","5,269","3,271","1,156","310","85","19","5","8"
"충청남도 태안군 (4482500000)","32,535","15,455","9,614","3,873","2,469","817","238","53","11","3","2"
"전라북도  (4500000000)","836,660","350,789","211,165","127,897","103,345","33,635","7,353","1,702","442","125","207"
"전라북도 전주시 (4511000000)","284,106","105,710","66,242","50,473","45,111","13,364","2,532","485","123","35","31"
"전라북도 군산시 (4513000000)","121,220","48,481","29,995","19,979","16,535","4,888","998","241","60","13","30"
"전라북도 익산시 (4514000000)","128,400","52,374","32,123","20,343","16,633","5,267","1,222","291","78","19","50"
"전라북도 정읍시 (4518000000)","54,335","25,261","14,655","7,150","4,839","1,882","411","93","23","6","15"
"전라북도 남원시 (4519000000)","39,457","17,847","10,734","5,206","3,679","1,467","372","104","27","3","18"
"전라북도 김제시 (4521000000)","42,459","20,550","11,576","5,197","3,378","1,274","351","77","32","8","16"
"전라북도 완주군 (4571000000)","43,275","18,956","11,076","6,005","4,783","1,831","448","119","31","10","16"
"전라북도 진안군 (4572000000)","13,406","6,737","3,774","1,441","861","392","121","57","9","8","6"
"전라북도 무주군 (4573000000)","12,674","6,263","3,583","1,414","908","378","90","29","2","4","3"
"전라북도 장수군 (4574000000)","11,554","5,684","3,292","1,276","758","377","124","29","10","2","2"
"전라북도 임실군 (4575000000)","14,801","7,615","4,133","1,593","914","374","122","33","13","1","3"
"전라북도 순창군 (4577000000)","14,097","6,622","4,107","1,592","1,054","495","148","52","15","7","5"
"전라북도 고창군 (4579000000)","29,057","14,697","8,162","3,117","1,942","834","223","60","8","5","9"
"전라북도 부안군 (4580000000)","27,819","13,992","7,713","3,111","1,950","812","191","32","11","4","3"
"전라남도  (4600000000)","893,152","400,557","228,102","123,728","97,698","33,074","7,368","1,835","465","149","176"
"전라남도 목포시 (4611000000)","103,316","43,555","24,617","16,383","13,448","4,250","807","178","53","12","13"
"전라남도 여수시 (4613000000)","126,988","50,353","32,726","20,007","17,076","5,380","1,111","258","44","22","11"
"전라남도 순천시 (4615000000)","121,488","44,170","29,537","21,288","19,469","5,733","995","205","61","9","21"
"전라남도 나주시 (4617000000)","58,025","28,326","13,791","7,598","5,924","1,877","377","89","25","4","14"
"전라남도 광양시 (4623000000)","65,668","24,939","15,261","11,107","10,410","3,062","619","180","51","20","19"
"전라남도 담양군 (4671000000)","24,369","12,356","6,405","2,845","1,746","723","207","60","16","4","7"
"전라남도 곡성군 (4672000000)","15,414","8,184","4,154","1,563","932","424","114","32","8","1","2"
"전라남도 구례군 (4673000000)","13,414","6,679","3,711","1,484","918","414","147","38","14","6","3"
"전라남도 고흥군 (4677000000)","35,290","17,950","10,684","3,543","1,997","813","222","65","12","3","1"
"전라남도 보성군 (4678000000)","22,628","12,209","6,169","2,188","1,280","556","156","51","10","4","5"
"전라남도 화순군 (4679000000)","31,090","14,810","7,765","4,048","2,938","1,158","274","61","19","7","10"
"전라남도 장흥군 (4680000000)","20,431","10,576","5,558","2,135","1,383","587","138","38","9","4","3"
"전라남도 강진군 (4681000000)","18,612","9,529","5,207","1,913","1,269","495","138","46","11","1","3"
"전라남도 해남군 (4682000000)","35,259","16,946","9,930","4,196","2,608","1,131","320","87","25","5","11"
"전라남도 영암군 (4683000000)","27,827","14,074","6,985","3,233","2,270","950","232","66","11","1","5"
"전라남도 무안군 (4684000000)","40,114","17,506","9,707","5,731","5,091","1,643","340","61","15","14","6"
"전라남도 함평군 (4686000000)","17,995","9,978","4,618","1,803","934","453","148","40","13","2","6"
"전라남도 영광군 (4687000000)","27,138","13,237","7,242","3,222","2,163","895","257","79","12","16","15"
"전라남도 장성군 (4688000000)","23,178","11,700","5,924","2,751","1,779","743","209","52","9","5","6"
"전라남도 완도군 (4689000000)","26,241","12,842","7,579","2,847","1,877","810","211","57","14","2","2"
"전라남도 진도군 (4690000000)","16,840","8,795","4,518","1,735","1,093","483","151","40","18","3","4"
"전라남도 신안군 (4691000000)","21,827","11,843","6,014","2,108","1,093","494","195","52","15","4","9"
"경상북도  (4700000000)","1,254,662","533,379","327,085","193,036","151,443","39,038","8,112","1,796","452","135","186"
"경상북도 포항시 (4711000000)","225,693","84,179","59,374","40,227","32,885","7,261","1,366","309","63","14","15"
"경상북도 경주시 (4713000000)","121,505","51,987","31,877","18,841","14,190","3,592","786","174","40","10","8"
"경상북도 김천시 (4715000000)","67,122","29,041","17,345","10,188","7,730","2,186","478","105","25","8","16"
"경상북도 안동시 (4717000000)","76,915","33,640","20,626","11,143","8,266","2,496","553","139","28","10","14"
"경상북도 구미시 (4719000000)","179,889","67,806","38,291","33,392","32,169","6,848","1,099","188","62","22","12"
"경상북도 영주시 (4721000000)","49,718","20,991","14,292","7,052","5,274","1,658","335","82","22","6","6"
"경상북도 영천시 (4723000000)","52,861","25,705","14,126","6,855","4,422","1,315","318","79","23","4","14"
"경상북도 상주시 (4725000000)","48,856","22,221","14,145","6,347","4,164","1,455","371","102","26","11","14"
"경상북도 문경시 (4728000000)","36,268","16,940","10,227","4,538","3,060","1,111","288","73","14","8","9"
"경상북도 경산시 (4729000000)","119,680","47,618","29,314","20,750","16,745","4,199","813","167","42","14","18"
"경상북도 군위군 (4772000000)","13,096","6,744","4,006","1,374","654","236","64","10","2","0","6"
"경상북도 의성군 (4773000000)","28,750","14,430","9,122","2,973","1,431","552","176","49","13","1","3"
"경상북도 청송군 (4775000000)","14,064","7,244","4,287","1,436","749","248","76","16","4","0","4"
"경상북도 영양군 (4776000000)","9,127","4,591","2,798","892","554","215","56","14","1","1","5"
"경상북도 영덕군 (4777000000)","20,153","10,458","5,793","2,160","1,186","416","105","20","7","4","4"
"경상북도 청도군 (4782000000)","22,843","11,414","6,750","2,553","1,458","481","144","31","3","4","5"
"경상북도 고령군 (4783000000)","16,497","8,106","4,626","1,982","1,251","398","105","14","6","5","4"
"경상북도 성주군 (4784000000)","23,516","12,059","6,485","2,664","1,512","562","161","47","21","2","3"
"경상북도 칠곡군 (4785000000)","53,026","22,296","12,357","8,722","7,450","1,786","328","53","19","0","15"
"경상북도 예천군 (4790000000)","27,301","11,750","8,142","3,598","2,677","862","201","52","12","2","5"
"경상북도 봉화군 (4792000000)","16,908","8,291","5,135","1,826","1,085","410","109","36","8","5","3"
"경상북도 울진군 (4793000000)","25,562","12,699","6,780","3,031","2,221","636","149","29","10","4","3"
"경상북도 울릉군 (4794000000)","5,312","3,169","1,187","492","310","115","31","7","1","0","0"
"경상남도  (4800000000)","1,484,601","566,097","366,985","257,638","224,471","55,858","10,435","2,194","545","165","213"
"경상남도 창원시 (4812000000)","442,097","153,406","106,028","85,717","76,233","17,062","2,852","582","144","37","36"
"경상남도 진주시 (4817000000)","154,197","58,997","37,305","26,902","23,311","6,239","1,165","205","36","19","18"
"경상남도 통영시 (4822000000)","59,813","24,427","15,952","9,319","7,466","2,080","435","90","27","7","10"
"경상남도 사천시 (4824000000)","53,509","23,602","13,536","7,949","6,238","1,724","350","81","18","3","8"
"경상남도 김해시 (4825000000)","223,242","73,293","50,783","44,484","42,588","9,895","1,698","351","98","31","21"
"경상남도 밀양시 (4827000000)","52,673","24,171","14,752","6,925","4,863","1,492","335","91","20","7","17"
"경상남도 거제시 (4831000000)","103,779","37,168","23,073","18,854","19,142","4,569","784","131","35","11","12"
"경상남도 양산시 (4833000000)","149,595","51,303","36,507","28,770","25,681","6,015","1,050","191","46","12","20"
"경상남도 의령군 (4872000000)","14,917","7,987","4,161","1,447","875","332","72","30","6","1","6"
"경상남도 함안군 (4873000000)","31,056","13,709","8,229","4,291","3,480","1,022","238","64","13","4","6"
"경상남도 창녕군 (4874000000)","32,203","15,544","9,404","3,760","2,368","822","225","46","21","4","9"
"경상남도 고성군 (4882000000)","26,222","12,523","7,225","3,249","2,158","797","196","46","13","5","10"
"경상남도 남해군 (4884000000)","22,780","10,979","6,952","2,553","1,522","551","150","49","10","5","9"
"경상남도 하동군 (4885000000)","23,796","11,879","6,697","2,791","1,540","617","199","49","10","2","12"
"경상남도 산청군 (4886000000)","19,454","10,362","5,457","1,881","1,137","433","127","34","12","5","6"
"경상남도 함양군 (4887000000)","20,754","10,500","5,621","2,350","1,462","604","155","47","9","3","3"
"경상남도 거창군 (4888000000)","30,253","13,633","8,284","3,901","3,032","1,067","256","57","14","6","3"
"경상남도 합천군 (4889000000)","24,261","12,614","7,019","2,495","1,375","537","148","50","13","3","7"
"제주특별자치도  (5000000000)","302,033","125,858","67,277","48,119","40,788","15,252","3,580","861","200","51","47"
"제주특별자치도 제주시 (5011000000)","216,202","87,569","46,863","35,635","31,238","11,497","2,588","605","146","31","30"
"제주특별자치도 서귀포시 (5013000000)","85,831","38,289","20,414","12,484","9,550","3,755","992","256","54","20","17"
