"행정구역","2018년12월_총인구수","2018년12월_세대수","2018년12월_세대당 인구","2018년12월_남자 인구수","2018년12월_여자 인구수","2018년12월_남여 비율"
"서울특별시 중구 (1114000000)","125,725","61,502","          2.04","61,947","63,778","          0.97"
"서울특별시 중구 소공동(1114052000)","2,033","1,072","          1.90","1,001","1,032","          0.97"
"서울특별시 중구 회현동(1114054000)","5,337","3,273","          1.63","2,908","2,429","          1.20"
"서울특별시 중구 명동(1114055000)","2,839","1,400","          2.03","1,202","1,637","          0.73"
"서울특별시 중구 필동(1114057000)","4,003","2,291","          1.75","2,105","1,898","          1.11"
"서울특별시 중구 장충동(1114058000)","4,722","2,662","          1.77","2,408","2,314","          1.04"
"서울특별시 중구 광희동(1114059000)","4,929","2,906","          1.70","2,610","2,319","          1.13"
"서울특별시 중구 을지로동(1114060500)","1,716","1,269","          1.35","1,051","665","          1.58"
"서울특별시 중구 신당동(1114061500)","7,716","4,430","          1.74","3,865","3,851","          1.00"
"서울특별시 중구 다산동(1114062500)","14,600","6,922","          2.11","7,097","7,503","          0.95"
"서울특별시 중구 약수동(1114063500)","17,756","7,768","          2.29","8,389","9,367","          0.90"
"서울특별시 중구 청구동(1114064500)","14,652","6,448","          2.27","6,949","7,703","          0.90"
"서울특별시 중구 신당제5동(1114065000)","9,358","4,500","          2.08","4,648","4,710","          0.99"
"서울특별시 중구 동화동(1114066500)","11,043","4,228","          2.61","5,317","5,726","          0.93"
"서울특별시 중구 황학동(1114067000)","12,373","6,525","          1.90","6,061","6,312","          0.96"
"서울특별시 중구 중림동(1114068000)","12,648","5,808","          2.18","6,336","6,312","          1.00"
"서울특별시 용산구 (1117000000)","228,999","108,974","          2.10","110,640","118,359","          0.93"
"서울특별시 용산구 후암동(1117051000)","18,144","8,517","          2.13","8,812","9,332","          0.94"
"서울특별시 용산구 용산2가동(1117052000)","10,689","5,512","          1.94","5,176","5,513","          0.94"
"서울특별시 용산구 남영동(1117053000)","7,821","5,431","          1.44","4,807","3,014","          1.59"
"서울특별시 용산구 청파동(1117055500)","20,105","10,562","          1.90","9,595","10,510","          0.91"
"서울특별시 용산구 원효로제1동(1117056000)","15,421","7,391","          2.09","7,459","7,962","          0.94"
"서울특별시 용산구 원효로제2동(1117057000)","14,912","6,034","          2.47","7,008","7,904","          0.89"
"서울특별시 용산구 효창동(1117058000)","8,944","3,728","          2.40","4,265","4,679","          0.91"
"서울특별시 용산구 용문동(1117059000)","12,625","5,371","          2.35","6,078","6,547","          0.93"
"서울특별시 용산구 한강로동(1117062500)","17,667","9,518","          1.86","8,576","9,091","          0.94"
"서울특별시 용산구 이촌제1동(1117063000)","28,302","10,253","          2.76","13,203","15,099","          0.87"
"서울특별시 용산구 이촌제2동(1117064000)","8,990","3,862","          2.33","4,242","4,748","          0.89"
"서울특별시 용산구 이태원제1동(1117065000)","7,042","3,842","          1.83","3,329","3,713","          0.90"
"서울특별시 용산구 이태원제2동(1117066000)","9,463","4,947","          1.91","4,388","5,075","          0.86"
"서울특별시 용산구 한남동(1117068500)","20,514","10,977","          1.87","9,928","10,586","          0.94"
"서울특별시 용산구 서빙고동(1117069000)","13,502","5,309","          2.54","6,504","6,998","          0.93"
"서울특별시 용산구 보광동(1117070000)","14,858","7,720","          1.92","7,270","7,588","          0.96"
"서울특별시 성동구 (1120000000)","308,221","137,209","          2.25","151,359","156,862","          0.96"
"서울특별시 성동구 왕십리제2동(1120052000)","17,748","7,688","          2.31","8,653","9,095","          0.95"
"서울특별시 성동구 왕십리도선동(1120053500)","27,345","11,654","          2.35","13,077","14,268","          0.92"
"서울특별시 성동구 마장동(1120054000)","23,446","10,687","          2.19","11,570","11,876","          0.97"
"서울특별시 성동구 사근동(1120055000)","11,624","7,147","          1.63","6,002","5,622","          1.07"
"서울특별시 성동구 행당제1동(1120056000)","16,238","7,321","          2.22","7,919","8,319","          0.95"
"서울특별시 성동구 행당제2동(1120057000)","24,986","9,514","          2.63","11,801","13,185","          0.90"
"서울특별시 성동구 응봉동(1120058000)","16,340","6,220","          2.63","7,734","8,606","          0.90"
"서울특별시 성동구 금호1가동(1120059000)","16,087","6,620","          2.43","7,725","8,362","          0.92"
"서울특별시 성동구 금호2.3가동(1120061500)","24,271","10,373","          2.34","11,602","12,669","          0.92"
"서울특별시 성동구 금호4가동(1120062000)","15,345","6,542","          2.35","7,361","7,984","          0.92"
"서울특별시 성동구 옥수동(1120064500)","27,245","10,970","          2.48","12,751","14,494","          0.88"
"서울특별시 성동구 성수1가제1동(1120065000)","17,242","7,648","          2.25","8,646","8,596","          1.01"
"서울특별시 성동구 성수1가제2동(1120066000)","15,332","7,211","          2.13","7,666","7,666","          1.00"
"서울특별시 성동구 성수2가제1동(1120067000)","17,580","8,603","          2.04","9,152","8,428","          1.09"
"서울특별시 성동구 성수2가제3동(1120069000)","11,556","5,697","          2.03","5,973","5,583","          1.07"
"서울특별시 성동구 송정동(1120072000)","11,267","5,555","          2.03","6,006","5,261","          1.14"
"서울특별시 성동구 용답동(1120079000)","14,569","7,759","          1.88","7,721","6,848","          1.13"
"서울특별시 광진구 (1121500000)","355,559","162,606","          2.19","172,794","182,765","          0.95"
"서울특별시 광진구 화양동(1121571000)","21,441","15,346","          1.40","10,268","11,173","          0.92"
"서울특별시 광진구 군자동(1121573000)","19,935","10,354","          1.93","9,824","10,111","          0.97"
"서울특별시 광진구 중곡제1동(1121574000)","16,043","7,944","          2.02","7,900","8,143","          0.97"
"서울특별시 광진구 중곡제2동(1121575000)","22,327","10,241","          2.18","10,785","11,542","          0.93"
"서울특별시 광진구 중곡제3동(1121576000)","17,604","8,484","          2.07","8,766","8,838","          0.99"
"서울특별시 광진구 중곡제4동(1121577000)","30,782","13,186","          2.33","15,185","15,597","          0.97"
"서울특별시 광진구 능동(1121578000)","11,558","6,157","          1.88","5,355","6,203","          0.86"
"서울특별시 광진구 광장동(1121581000)","36,139","12,016","          3.01","17,528","18,611","          0.94"
"서울특별시 광진구 자양제1동(1121582000)","23,295","11,369","          2.05","11,252","12,043","          0.93"
"서울특별시 광진구 자양제2동(1121583000)","27,038","11,292","          2.39","13,293","13,745","          0.97"
"서울특별시 광진구 자양제3동(1121584000)","29,811","11,053","          2.70","14,371","15,440","          0.93"
"서울특별시 광진구 자양제4동(1121584700)","19,360","9,957","          1.94","9,723","9,637","          1.01"
"서울특별시 광진구 구의제1동(1121585000)","22,517","11,590","          1.94","10,773","11,744","          0.92"
"서울특별시 광진구 구의제2동(1121586000)","27,558","11,442","          2.41","13,399","14,159","          0.95"
"서울특별시 광진구 구의제3동(1121587000)","30,151","12,175","          2.48","14,372","15,779","          0.91"
"서울특별시 동대문구 (1123000000)","348,052","161,820","          2.15","173,567","174,485","          0.99"
"서울특별시 동대문구 용신동(1123053600)","30,452","16,521","          1.84","15,670","14,782","          1.06"
"서울특별시 동대문구 제기동(1123054500)","25,099","12,828","          1.96","12,849","12,250","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","30,459","14,640","          2.08","15,366","15,093","          1.02"
"서울특별시 동대문구 전농제2동(1123057000)","19,946","7,736","          2.58","9,598","10,348","          0.93"
"서울특별시 동대문구 답십리제1동(1123060000)","29,048","12,361","          2.35","14,227","14,821","          0.96"
"서울특별시 동대문구 답십리제2동(1123061000)","28,670","12,000","          2.39","14,059","14,611","          0.96"
"서울특별시 동대문구 장안제1동(1123065000)","38,588","17,227","          2.24","19,357","19,231","          1.01"
"서울특별시 동대문구 장안제2동(1123066000)","31,368","12,854","          2.44","15,763","15,605","          1.01"
"서울특별시 동대문구 청량리동(1123070500)","21,838","10,517","          2.08","10,955","10,883","          1.01"
"서울특별시 동대문구 회기동(1123071000)","10,356","5,917","          1.75","4,952","5,404","          0.92"
"서울특별시 동대문구 휘경제1동(1123072000)","12,932","6,850","          1.89","6,468","6,464","          1.00"
"서울특별시 동대문구 휘경제2동(1123073000)","24,561","11,245","          2.18","12,110","12,451","          0.97"
"서울특별시 동대문구 이문제1동(1123074000)","23,287","12,494","          1.86","11,707","11,580","          1.01"
"서울특별시 동대문구 이문제2동(1123075000)","21,448","8,630","          2.49","10,486","10,962","          0.96"
"서울특별시 중랑구 (1126000000)","403,209","180,511","          2.23","200,419","202,790","          0.99"
"서울특별시 중랑구 면목제2동(1126052000)","26,112","12,201","          2.14","13,087","13,025","          1.00"
"서울특별시 중랑구 면목제4동(1126054000)","20,422","9,443","          2.16","10,151","10,271","          0.99"
"서울특별시 중랑구 면목제5동(1126055000)","9,951","4,580","          2.17","5,094","4,857","          1.05"
"서울특별시 중랑구 면목본동(1126056500)","35,747","17,461","          2.05","17,800","17,947","          0.99"
"서울특별시 중랑구 면목제7동(1126057000)","21,960","10,121","          2.17","10,930","11,030","          0.99"
"서울특별시 중랑구 면목제3.8동(1126057500)","26,663","12,571","          2.12","13,406","13,257","          1.01"
"서울특별시 중랑구 상봉제1동(1126058000)","25,466","10,130","          2.51","12,446","13,020","          0.96"
"서울특별시 중랑구 상봉제2동(1126059000)","18,921","10,229","          1.85","9,313","9,608","          0.97"
"서울특별시 중랑구 중화제1동(1126060000)","20,848","8,890","          2.35","10,295","10,553","          0.98"
"서울특별시 중랑구 중화제2동(1126061000)","28,044","14,361","          1.95","14,464","13,580","          1.07"
"서울특별시 중랑구 묵제1동(1126062000)","36,069","14,480","          2.49","17,648","18,421","          0.96"
"서울특별시 중랑구 묵제2동(1126063000)","20,111","9,169","          2.19","9,928","10,183","          0.97"
"서울특별시 중랑구 망우본동(1126065500)","31,433","14,699","          2.14","15,922","15,511","          1.03"
"서울특별시 중랑구 망우제3동(1126066000)","18,031","8,476","          2.13","9,057","8,974","          1.01"
"서울특별시 중랑구 신내1동(1126068000)","41,126","14,701","          2.80","20,161","20,965","          0.96"
"서울특별시 중랑구 신내2동(1126069000)","22,305","8,999","          2.48","10,717","11,588","          0.92"
"서울특별시 성북구 (1129000000)","435,868","186,601","          2.34","211,904","223,964","          0.95"
"서울특별시 성북구 성북동(1129052500)","17,363","8,052","          2.16","8,261","9,102","          0.91"
"서울특별시 성북구 삼선동(1129055500)","26,409","12,672","          2.08","12,722","13,687","          0.93"
"서울특별시 성북구 동선동(1129057500)","15,539","8,856","          1.75","6,679","8,860","          0.75"
"서울특별시 성북구 돈암제1동(1129058000)","16,296","6,386","          2.55","7,631","8,665","          0.88"
"서울특별시 성북구 돈암제2동(1129059000)","25,172","8,580","          2.93","12,011","13,161","          0.91"
"서울특별시 성북구 안암동(1129060000)","15,179","8,785","          1.73","7,745","7,434","          1.04"
"서울특별시 성북구 보문동(1129061000)","16,725","7,941","          2.11","8,114","8,611","          0.94"
"서울특별시 성북구 정릉제1동(1129062000)","18,058","7,055","          2.56","8,696","9,362","          0.93"
"서울특별시 성북구 정릉제2동(1129063000)","24,026","9,640","          2.49","11,763","12,263","          0.96"
"서울특별시 성북구 정릉제3동(1129064000)","15,869","7,617","          2.08","7,960","7,909","          1.01"
"서울특별시 성북구 정릉제4동(1129065000)","26,817","11,010","          2.44","13,049","13,768","          0.95"
"서울특별시 성북구 길음제1동(1129066000)","37,637","13,017","          2.89","17,994","19,643","          0.92"
"서울특별시 성북구 길음제2동(1129068500)","11,643","4,949","          2.35","5,669","5,974","          0.95"
"서울특별시 성북구 종암동(1129070500)","40,931","17,104","          2.39","20,316","20,615","          0.99"
"서울특별시 성북구 월곡제1동(1129071500)","27,628","10,742","          2.57","13,429","14,199","          0.95"
"서울특별시 성북구 월곡제2동(1129072500)","20,118","8,958","          2.25","9,836","10,282","          0.96"
"서울특별시 성북구 장위제1동(1129076000)","21,020","9,041","          2.32","10,383","10,637","          0.98"
"서울특별시 성북구 장위제2동(1129077000)","14,795","6,569","          2.25","7,402","7,393","          1.00"
"서울특별시 성북구 장위제3동(1129078000)","11,490","4,785","          2.40","5,772","5,718","          1.01"
"서울특별시 성북구 석관동(1129081000)","33,153","14,842","          2.23","16,472","16,681","          0.99"
"서울특별시 강북구 (1130500000)","319,164","143,395","          2.23","156,071","163,093","          0.96"
"서울특별시 강북구 삼양동(1130553400)","26,379","11,748","          2.25","13,128","13,251","          0.99"
"서울특별시 강북구 미아동(1130553500)","22,707","11,259","          2.02","10,977","11,730","          0.94"
"서울특별시 강북구 송중동(1130554500)","28,967","13,007","          2.23","13,959","15,008","          0.93"
"서울특별시 강북구 송천동(1130555500)","29,023","13,779","          2.11","14,482","14,541","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","33,387","11,877","          2.81","16,082","17,305","          0.93"
"서울특별시 강북구 번제1동(1130559000)","19,572","10,188","          1.92","9,776","9,796","          1.00"
"서울특별시 강북구 번제2동(1130560000)","17,381","7,555","          2.30","8,429","8,952","          0.94"
"서울특별시 강북구 번제3동(1130560600)","18,889","7,618","          2.48","8,966","9,923","          0.90"
"서울특별시 강북구 수유제1동(1130561000)","22,065","10,335","          2.13","10,931","11,134","          0.98"
"서울특별시 강북구 수유제2동(1130562000)","22,379","9,603","          2.33","10,860","11,519","          0.94"
"서울특별시 강북구 수유제3동(1130563000)","23,863","12,399","          1.92","11,888","11,975","          0.99"
"서울특별시 강북구 우이동(1130564500)","21,760","9,516","          2.29","10,619","11,141","          0.95"
"서울특별시 강북구 인수동(1130566000)","32,792","14,511","          2.26","15,974","16,818","          0.95"
"서울특별시 도봉구 (1132000000)","339,413","138,087","          2.46","166,160","173,253","          0.96"
"서울특별시 도봉구 창제1동(1132051100)","26,571","10,892","          2.44","12,770","13,801","          0.93"
"서울특별시 도봉구 창제2동(1132051200)","31,074","12,405","          2.50","15,261","15,813","          0.97"
"서울특별시 도봉구 창제3동(1132051300)","15,050","6,682","          2.25","7,503","7,547","          0.99"
"서울특별시 도봉구 창제4동(1132051400)","28,379","10,588","          2.68","13,701","14,678","          0.93"
"서울특별시 도봉구 창제5동(1132051500)","25,927","9,888","          2.62","12,553","13,374","          0.94"
"서울특별시 도봉구 도봉제1동(1132052100)","22,686","10,281","          2.21","11,485","11,201","          1.03"
"서울특별시 도봉구 도봉제2동(1132052200)","28,903","12,111","          2.39","14,194","14,709","          0.96"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,185","9,198","          2.41","10,770","11,415","          0.94"
"서울특별시 도봉구 쌍문제2동(1132067000)","20,387","8,688","          2.35","9,867","10,520","          0.94"
"서울특별시 도봉구 쌍문제3동(1132068000)","17,234","7,720","          2.23","8,331","8,903","          0.94"
"서울특별시 도봉구 쌍문제4동(1132068100)","20,053","7,168","          2.80","9,552","10,501","          0.91"
"서울특별시 도봉구 방학제1동(1132069000)","30,255","12,743","          2.37","15,032","15,223","          0.99"
"서울특별시 도봉구 방학제2동(1132070000)","21,440","9,576","          2.24","10,837","10,603","          1.02"
"서울특별시 도봉구 방학제3동(1132071000)","29,269","10,147","          2.88","14,304","14,965","          0.96"
"서울특별시 노원구 (1135000000)","543,752","217,655","          2.50","263,919","279,833","          0.94"
"서울특별시 노원구 월계1동(1135056000)","23,575","10,484","          2.25","12,190","11,385","          1.07"
"서울특별시 노원구 월계2동(1135057000)","26,541","11,249","          2.36","12,810","13,731","          0.93"
"서울특별시 노원구 월계3동(1135058000)","32,309","12,998","          2.49","15,580","16,729","          0.93"
"서울특별시 노원구 공릉1동(1135059500)","38,939","18,018","          2.16","19,117","19,822","          0.96"
"서울특별시 노원구 공릉2동(1135060000)","41,026","16,185","          2.53","20,122","20,904","          0.96"
"서울특별시 노원구 하계1동(1135061100)","29,377","12,304","          2.39","14,257","15,120","          0.94"
"서울특별시 노원구 하계2동(1135061200)","23,792","8,326","          2.86","11,390","12,402","          0.92"
"서울특별시 노원구 중계본동(1135061900)","26,780","9,234","          2.90","13,148","13,632","          0.96"
"서울특별시 노원구 중계1동(1135062100)","28,265","9,111","          3.10","13,801","14,464","          0.95"
"서울특별시 노원구 중계4동(1135062400)","21,758","8,505","          2.56","10,583","11,175","          0.95"
"서울특별시 노원구 중계2.3동(1135062500)","37,627","15,477","          2.43","17,572","20,055","          0.88"
"서울특별시 노원구 상계1동(1135063000)","40,844","15,665","          2.61","19,954","20,890","          0.96"
"서울특별시 노원구 상계2동(1135064000)","21,447","8,753","          2.45","10,626","10,821","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","26,476","11,717","          2.26","13,210","13,266","          1.00"
"서울특별시 노원구 상계5동(1135067000)","26,084","11,083","          2.35","12,763","13,321","          0.96"
"서울특별시 노원구 상계6.7동(1135069500)","35,315","14,113","          2.50","16,469","18,846","          0.87"
"서울특별시 노원구 상계8동(1135070000)","24,374","9,279","          2.63","11,765","12,609","          0.93"
"서울특별시 노원구 상계9동(1135071000)","22,264","8,489","          2.62","10,710","11,554","          0.93"
"서울특별시 노원구 상계10동(1135072000)","16,959","6,665","          2.54","7,852","9,107","          0.86"
"서울특별시 은평구 (1138000000)","483,197","205,001","          2.36","233,702","249,495","          0.94"
"서울특별시 은평구 녹번동(1138051000)","34,500","15,627","          2.21","16,604","17,896","          0.93"
"서울특별시 은평구 불광제1동(1138052000)","41,260","17,744","          2.33","19,693","21,567","          0.91"
"서울특별시 은평구 불광제2동(1138053000)","29,612","13,712","          2.16","14,389","15,223","          0.95"
"서울특별시 은평구 갈현제1동(1138055100)","24,899","11,183","          2.23","12,150","12,749","          0.95"
"서울특별시 은평구 갈현제2동(1138055200)","30,301","12,593","          2.41","14,477","15,824","          0.91"
"서울특별시 은평구 구산동(1138056000)","33,894","12,950","          2.62","16,934","16,960","          1.00"
"서울특별시 은평구 대조동(1138057000)","32,186","15,671","          2.05","15,195","16,991","          0.89"
"서울특별시 은평구 응암제1동(1138058000)","25,882","11,280","          2.29","12,451","13,431","          0.93"
"서울특별시 은평구 응암제2동(1138059000)","20,878","8,213","          2.54","10,238","10,640","          0.96"
"서울특별시 은평구 응암제3동(1138060000)","26,079","12,479","          2.09","12,798","13,281","          0.96"
"서울특별시 은평구 역촌동(1138062500)","49,208","20,722","          2.37","23,472","25,736","          0.91"
"서울특별시 은평구 신사제1동(1138063100)","28,693","11,668","          2.46","13,918","14,775","          0.94"
"서울특별시 은평구 신사제2동(1138063200)","22,086","9,147","          2.41","11,063","11,023","          1.00"
"서울특별시 은평구 증산동(1138064000)","16,297","6,916","          2.36","8,066","8,231","          0.98"
"서울특별시 은평구 수색동(1138065000)","11,169","4,831","          2.31","5,593","5,576","          1.00"
"서울특별시 은평구 진관동(1138069000)","56,253","20,265","          2.78","26,661","29,592","          0.90"
"서울특별시 서대문구 (1141000000)","310,313","138,549","          2.24","149,569","160,744","          0.93"
"서울특별시 서대문구 천연동(1141052000)","18,787","8,276","          2.27","8,966","9,821","          0.91"
"서울특별시 서대문구 북아현동(1141055500)","17,393","7,580","          2.29","8,271","9,122","          0.91"
"서울특별시 서대문구 충현동(1141056500)","17,857","8,776","          2.03","8,728","9,129","          0.96"
"서울특별시 서대문구 신촌동(1141058500)","18,522","12,004","          1.54","8,456","10,066","          0.84"
"서울특별시 서대문구 연희동(1141061500)","37,352","18,678","          2.00","18,145","19,207","          0.94"
"서울특별시 서대문구 홍제제1동(1141062000)","22,831","9,503","          2.40","10,740","12,091","          0.89"
"서울특별시 서대문구 홍제제3동(1141064000)","16,449","7,098","          2.32","7,975","8,474","          0.94"
"서울특별시 서대문구 홍제제2동(1141065500)","14,814","5,876","          2.52","7,080","7,734","          0.92"
"서울특별시 서대문구 홍은제1동(1141066000)","23,814","9,775","          2.44","11,587","12,227","          0.95"
"서울특별시 서대문구 홍은제2동(1141068500)","28,321","12,270","          2.31","13,826","14,495","          0.95"
"서울특별시 서대문구 남가좌제1동(1141069000)","16,811","6,102","          2.75","8,121","8,690","          0.93"
"서울특별시 서대문구 남가좌제2동(1141070000)","24,291","10,884","          2.23","11,774","12,517","          0.94"
"서울특별시 서대문구 북가좌제1동(1141071000)","19,150","6,989","          2.74","9,309","9,841","          0.95"
"서울특별시 서대문구 북가좌제2동(1141072000)","33,921","14,738","          2.30","16,591","17,330","          0.96"
"서울특별시 마포구 (1144000000)","375,077","172,505","          2.17","178,240","196,837","          0.91"
"서울특별시 마포구 아현동(1144055500)","25,021","10,171","          2.46","11,793","13,228","          0.89"
"서울특별시 마포구 공덕동(1144056500)","39,740","18,523","          2.15","18,921","20,819","          0.91"
"서울특별시 마포구 도화동(1144058500)","22,557","9,630","          2.34","10,755","11,802","          0.91"
"서울특별시 마포구 용강동(1144059000)","22,081","9,155","          2.41","10,535","11,546","          0.91"
"서울특별시 마포구 대흥동(1144060000)","11,755","7,160","          1.64","5,751","6,004","          0.96"
"서울특별시 마포구 염리동(1144061000)","12,088","5,580","          2.17","5,865","6,223","          0.94"
"서울특별시 마포구 신수동(1144063000)","21,305","9,197","          2.32","10,408","10,897","          0.96"
"서울특별시 마포구 서강동(1144065500)","24,786","11,436","          2.17","11,830","12,956","          0.91"
"서울특별시 마포구 서교동(1144066000)","24,559","13,954","          1.76","11,404","13,155","          0.87"
"서울특별시 마포구 합정동(1144068000)","19,145","9,578","          2.00","8,948","10,197","          0.88"
"서울특별시 마포구 망원제1동(1144069000)","21,760","10,589","          2.05","10,337","11,423","          0.90"
"서울특별시 마포구 망원제2동(1144070000)","19,453","8,265","          2.35","9,337","10,116","          0.92"
"서울특별시 마포구 연남동(1144071000)","16,315","8,681","          1.88","7,648","8,667","          0.88"
"서울특별시 마포구 성산제1동(1144072000)","20,046","9,304","          2.15","9,524","10,522","          0.91"
"서울특별시 마포구 성산제2동(1144073000)","41,478","18,452","          2.25","19,341","22,137","          0.87"
"서울특별시 마포구 상암동(1144074000)","32,988","12,830","          2.57","15,843","17,145","          0.92"
"서울특별시 양천구 (1147000000)","464,185","176,498","          2.63","228,634","235,551","          0.97"
"서울특별시 양천구 목1동(1147051000)","32,286","10,496","          3.08","15,542","16,744","          0.93"
"서울특별시 양천구 목2동(1147052000)","31,504","12,923","          2.44","15,460","16,044","          0.96"
"서울특별시 양천구 목3동(1147053000)","23,045","9,823","          2.35","11,110","11,935","          0.93"
"서울특별시 양천구 목4동(1147054000)","27,091","10,085","          2.69","13,339","13,752","          0.97"
"서울특별시 양천구 목5동(1147055000)","43,336","13,564","          3.19","21,385","21,951","          0.97"
"서울특별시 양천구 신월1동(1147056000)","22,026","10,130","          2.17","11,329","10,697","          1.06"
"서울특별시 양천구 신월2동(1147057000)","22,656","8,691","          2.61","11,133","11,523","          0.97"
"서울특별시 양천구 신월3동(1147058000)","16,934","8,236","          2.06","8,958","7,976","          1.12"
"서울특별시 양천구 신월4동(1147059000)","19,222","6,886","          2.79","9,487","9,735","          0.97"
"서울특별시 양천구 신월5동(1147060000)","15,611","6,422","          2.43","7,738","7,873","          0.98"
"서울특별시 양천구 신월6동(1147061000)","6,780","2,555","          2.65","3,365","3,415","          0.99"
"서울특별시 양천구 신월7동(1147061100)","22,193","9,299","          2.39","10,938","11,255","          0.97"
"서울특별시 양천구 신정1동(1147062000)","21,492","7,244","          2.97","10,534","10,958","          0.96"
"서울특별시 양천구 신정2동(1147063000)","20,869","7,185","          2.90","10,216","10,653","          0.96"
"서울특별시 양천구 신정3동(1147064000)","48,320","17,607","          2.74","23,701","24,619","          0.96"
"서울특별시 양천구 신정4동(1147065000)","35,363","15,988","          2.21","17,384","17,979","          0.97"
"서울특별시 양천구 신정6동(1147067000)","25,473","8,170","          3.12","12,428","13,045","          0.95"
"서울특별시 양천구 신정7동(1147068000)","29,984","11,194","          2.68","14,587","15,397","          0.95"
"서울특별시 강서구 (1150000000)","596,949","258,503","          2.31","290,079","306,870","          0.95"
"서울특별시 강서구 염창동(1150051000)","40,905","14,574","          2.81","20,055","20,850","          0.96"
"서울특별시 강서구 등촌제1동(1150052000)","23,352","11,789","          1.98","11,042","12,310","          0.90"
"서울특별시 강서구 등촌제2동(1150053000)","21,991","8,592","          2.56","10,936","11,055","          0.99"
"서울특별시 강서구 등촌제3동(1150053500)","33,085","14,785","          2.24","15,840","17,245","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","53,525","25,684","          2.08","26,333","27,192","          0.97"
"서울특별시 강서구 화곡제2동(1150055000)","19,713","8,282","          2.38","9,578","10,135","          0.95"
"서울특별시 강서구 화곡제3동(1150056000)","22,550","9,256","          2.44","10,861","11,689","          0.93"
"서울특별시 강서구 화곡제4동(1150057000)","22,331","9,752","          2.29","11,009","11,322","          0.97"
"서울특별시 강서구 화곡본동(1150059000)","35,944","16,257","          2.21","17,563","18,381","          0.96"
"서울특별시 강서구 화곡제6동(1150059100)","24,634","10,993","          2.24","12,197","12,437","          0.98"
"서울특별시 강서구 화곡제8동(1150059300)","26,311","11,534","          2.28","12,730","13,581","          0.94"
"서울특별시 강서구 가양제1동(1150060300)","33,189","18,228","          1.82","15,678","17,511","          0.90"
"서울특별시 강서구 가양제2동(1150060400)","15,671","8,081","          1.94","7,436","8,235","          0.90"
"서울특별시 강서구 가양제3동(1150060500)","16,392","7,902","          2.07","7,753","8,639","          0.90"
"서울특별시 강서구 발산제1동(1150061100)","38,693","13,404","          2.89","18,484","20,209","          0.91"
"서울특별시 강서구 우장산동(1150061500)","46,115","16,564","          2.78","22,155","23,960","          0.92"
"서울특별시 강서구 공항동(1150062000)","27,705","12,667","          2.19","13,992","13,713","          1.02"
"서울특별시 강서구 방화제1동(1150063000)","45,991","17,417","          2.64","22,519","23,472","          0.96"
"서울특별시 강서구 방화제2동(1150064000)","24,108","11,504","          2.10","11,948","12,160","          0.98"
"서울특별시 강서구 방화제3동(1150064100)","24,744","11,238","          2.20","11,970","12,774","          0.94"
"서울특별시 구로구 (1153000000)","404,497","172,457","          2.35","200,417","204,080","          0.98"
"서울특별시 구로구 신도림동(1153051000)","37,255","13,396","          2.78","18,240","19,015","          0.96"
"서울특별시 구로구 구로제1동(1153052000)","21,471","7,865","          2.73","10,605","10,866","          0.98"
