"행정구역","2009년12월_총인구수","2009년12월_세대수","2009년12월_세대당 인구","2009년12월_남자 인구수","2009년12월_여자 인구수","2009년12월_남여 비율"
"서울특별시 중랑구 망우제3동(1126066000)","19,986","8,259","          2.42","10,092","9,894","          1.02"
"서울특별시 중랑구 신내1동(1126068000)","28,115","9,787","          2.87","13,971","14,144","          0.99"
"서울특별시 중랑구 신내2동(1126069000)","26,196","9,438","          2.78","12,842","13,354","          0.96"
"서울특별시 성북구 (1129000000)","476,028","192,990","          2.47","235,755","240,273","          0.98"
"서울특별시 성북구 성북동(1129052500)","19,233","8,423","          2.28","9,331","9,902","          0.94"
"서울특별시 성북구 삼선동(1129055500)","26,896","11,758","          2.29","13,159","13,737","          0.96"
"서울특별시 성북구 동선동(1129057500)","15,183","7,527","          2.02","6,973","8,210","          0.85"
"서울특별시 성북구 돈암제1동(1129058000)","17,877","6,758","          2.65","8,686","9,191","          0.95"
"서울특별시 성북구 돈암제2동(1129059000)","24,471","8,503","          2.88","11,945","12,526","          0.95"
"서울특별시 성북구 안암동(1129060000)","17,165","8,672","          1.98","8,780","8,385","          1.05"
"서울특별시 성북구 보문동(1129061000)","17,032","7,581","          2.25","8,501","8,531","          1.00"
"서울특별시 성북구 정릉제1동(1129062000)","20,416","7,580","          2.69","9,852","10,564","          0.93"
"서울특별시 성북구 정릉제2동(1129063000)","25,075","9,608","          2.61","12,428","12,647","          0.98"
"서울특별시 성북구 정릉제3동(1129064000)","18,697","8,097","          2.31","9,361","9,336","          1.00"
"서울특별시 성북구 정릉제4동(1129065000)","28,138","10,836","          2.60","13,841","14,297","          0.97"
"서울특별시 성북구 길음제1동(1129066000)","28,186","9,915","          2.84","13,734","14,452","          0.95"
"서울특별시 성북구 길음제2동(1129068500)","20,618","8,941","          2.31","10,112","10,506","          0.96"
"서울특별시 성북구 종암동(1129070500)","38,183","15,429","          2.47","19,267","18,916","          1.02"
"서울특별시 성북구 월곡제1동(1129071500)","27,399","10,420","          2.63","13,673","13,726","          1.00"
"서울특별시 성북구 월곡제2동(1129072500)","21,755","8,590","          2.53","10,785","10,970","          0.98"
"서울특별시 성북구 장위제1동(1129076000)","27,075","10,564","          2.56","13,564","13,511","          1.00"
"서울특별시 성북구 장위제2동(1129077000)","24,138","9,833","          2.45","12,175","11,963","          1.02"
"서울특별시 성북구 장위제3동(1129078000)","20,376","8,358","          2.44","10,413","9,963","          1.05"
"서울특별시 성북구 석관동(1129081000)","38,115","15,597","          2.44","19,175","18,940","          1.01"
"서울특별시 강북구 (1130500000)","340,367","136,779","          2.49","168,998","171,369","          0.99"
"서울특별시 강북구 삼양동(1130553400)","33,077","13,408","          2.47","16,678","16,399","          1.02"
"서울특별시 강북구 미아동(1130553500)","24,458","10,333","          2.37","12,263","12,195","          1.01"
"서울특별시 강북구 송중동(1130554500)","35,818","14,295","          2.51","17,541","18,277","          0.96"
"서울특별시 강북구 송천동(1130555500)","32,629","13,834","          2.36","16,324","16,305","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","24,101","8,204","          2.94","11,881","12,220","          0.97"
"서울특별시 강북구 번제1동(1130559000)","20,699","8,908","          2.32","10,281","10,418","          0.99"
"서울특별시 강북구 번제2동(1130560000)","20,648","8,177","          2.53","10,169","10,479","          0.97"
"서울특별시 강북구 번제3동(1130560600)","21,814","7,746","          2.82","10,559","11,255","          0.94"
"서울특별시 강북구 수유제1동(1130561000)","23,370","9,703","          2.41","11,810","11,560","          1.02"
"서울특별시 강북구 수유제2동(1130562000)","23,868","9,214","          2.59","11,795","12,073","          0.98"
"서울특별시 강북구 수유제3동(1130563000)","24,179","10,728","          2.25","12,061","12,118","          1.00"
"서울특별시 강북구 우이동(1130564500)","21,810","8,694","          2.51","10,983","10,827","          1.01"
"서울특별시 강북구 인수동(1130566000)","33,896","13,535","          2.50","16,653","17,243","          0.97"
"서울특별시 도봉구 (1132000000)","369,733","139,010","          2.66","182,985","186,748","          0.98"
"서울특별시 도봉구 창제1동(1132051100)","29,265","11,182","          2.62","14,359","14,906","          0.96"
"서울특별시 도봉구 창제2동(1132051200)","31,474","12,161","          2.59","15,589","15,885","          0.98"
"서울특별시 도봉구 창제3동(1132051300)","16,621","6,704","          2.48","8,391","8,230","          1.02"
"서울특별시 도봉구 창제4동(1132051400)","31,400","11,437","          2.75","15,213","16,187","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","28,540","10,196","          2.80","14,044","14,496","          0.97"
"서울특별시 도봉구 도봉제1동(1132052100)","25,142","10,558","          2.38","12,727","12,415","          1.03"
"서울특별시 도봉구 도봉제2동(1132052200)","32,209","12,023","          2.68","16,012","16,197","          0.99"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,452","8,580","          2.62","11,048","11,404","          0.97"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,466","8,244","          2.60","10,635","10,831","          0.98"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,872","7,395","          2.55","9,240","9,632","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","22,170","7,629","          2.91","10,785","11,385","          0.95"
"서울특별시 도봉구 방학제1동(1132069000)","32,742","12,173","          2.69","16,414","16,328","          1.01"
"서울특별시 도봉구 방학제2동(1132070000)","24,643","9,809","          2.51","12,419","12,224","          1.02"
"서울특별시 도봉구 방학제3동(1132071000)","32,737","10,919","          3.00","16,109","16,628","          0.97"
"서울특별시 노원구 (1135000000)","610,616","225,000","          2.71","299,211","311,405","          0.96"
"서울특별시 노원구 월계1동(1135056000)","24,517","9,782","          2.51","12,521","11,996","          1.04"
"서울특별시 노원구 월계2동(1135057000)","31,741","12,476","          2.54","15,561","16,180","          0.96"
"서울특별시 노원구 월계3동(1135058000)","37,259","13,874","          2.69","18,210","19,049","          0.96"
"서울특별시 노원구 공릉2동(1135060000)","46,730","17,032","          2.74","23,299","23,431","          0.99"
"서울특별시 노원구 공릉1.3동(1135060500)","41,082","16,513","          2.49","20,208","20,874","          0.97"
"서울특별시 노원구 하계1동(1135061100)","31,407","11,454","          2.74","15,250","16,157","          0.94"
"서울특별시 노원구 하계2동(1135061200)","26,527","8,871","          2.99","12,992","13,535","          0.96"
"서울특별시 노원구 중계본동(1135061900)","30,825","10,219","          3.02","15,239","15,586","          0.98"
"서울특별시 노원구 중계1동(1135062100)","31,392","9,829","          3.19","15,403","15,989","          0.96"
"서울특별시 노원구 중계4동(1135062400)","23,476","8,488","          2.77","11,484","11,992","          0.96"
"서울특별시 노원구 중계2.3동(1135062500)","43,269","15,752","          2.75","20,557","22,712","          0.91"
"서울특별시 노원구 상계1동(1135063000)","41,644","14,630","          2.85","20,575","21,069","          0.98"
"서울특별시 노원구 상계2동(1135064000)","22,519","8,341","          2.70","11,168","11,351","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","41,604","16,993","          2.45","20,992","20,612","          1.02"
"서울특별시 노원구 상계5동(1135067000)","24,697","9,294","          2.66","12,131","12,566","          0.97"
"서울특별시 노원구 상계6.7동(1135069500)","37,916","14,671","          2.58","17,940","19,976","          0.90"
"서울특별시 노원구 상계8동(1135070000)","27,206","9,541","          2.85","13,134","14,072","          0.93"
"서울특별시 노원구 상계9동(1135071000)","25,537","9,134","          2.80","12,446","13,091","          0.95"
"서울특별시 노원구 상계10동(1135072000)","21,268","8,106","          2.62","10,101","11,167","          0.90"
"서울특별시 은평구 (1138000000)","465,895","185,701","          2.51","229,728","236,167","          0.97"
"서울특별시 은평구 녹번동(1138051000)","36,132","15,508","          2.33","17,655","18,477","          0.96"
"서울특별시 은평구 불광제1동(1138052000)","35,446","14,633","          2.42","17,326","18,120","          0.96"
"서울특별시 은평구 불광제2동(1138053000)","31,822","13,449","          2.37","15,691","16,131","          0.97"
"서울특별시 은평구 갈현제1동(1138055100)","26,691","10,676","          2.50","13,243","13,448","          0.98"
"서울특별시 은평구 갈현제2동(1138055200)","27,795","10,673","          2.60","13,465","14,330","          0.94"
"서울특별시 은평구 구산동(1138056000)","33,345","11,470","          2.91","17,098","16,247","          1.05"
"서울특별시 은평구 대조동(1138057000)","31,242","13,246","          2.36","15,033","16,209","          0.93"
"서울특별시 은평구 응암제1동(1138058000)","33,379","13,801","          2.42","16,400","16,979","          0.97"
"서울특별시 은평구 응암제2동(1138059000)","20,434","8,826","          2.32","10,208","10,226","          1.00"
"서울특별시 은평구 응암제3동(1138060000)","27,665","11,498","          2.41","13,722","13,943","          0.98"
"서울특별시 은평구 역촌동(1138062500)","46,297","18,062","          2.56","22,364","23,933","          0.93"
"서울특별시 은평구 신사제1동(1138063100)","27,405","10,357","          2.65","13,510","13,895","          0.97"
"서울특별시 은평구 신사제2동(1138063200)","23,961","9,180","          2.61","12,161","11,800","          1.03"
"서울특별시 은평구 증산동(1138064000)","22,188","8,599","          2.58","11,055","11,133","          0.99"
"서울특별시 은평구 수색동(1138065000)","21,073","8,469","          2.49","10,522","10,551","          1.00"
"서울특별시 은평구 진관동(1138069000)","21,020","7,254","          2.90","10,275","10,745","          0.96"
"서울특별시 서대문구 (1141000000)","327,451","137,062","          2.39","160,243","167,208","          0.96"
"서울특별시 서대문구 천연동(1141052000)","19,892","8,202","          2.43","9,712","10,180","          0.95"
"서울특별시 서대문구 북아현동(1141055500)","19,832","9,042","          2.19","9,586","10,246","          0.94"
"서울특별시 서대문구 충현동(1141056500)","24,046","10,779","          2.23","11,969","12,077","          0.99"
"서울특별시 서대문구 신촌동(1141058500)","18,111","10,020","          1.81","8,461","9,650","          0.88"
"서울특별시 서대문구 연희동(1141061500)","41,554","18,394","          2.26","20,310","21,244","          0.96"
"서울특별시 서대문구 홍제제1동(1141062000)","28,187","11,392","          2.47","13,578","14,609","          0.93"
"서울특별시 서대문구 홍제제3동(1141064000)","20,585","8,309","          2.48","10,058","10,527","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","16,096","6,049","          2.66","7,785","8,311","          0.94"
"서울특별시 서대문구 홍은제1동(1141066000)","28,395","11,106","          2.56","14,017","14,378","          0.97"
"서울특별시 서대문구 홍은제2동(1141068500)","29,446","11,598","          2.54","14,538","14,908","          0.98"
"서울특별시 서대문구 남가좌제1동(1141069000)","4,324","1,977","          2.19","2,207","2,117","          1.04"
"서울특별시 서대문구 남가좌제2동(1141070000)","31,439","12,650","          2.49","15,443","15,996","          0.97"
"서울특별시 서대문구 북가좌제1동(1141071000)","10,637","4,095","          2.60","5,357","5,280","          1.01"
"서울특별시 서대문구 북가좌제2동(1141072000)","34,907","13,449","          2.60","17,222","17,685","          0.97"
"서울특별시 마포구 (1144000000)","384,013","165,750","          2.32","187,324","196,689","          0.95"
"서울특별시 마포구 아현동(1144055500)","17,243","7,528","          2.29","8,399","8,844","          0.95"
"서울특별시 마포구 공덕동(1144056500)","36,302","15,802","          2.30","17,896","18,406","          0.97"
"서울특별시 마포구 도화동(1144058500)","23,367","9,186","          2.54","11,344","12,023","          0.94"
"서울특별시 마포구 용강동(1144059000)","21,452","8,836","          2.43","10,424","11,028","          0.95"
"서울특별시 마포구 대흥동(1144060000)","16,034","8,978","          1.79","7,821","8,213","          0.95"
"서울특별시 마포구 염리동(1144061000)","18,453","8,361","          2.21","9,076","9,377","          0.97"
"서울특별시 마포구 신수동(1144063000)","23,169","9,842","          2.35","11,518","11,651","          0.99"
"서울특별시 마포구 서강동(1144065500)","26,366","12,050","          2.19","12,719","13,647","          0.93"
"서울특별시 마포구 서교동(1144066000)","29,291","15,712","          1.86","13,609","15,682","          0.87"
"서울특별시 마포구 합정동(1144068000)","21,160","9,366","          2.26","10,422","10,738","          0.97"
"서울특별시 마포구 망원제1동(1144069000)","24,541","10,428","          2.35","12,144","12,397","          0.98"
"서울특별시 마포구 망원제2동(1144070000)","21,931","8,495","          2.58","10,739","11,192","          0.96"
"서울특별시 마포구 연남동(1144071000)","19,647","8,885","          2.21","9,562","10,085","          0.95"
"서울특별시 마포구 성산제1동(1144072000)","20,520","8,479","          2.42","10,039","10,481","          0.96"
"서울특별시 마포구 성산제2동(1144073000)","41,792","15,686","          2.66","20,334","21,458","          0.95"
"서울특별시 마포구 상암동(1144074000)","22,745","8,116","          2.80","11,278","11,467","          0.98"
"서울특별시 양천구 (1147000000)","501,395","182,363","          2.75","249,567","251,828","          0.99"
"서울특별시 양천구 목1동(1147051000)","33,508","10,856","          3.09","16,337","17,171","          0.95"
"서울특별시 양천구 목2동(1147052000)","31,810","11,986","          2.65","15,765","16,045","          0.98"
"서울특별시 양천구 목3동(1147053000)","23,555","9,269","          2.54","11,666","11,889","          0.98"
"서울특별시 양천구 목4동(1147054000)","29,148","10,355","          2.81","14,601","14,547","          1.00"
"서울특별시 양천구 목5동(1147055000)","46,960","14,616","          3.21","23,368","23,592","          0.99"
"서울특별시 양천구 신월1동(1147056000)","24,758","10,100","          2.45","12,709","12,049","          1.05"
"서울특별시 양천구 신월2동(1147057000)","23,211","8,647","          2.68","11,658","11,553","          1.01"
"서울특별시 양천구 신월3동(1147058000)","18,684","7,970","          2.34","9,574","9,110","          1.05"
"서울특별시 양천구 신월4동(1147059000)","18,422","6,466","          2.85","9,173","9,249","          0.99"
"서울특별시 양천구 신월5동(1147060000)","16,048","6,120","          2.62","7,963","8,085","          0.98"
"서울특별시 양천구 신월6동(1147061000)","15,109","5,899","          2.56","7,589","7,520","          1.01"
"서울특별시 양천구 신월7동(1147061100)","26,227","9,680","          2.71","13,156","13,071","          1.01"
"서울특별시 양천구 신정1동(1147062000)","24,528","8,582","          2.86","12,063","12,465","          0.97"
"서울특별시 양천구 신정2동(1147063000)","22,927","7,442","          3.08","11,399","11,528","          0.99"
"서울특별시 양천구 신정3동(1147064000)","48,819","18,527","          2.64","24,248","24,571","          0.99"
"서울특별시 양천구 신정4동(1147065000)","36,712","15,478","          2.37","18,219","18,493","          0.99"
"서울특별시 양천구 신정6동(1147067000)","27,706","8,749","          3.17","13,586","14,120","          0.96"
"서울특별시 양천구 신정7동(1147068000)","33,263","11,621","          2.86","16,493","16,770","          0.98"
"서울특별시 강서구 (1150000000)","572,836","221,975","          2.58","282,529","290,307","          0.97"
"서울특별시 강서구 염창동(1150051000)","41,888","14,085","          2.97","20,756","21,132","          0.98"
"서울특별시 강서구 등촌제1동(1150052000)","21,126","8,450","          2.50","10,525","10,601","          0.99"
"서울특별시 강서구 등촌제2동(1150053000)","22,674","8,244","          2.75","11,383","11,291","          1.01"
"서울특별시 강서구 등촌제3동(1150053500)","38,433","14,797","          2.60","18,357","20,076","          0.91"
"서울특별시 강서구 화곡제1동(1150054000)","50,614","20,675","          2.45","25,190","25,424","          0.99"
"서울특별시 강서구 화곡제2동(1150055000)","20,699","8,055","          2.57","10,286","10,413","          0.99"
"서울특별시 강서구 화곡제3동(1150056000)","24,281","8,899","          2.73","11,848","12,433","          0.95"
"서울특별시 강서구 화곡제4동(1150057000)","23,039","9,402","          2.45","11,478","11,561","          0.99"
"서울특별시 강서구 화곡본동(1150059000)","36,265","14,734","          2.46","17,817","18,448","          0.97"
"서울특별시 강서구 화곡제6동(1150059100)","24,913","9,718","          2.56","12,327","12,586","          0.98"
"서울특별시 강서구 화곡제8동(1150059300)","27,632","11,103","          2.49","13,588","14,044","          0.97"
"서울특별시 강서구 가양제1동(1150060300)","21,230","7,615","          2.79","10,684","10,546","          1.01"
"서울특별시 강서구 가양제2동(1150060400)","18,653","7,978","          2.34","8,986","9,667","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","19,634","7,722","          2.54","9,550","10,084","          0.95"
"서울특별시 강서구 발산제1동(1150061100)","33,506","11,819","          2.83","16,235","17,271","          0.94"
"서울특별시 강서구 우장산동(1150061500)","40,470","14,367","          2.82","19,778","20,692","          0.96"
"서울특별시 강서구 공항동(1150062000)","21,323","9,548","          2.23","10,857","10,466","          1.04"
"서울특별시 강서구 방화제1동(1150063000)","31,718","12,149","          2.61","16,036","15,682","          1.02"
"서울특별시 강서구 방화제2동(1150064000)","26,507","11,019","          2.41","13,148","13,359","          0.98"
"서울특별시 강서구 방화제3동(1150064100)","28,231","11,596","          2.43","13,700","14,531","          0.94"
"서울특별시 구로구 (1153000000)","421,967","167,404","          2.52","212,953","209,014","          1.02"
