"행정구역","2014년12월_총인구수","2014년12월_세대수","2014년12월_세대당 인구","2014년12월_남자 인구수","2014년12월_여자 인구수","2014년12월_남여 비율"
"서울특별시 성동구 성수1가제2동(1120066000)","17,687","7,951","          2.22","8,964","8,723","          1.03"
"서울특별시 성동구 성수2가제1동(1120067000)","19,699","8,901","          2.21","10,299","9,400","          1.10"
"서울특별시 성동구 성수2가제3동(1120069000)","11,982","5,480","          2.19","6,219","5,763","          1.08"
"서울특별시 성동구 송정동(1120072000)","11,802","5,544","          2.13","6,258","5,544","          1.13"
"서울특별시 성동구 용답동(1120079000)","16,236","7,846","          2.07","8,642","7,594","          1.14"
"서울특별시 광진구 (1121500000)","363,354","158,524","          2.29","178,738","184,616","          0.97"
"서울특별시 광진구 화양동(1121571000)","21,423","13,993","          1.53","10,449","10,974","          0.95"
"서울특별시 광진구 군자동(1121573000)","21,048","10,293","          2.04","10,534","10,514","          1.00"
"서울특별시 광진구 중곡제1동(1121574000)","16,160","7,608","          2.12","8,053","8,107","          0.99"
"서울특별시 광진구 중곡제2동(1121575000)","22,350","9,663","          2.31","10,918","11,432","          0.96"
"서울특별시 광진구 중곡제3동(1121576000)","18,235","8,194","          2.23","9,147","9,088","          1.01"
"서울특별시 광진구 중곡제4동(1121577000)","31,607","12,810","          2.47","15,640","15,967","          0.98"
"서울특별시 광진구 능동(1121578000)","11,159","5,697","          1.96","5,267","5,892","          0.89"
"서울특별시 광진구 광장동(1121581000)","36,985","12,017","          3.08","17,974","19,011","          0.95"
"서울특별시 광진구 자양제1동(1121582000)","23,015","10,792","          2.13","11,374","11,641","          0.98"
"서울특별시 광진구 자양제2동(1121583000)","28,163","11,413","          2.47","14,030","14,133","          0.99"
"서울특별시 광진구 자양제3동(1121584000)","31,046","11,245","          2.76","15,117","15,929","          0.95"
"서울특별시 광진구 자양제4동(1121584700)","23,862","11,751","          2.03","12,134","11,728","          1.03"
"서울특별시 광진구 구의제1동(1121585000)","22,475","10,899","          2.06","10,857","11,618","          0.93"
"서울특별시 광진구 구의제2동(1121586000)","26,156","10,627","          2.46","12,828","13,328","          0.96"
"서울특별시 광진구 구의제3동(1121587000)","29,670","11,522","          2.58","14,416","15,254","          0.95"
"서울특별시 동대문구 (1123000000)","363,687","159,880","          2.27","182,510","181,177","          1.01"
"서울특별시 동대문구 용신동(1123053600)","31,197","15,605","          2.00","16,094","15,103","          1.07"
"서울특별시 동대문구 제기동(1123054500)","27,189","13,012","          2.09","13,956","13,233","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","31,510","14,451","          2.18","16,045","15,465","          1.04"
"서울특별시 동대문구 전농제2동(1123057000)","21,056","7,713","          2.73","10,265","10,791","          0.95"
"서울특별시 동대문구 답십리제1동(1123060000)","25,536","10,510","          2.43","12,682","12,854","          0.99"
"서울특별시 동대문구 답십리제2동(1123061000)","29,733","11,528","          2.58","14,723","15,010","          0.98"
"서울특별시 동대문구 장안제1동(1123065000)","36,880","15,186","          2.43","18,632","18,248","          1.02"
"서울특별시 동대문구 장안제2동(1123066000)","32,433","12,887","          2.52","16,384","16,049","          1.02"
"서울특별시 동대문구 청량리동(1123070500)","23,609","10,755","          2.20","11,803","11,806","          1.00"
"서울특별시 동대문구 회기동(1123071000)","11,064","5,919","          1.87","5,360","5,704","          0.94"
"서울특별시 동대문구 휘경제1동(1123072000)","16,041","8,146","          1.97","8,026","8,015","          1.00"
"서울특별시 동대문구 휘경제2동(1123073000)","25,341","10,606","          2.39","12,528","12,813","          0.98"
"서울특별시 동대문구 이문제1동(1123074000)","29,684","14,943","          1.99","14,931","14,753","          1.01"
"서울특별시 동대문구 이문제2동(1123075000)","22,414","8,619","          2.60","11,081","11,333","          0.98"
"서울특별시 중랑구 (1126000000)","418,836","176,714","          2.37","209,323","209,513","          1.00"
"서울특별시 중랑구 면목제2동(1126052000)","27,571","12,027","          2.29","13,861","13,710","          1.01"
"서울특별시 중랑구 면목제4동(1126054000)","21,461","9,514","          2.26","10,614","10,847","          0.98"
"서울특별시 중랑구 면목제5동(1126055000)","13,467","5,879","          2.29","6,945","6,522","          1.06"
"서울특별시 중랑구 면목본동(1126056500)","35,861","16,398","          2.19","17,941","17,920","          1.00"
"서울특별시 중랑구 면목제7동(1126057000)","24,585","10,570","          2.33","12,328","12,257","          1.01"
"서울특별시 중랑구 면목제3.8동(1126057500)","28,340","12,485","          2.27","14,174","14,166","          1.00"
"서울특별시 중랑구 상봉제1동(1126058000)","26,546","9,839","          2.70","13,124","13,422","          0.98"
"서울특별시 중랑구 상봉제2동(1126059000)","18,099","9,355","          1.93","9,152","8,947","          1.02"
"서울특별시 중랑구 중화제1동(1126060000)","21,099","8,357","          2.52","10,483","10,616","          0.99"
"서울특별시 중랑구 중화제2동(1126061000)","29,072","14,136","          2.06","15,047","14,025","          1.07"
"서울특별시 중랑구 묵제1동(1126062000)","35,041","13,497","          2.60","17,209","17,832","          0.97"
"서울특별시 중랑구 묵제2동(1126063000)","19,390","8,403","          2.31","9,670","9,720","          0.99"
"서울특별시 중랑구 망우본동(1126065500)","33,529","14,668","          2.29","16,978","16,551","          1.03"
"서울특별시 중랑구 망우제3동(1126066000)","18,639","8,237","          2.26","9,396","9,243","          1.02"
"서울특별시 중랑구 신내1동(1126068000)","42,028","14,156","          2.97","20,637","21,391","          0.96"
"서울특별시 중랑구 신내2동(1126069000)","24,108","9,193","          2.62","11,764","12,344","          0.95"
"서울특별시 성북구 (1129000000)","466,706","193,359","          2.41","229,205","237,501","          0.97"
"서울특별시 성북구 성북동(1129052500)","18,307","8,247","          2.22","8,758","9,549","          0.92"
"서울특별시 성북구 삼선동(1129055500)","27,846","12,665","          2.20","13,507","14,339","          0.94"
"서울특별시 성북구 동선동(1129057500)","16,183","8,714","          1.86","7,137","9,046","          0.79"
"서울특별시 성북구 돈암제1동(1129058000)","16,178","6,142","          2.63","7,770","8,408","          0.92"
"서울특별시 성북구 돈암제2동(1129059000)","23,553","7,861","          3.00","11,284","12,269","          0.92"
"서울특별시 성북구 안암동(1129060000)","16,296","8,835","          1.84","8,280","8,016","          1.03"
"서울특별시 성북구 보문동(1129061000)","14,769","6,990","          2.11","7,243","7,526","          0.96"
"서울특별시 성북구 정릉제1동(1129062000)","19,696","7,429","          2.65","9,531","10,165","          0.94"
"서울특별시 성북구 정릉제2동(1129063000)","23,808","9,262","          2.57","11,764","12,044","          0.98"
"서울특별시 성북구 정릉제3동(1129064000)","16,962","7,700","          2.20","8,495","8,467","          1.00"
"서울특별시 성북구 정릉제4동(1129065000)","27,633","10,862","          2.54","13,532","14,101","          0.96"
"서울특별시 성북구 길음제1동(1129066000)","37,764","13,033","          2.90","18,225","19,539","          0.93"
"서울특별시 성북구 길음제2동(1129068500)","17,198","7,386","          2.33","8,500","8,698","          0.98"
"서울특별시 성북구 종암동(1129070500)","42,338","17,262","          2.45","21,117","21,221","          1.00"
"서울특별시 성북구 월곡제1동(1129071500)","28,551","10,797","          2.64","14,019","14,532","          0.96"
"서울특별시 성북구 월곡제2동(1129072500)","21,009","8,766","          2.40","10,386","10,623","          0.98"
"서울특별시 성북구 장위제1동(1129076000)","24,138","9,841","          2.45","12,055","12,083","          1.00"
"서울특별시 성북구 장위제2동(1129077000)","21,200","8,913","          2.38","10,673","10,527","          1.01"
"서울특별시 성북구 장위제3동(1129078000)","17,279","7,243","          2.39","8,852","8,427","          1.05"
"서울특별시 성북구 석관동(1129081000)","35,998","15,411","          2.34","18,077","17,921","          1.01"
"서울특별시 강북구 (1130500000)","335,025","141,246","          2.37","165,223","169,802","          0.97"
"서울특별시 강북구 삼양동(1130553400)","30,087","12,678","          2.37","15,073","15,014","          1.00"
"서울특별시 강북구 미아동(1130553500)","23,462","10,781","          2.18","11,560","11,902","          0.97"
"서울특별시 강북구 송중동(1130554500)","31,927","13,590","          2.35","15,574","16,353","          0.95"
"서울특별시 강북구 송천동(1130555500)","30,538","13,679","          2.23","15,238","15,300","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","34,914","12,252","          2.85","16,983","17,931","          0.95"
"서울특별시 강북구 번제1동(1130559000)","20,310","9,675","          2.10","10,049","10,261","          0.98"
"서울특별시 강북구 번제2동(1130560000)","18,796","7,651","          2.46","9,245","9,551","          0.97"
"서울특별시 강북구 번제3동(1130560600)","20,578","7,700","          2.67","9,922","10,656","          0.93"
"서울특별시 강북구 수유제1동(1130561000)","22,741","9,866","          2.30","11,440","11,301","          1.01"
"서울특별시 강북구 수유제2동(1130562000)","22,819","9,231","          2.47","11,271","11,548","          0.98"
"서울특별시 강북구 수유제3동(1130563000)","23,672","11,146","          2.12","11,808","11,864","          1.00"
"서울특별시 강북구 우이동(1130564500)","21,573","9,018","          2.39","10,615","10,958","          0.97"
"서울특별시 강북구 인수동(1130566000)","33,608","13,979","          2.40","16,445","17,163","          0.96"
"서울특별시 도봉구 (1132000000)","353,709","136,977","          2.58","174,554","179,155","          0.97"
"서울특별시 도봉구 창제1동(1132051100)","27,994","10,954","          2.56","13,624","14,370","          0.95"
"서울특별시 도봉구 창제2동(1132051200)","30,988","11,729","          2.64","15,280","15,708","          0.97"
"서울특별시 도봉구 창제3동(1132051300)","15,776","6,657","          2.37","7,929","7,847","          1.01"
"서울특별시 도봉구 창제4동(1132051400)","30,102","10,789","          2.79","14,598","15,504","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","27,244","9,909","          2.75","13,293","13,951","          0.95"
"서울특별시 도봉구 도봉제1동(1132052100)","23,567","10,245","          2.30","12,005","11,562","          1.04"
"서울특별시 도봉구 도봉제2동(1132052200)","30,021","11,634","          2.58","14,878","15,143","          0.98"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,409","8,878","          2.52","10,972","11,437","          0.96"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,079","8,525","          2.47","10,336","10,743","          0.96"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,029","7,592","          2.37","8,834","9,195","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,224","7,282","          2.91","10,251","10,973","          0.93"
"서울특별시 도봉구 방학제1동(1132069000)","31,359","12,533","          2.50","15,726","15,633","          1.01"
"서울특별시 도봉구 방학제2동(1132070000)","22,755","9,631","          2.36","11,539","11,216","          1.03"
"서울특별시 도봉구 방학제3동(1132071000)","31,162","10,619","          2.93","15,289","15,873","          0.96"
"서울특별시 노원구 (1135000000)","582,552","221,107","          2.63","284,225","298,327","          0.95"
"서울특별시 노원구 월계1동(1135056000)","22,366","9,348","          2.39","11,497","10,869","          1.06"
"서울특별시 노원구 월계2동(1135057000)","29,394","11,992","          2.45","14,383","15,011","          0.96"
"서울특별시 노원구 월계3동(1135058000)","34,815","13,320","          2.61","16,888","17,927","          0.94"
"서울특별시 노원구 공릉1동(1135059500)","39,930","17,199","          2.32","19,651","20,279","          0.97"
"서울특별시 노원구 공릉2동(1135060000)","45,474","17,056","          2.67","22,634","22,840","          0.99"
"서울특별시 노원구 하계1동(1135061100)","29,863","11,109","          2.69","14,446","15,417","          0.94"
"서울특별시 노원구 하계2동(1135061200)","25,267","8,568","          2.95","12,258","13,009","          0.94"
"서울특별시 노원구 중계본동(1135061900)","29,046","9,697","          3.00","14,303","14,743","          0.97"
"서울특별시 노원구 중계1동(1135062100)","30,034","9,414","          3.19","14,716","15,318","          0.96"
"서울특별시 노원구 중계4동(1135062400)","22,760","8,331","          2.73","11,194","11,566","          0.97"
"서울특별시 노원구 중계2.3동(1135062500)","40,950","15,627","          2.62","19,253","21,697","          0.89"
"서울특별시 노원구 상계1동(1135063000)","43,163","15,753","          2.74","21,176","21,987","          0.96"
"서울특별시 노원구 상계2동(1135064000)","22,344","8,690","          2.57","11,034","11,310","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","37,064","15,660","          2.37","18,640","18,424","          1.01"
"서울특별시 노원구 상계5동(1135067000)","23,645","9,388","          2.52","11,577","12,068","          0.96"
"서울특별시 노원구 상계6.7동(1135069500)","36,219","14,113","          2.57","16,968","19,251","          0.88"
"서울특별시 노원구 상계8동(1135070000)","26,168","9,435","          2.77","12,593","13,575","          0.93"
"서울특별시 노원구 상계9동(1135071000)","24,081","8,754","          2.75","11,612","12,469","          0.93"
"서울특별시 노원구 상계10동(1135072000)","19,969","7,653","          2.61","9,402","10,567","          0.89"
"서울특별시 은평구 (1138000000)","498,644","202,187","          2.47","243,977","254,667","          0.96"
"서울특별시 은평구 녹번동(1138051000)","30,728","13,717","          2.24","14,883","15,845","          0.94"
"서울특별시 은평구 불광제1동(1138052000)","42,904","17,429","          2.46","20,754","22,150","          0.94"
"서울특별시 은평구 불광제2동(1138053000)","29,135","12,936","          2.25","14,373","14,762","          0.97"
"서울특별시 은평구 갈현제1동(1138055100)","25,766","10,985","          2.35","12,725","13,041","          0.98"
"서울특별시 은평구 갈현제2동(1138055200)","29,634","11,792","          2.51","14,320","15,314","          0.94"
"서울특별시 은평구 구산동(1138056000)","33,423","12,124","          2.76","17,054","16,369","          1.04"
"서울특별시 은평구 대조동(1138057000)","32,500","14,936","          2.18","15,514","16,986","          0.91"
"서울특별시 은평구 응암제1동(1138058000)","32,212","13,412","          2.40","15,636","16,576","          0.94"
"서울특별시 은평구 응암제2동(1138059000)","25,144","10,253","          2.45","12,418","12,726","          0.98"
"서울특별시 은평구 응암제3동(1138060000)","27,323","12,351","          2.21","13,473","13,850","          0.97"
"서울특별시 은평구 역촌동(1138062500)","48,998","19,516","          2.51","23,682","25,316","          0.94"
"서울특별시 은평구 신사제1동(1138063100)","28,096","10,990","          2.56","13,746","14,350","          0.96"
"서울특별시 은평구 신사제2동(1138063200)","22,159","8,784","          2.52","11,131","11,028","          1.01"
"서울특별시 은평구 증산동(1138064000)","20,238","8,106","          2.50","10,093","10,145","          0.99"
"서울특별시 은평구 수색동(1138065000)","18,585","7,709","          2.41","9,339","9,246","          1.01"
"서울특별시 은평구 진관동(1138069000)","51,799","17,147","          3.02","24,836","26,963","          0.92"
"서울특별시 서대문구 (1141000000)","310,376","134,780","          2.30","151,338","159,038","          0.95"
"서울특별시 서대문구 천연동(1141052000)","20,032","8,596","          2.33","9,700","10,332","          0.94"
"서울특별시 서대문구 북아현동(1141055500)","10,253","4,774","          2.15","4,981","5,272","          0.94"
"서울특별시 서대문구 충현동(1141056500)","19,136","8,961","          2.14","9,418","9,718","          0.97"
"서울특별시 서대문구 신촌동(1141058500)","18,329","11,063","          1.66","8,588","9,741","          0.88"
"서울특별시 서대문구 연희동(1141061500)","39,658","18,714","          2.12","19,279","20,379","          0.95"
"서울특별시 서대문구 홍제제1동(1141062000)","26,189","10,972","          2.39","12,583","13,606","          0.92"
"서울특별시 서대문구 홍제제3동(1141064000)","19,678","8,237","          2.39","9,622","10,056","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","15,365","5,944","          2.58","7,397","7,968","          0.93"
"서울특별시 서대문구 홍은제1동(1141066000)","25,275","10,079","          2.51","12,433","12,842","          0.97"
"서울특별시 서대문구 홍은제2동(1141068500)","29,911","12,327","          2.43","14,640","15,271","          0.96"
"서울특별시 서대문구 남가좌제1동(1141069000)","3,631","1,701","          2.13","1,855","1,776","          1.04"
"서울특별시 서대문구 남가좌제2동(1141070000)","29,122","12,453","          2.34","14,419","14,703","          0.98"
"서울특별시 서대문구 북가좌제1동(1141071000)","19,814","7,154","          2.77","9,701","10,113","          0.96"
"서울특별시 서대문구 북가좌제2동(1141072000)","33,983","13,805","          2.46","16,722","17,261","          0.97"
"서울특별시 마포구 (1144000000)","385,439","169,492","          2.27","186,177","199,262","          0.93"
"서울특별시 마포구 아현동(1144055500)","25,168","10,395","          2.42","12,243","12,925","          0.95"
"서울특별시 마포구 공덕동(1144056500)","36,026","15,861","          2.27","17,471","18,555","          0.94"
"서울특별시 마포구 도화동(1144058500)","23,210","9,480","          2.45","11,182","12,028","          0.93"
"서울특별시 마포구 용강동(1144059000)","19,839","8,050","          2.46","9,551","10,288","          0.93"
"서울특별시 마포구 대흥동(1144060000)","15,412","8,890","          1.73","7,552","7,860","          0.96"
"서울특별시 마포구 염리동(1144061000)","14,765","7,082","          2.08","7,270","7,495","          0.97"
"서울특별시 마포구 신수동(1144063000)","21,248","8,962","          2.37","10,480","10,768","          0.97"
"서울특별시 마포구 서강동(1144065500)","25,727","11,667","          2.21","12,345","13,382","          0.92"
"서울특별시 마포구 서교동(1144066000)","28,045","15,602","          1.80","12,943","15,102","          0.86"
"서울특별시 마포구 합정동(1144068000)","19,343","9,048","          2.14","9,312","10,031","          0.93"
"서울특별시 마포구 망원제1동(1144069000)","23,030","10,316","          2.23","11,184","11,846","          0.94"
"서울특별시 마포구 망원제2동(1144070000)","20,859","8,280","          2.52","10,103","10,756","          0.94"
"서울특별시 마포구 연남동(1144071000)","18,636","9,193","          2.03","8,887","9,749","          0.91"
"서울특별시 마포구 성산제1동(1144072000)","20,889","9,156","          2.28","10,005","10,884","          0.92"
"서울특별시 마포구 성산제2동(1144073000)","40,275","15,758","          2.56","19,511","20,764","          0.94"
"서울특별시 마포구 상암동(1144074000)","32,967","11,752","          2.81","16,138","16,829","          0.96"
"서울특별시 양천구 (1147000000)","486,221","179,069","          2.72","241,020","245,201","          0.98"
"서울특별시 양천구 목1동(1147051000)","32,636","10,501","          3.11","15,828","16,808","          0.94"
"서울특별시 양천구 목2동(1147052000)","30,916","12,119","          2.55","15,218","15,698","          0.97"
"서울특별시 양천구 목3동(1147053000)","22,697","9,175","          2.47","11,095","11,602","          0.96"
"서울특별시 양천구 목4동(1147054000)","28,135","9,937","          2.83","13,993","14,142","          0.99"
"서울특별시 양천구 목5동(1147055000)","44,670","13,743","          3.25","22,190","22,480","          0.99"
"서울특별시 양천구 신월1동(1147056000)","23,982","10,504","          2.28","12,301","11,681","          1.05"
"서울특별시 양천구 신월2동(1147057000)","22,802","8,426","          2.71","11,310","11,492","          0.98"
"서울특별시 양천구 신월3동(1147058000)","17,262","7,990","          2.16","9,006","8,256","          1.09"
"서울특별시 양천구 신월4동(1147059000)","19,565","6,849","          2.86","9,666","9,899","          0.98"
"서울특별시 양천구 신월5동(1147060000)","16,269","6,207","          2.62","8,025","8,244","          0.97"
"서울특별시 양천구 신월6동(1147061000)","12,175","4,854","          2.51","6,216","5,959","          1.04"
"서울특별시 양천구 신월7동(1147061100)","23,923","9,198","          2.60","11,845","12,078","          0.98"
"서울특별시 양천구 신정1동(1147062000)","19,124","6,326","          3.02","9,360","9,764","          0.96"
"서울특별시 양천구 신정2동(1147063000)","21,916","7,290","          3.01","10,875","11,041","          0.98"
"서울특별시 양천구 신정3동(1147064000)","55,516","20,432","          2.72","27,534","27,982","          0.98"
"서울특별시 양천구 신정4동(1147065000)","35,855","15,454","          2.32","17,731","18,124","          0.98"
"서울특별시 양천구 신정6동(1147067000)","26,518","8,331","          3.18","12,898","13,620","          0.95"
"서울특별시 양천구 신정7동(1147068000)","32,260","11,733","          2.75","15,929","16,331","          0.98"
"서울특별시 강서구 (1150000000)","585,160","234,378","          2.50","286,644","298,516","          0.96"
"서울특별시 강서구 염창동(1150051000)","42,116","14,504","          2.90","20,746","21,370","          0.97"
"서울특별시 강서구 등촌제1동(1150052000)","22,680","10,517","          2.16","10,847","11,833","          0.92"
"서울특별시 강서구 등촌제2동(1150053000)","21,663","7,921","          2.73","10,874","10,789","          1.01"
"서울특별시 강서구 등촌제3동(1150053500)","35,899","14,685","          2.44","17,211","18,688","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","51,400","22,840","          2.25","25,598","25,802","          0.99"
"서울특별시 강서구 화곡제2동(1150055000)","19,998","7,957","          2.51","9,800","10,198","          0.96"
"서울특별시 강서구 화곡제3동(1150056000)","23,603","9,044","          2.61","11,455","12,148","          0.94"
"서울특별시 강서구 화곡제4동(1150057000)","22,861","9,671","          2.36","11,330","11,531","          0.98"
"서울특별시 강서구 화곡본동(1150059000)","36,213","14,994","          2.42","17,750","18,463","          0.96"
"서울특별시 강서구 화곡제6동(1150059100)","25,567","10,396","          2.46","12,638","12,929","          0.98"
"서울특별시 강서구 화곡제8동(1150059300)","27,167","11,030","          2.46","13,282","13,885","          0.96"
"서울특별시 강서구 가양제1동(1150060300)","23,391","8,341","          2.80","11,697","11,694","          1.00"
"서울특별시 강서구 가양제2동(1150060400)","16,985","7,850","          2.16","8,174","8,811","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","17,911","7,810","          2.29","8,561","9,350","          0.92"
"서울특별시 강서구 발산제1동(1150061100)","39,537","13,273","          2.98","18,903","20,634","          0.92"
"서울특별시 강서구 우장산동(1150061500)","44,717","15,986","          2.80","21,684","23,033","          0.94"
"서울특별시 강서구 공항동(1150062000)","20,345","9,771","          2.08","10,396","9,949","          1.04"
"서울특별시 강서구 방화제1동(1150063000)","41,863","15,217","          2.75","20,708","21,155","          0.98"
"서울특별시 강서구 방화제2동(1150064000)","25,054","11,247","          2.23","12,373","12,681","          0.98"
"서울특별시 강서구 방화제3동(1150064100)","26,190","11,324","          2.31","12,617","13,573","          0.93"
"서울특별시 구로구 (1153000000)","425,831","172,594","          2.47","213,213","212,618","          1.00"
"서울특별시 구로구 신도림동(1153051000)","37,444","12,953","          2.89","18,419","19,025","          0.97"
"서울특별시 구로구 구로제1동(1153052000)","22,459","7,784","          2.89","11,178","11,281","          0.99"
