"행정구역","2013년12월_총인구수","2013년12월_세대수","2013년12월_세대당 인구","2013년12월_남자 인구수","2013년12월_여자 인구수","2013년12월_남여 비율"
"서울특별시 성동구 행당제1동(1120056000)","17,383","7,533","          2.31","8,598","8,785","          0.98"
"서울특별시 성동구 행당제2동(1120057000)","26,674","9,523","          2.80","12,712","13,962","          0.91"
"서울특별시 성동구 응봉동(1120058000)","17,306","6,391","          2.71","8,306","9,000","          0.92"
"서울특별시 성동구 금호1가동(1120059000)","14,717","5,780","          2.55","7,145","7,572","          0.94"
"서울특별시 성동구 금호2.3가동(1120061500)","23,303","9,413","          2.48","11,286","12,017","          0.94"
"서울특별시 성동구 금호4가동(1120062000)","15,058","6,255","          2.41","7,350","7,708","          0.95"
"서울특별시 성동구 옥수동(1120064500)","23,459","9,523","          2.46","11,267","12,192","          0.92"
"서울특별시 성동구 성수1가제1동(1120065000)","17,774","7,228","          2.46","9,023","8,751","          1.03"
"서울특별시 성동구 성수1가제2동(1120066000)","18,155","8,039","          2.26","9,227","8,928","          1.03"
"서울특별시 성동구 성수2가제1동(1120067000)","20,135","8,980","          2.24","10,521","9,614","          1.09"
"서울특별시 성동구 성수2가제3동(1120069000)","11,994","5,417","          2.21","6,225","5,769","          1.08"
"서울특별시 성동구 송정동(1120072000)","12,046","5,624","          2.14","6,392","5,654","          1.13"
"서울특별시 성동구 용답동(1120079000)","16,438","7,745","          2.12","8,697","7,741","          1.12"
"서울특별시 광진구 (1121500000)","368,927","159,173","          2.32","181,864","187,063","          0.97"
"서울특별시 광진구 화양동(1121571000)","21,559","13,658","          1.58","10,580","10,979","          0.96"
"서울특별시 광진구 군자동(1121573000)","21,229","10,239","          2.07","10,656","10,573","          1.01"
"서울특별시 광진구 중곡제1동(1121574000)","16,532","7,654","          2.16","8,226","8,306","          0.99"
"서울특별시 광진구 중곡제2동(1121575000)","22,920","9,814","          2.34","11,191","11,729","          0.95"
"서울특별시 광진구 중곡제3동(1121576000)","18,631","8,218","          2.27","9,381","9,250","          1.01"
"서울특별시 광진구 중곡제4동(1121577000)","31,764","12,736","          2.49","15,764","16,000","          0.99"
"서울특별시 광진구 능동(1121578000)","11,102","5,609","          1.98","5,251","5,851","          0.90"
"서울특별시 광진구 광장동(1121581000)","37,309","12,125","          3.08","18,183","19,126","          0.95"
"서울특별시 광진구 자양제1동(1121582000)","23,777","11,041","          2.15","11,783","11,994","          0.98"
"서울특별시 광진구 자양제2동(1121583000)","28,312","11,285","          2.51","14,080","14,232","          0.99"
"서울특별시 광진구 자양제3동(1121584000)","31,595","11,503","          2.75","15,382","16,213","          0.95"
"서울특별시 광진구 자양제4동(1121584700)","24,760","12,049","          2.05","12,648","12,112","          1.04"
"서울특별시 광진구 구의제1동(1121585000)","22,454","10,831","          2.07","10,870","11,584","          0.94"
"서울특별시 광진구 구의제2동(1121586000)","27,459","11,030","          2.49","13,528","13,931","          0.97"
"서울특별시 광진구 구의제3동(1121587000)","29,524","11,381","          2.59","14,341","15,183","          0.94"
"서울특별시 동대문구 (1123000000)","364,273","159,256","          2.29","182,987","181,286","          1.01"
"서울특별시 동대문구 용신동(1123053600)","31,482","15,573","          2.02","16,352","15,130","          1.08"
"서울특별시 동대문구 제기동(1123054500)","27,421","12,942","          2.12","14,038","13,383","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","32,514","14,834","          2.19","16,556","15,958","          1.04"
"서울특별시 동대문구 전농제2동(1123057000)","21,288","7,797","          2.73","10,403","10,885","          0.96"
"서울특별시 동대문구 답십리제1동(1123060000)","19,861","8,676","          2.29","9,898","9,963","          0.99"
"서울특별시 동대문구 답십리제2동(1123061000)","31,272","12,032","          2.60","15,469","15,803","          0.98"
"서울특별시 동대문구 장안제1동(1123065000)","37,284","15,214","          2.45","18,802","18,482","          1.02"
"서울특별시 동대문구 장안제2동(1123066000)","32,417","12,842","          2.52","16,429","15,988","          1.03"
"서울특별시 동대문구 청량리동(1123070500)","23,940","10,795","          2.22","12,026","11,914","          1.01"
"서울특별시 동대문구 회기동(1123071000)","11,249","5,911","          1.90","5,452","5,797","          0.94"
"서울특별시 동대문구 휘경제1동(1123072000)","16,324","8,089","          2.02","8,151","8,173","          1.00"
"서울특별시 동대문구 휘경제2동(1123073000)","25,741","10,562","          2.44","12,743","12,998","          0.98"
"서울특별시 동대문구 이문제1동(1123074000)","30,672","15,288","          2.01","15,397","15,275","          1.01"
"서울특별시 동대문구 이문제2동(1123075000)","22,808","8,701","          2.62","11,271","11,537","          0.98"
"서울특별시 중랑구 (1126000000)","416,798","174,938","          2.38","208,641","208,157","          1.00"
"서울특별시 중랑구 면목제2동(1126052000)","27,844","12,043","          2.31","14,003","13,841","          1.01"
"서울특별시 중랑구 면목제4동(1126054000)","22,009","9,709","          2.27","10,903","11,106","          0.98"
"서울특별시 중랑구 면목제5동(1126055000)","13,757","5,967","          2.31","7,077","6,680","          1.06"
"서울특별시 중랑구 면목본동(1126056500)","36,475","16,508","          2.21","18,274","18,201","          1.00"
"서울특별시 중랑구 면목제7동(1126057000)","25,137","10,627","          2.37","12,623","12,514","          1.01"
"서울특별시 중랑구 면목제3.8동(1126057500)","28,795","12,599","          2.29","14,417","14,378","          1.00"
"서울특별시 중랑구 상봉제1동(1126058000)","25,935","9,461","          2.74","12,802","13,133","          0.97"
"서울특별시 중랑구 상봉제2동(1126059000)","18,329","9,268","          1.98","9,318","9,011","          1.03"
"서울특별시 중랑구 중화제1동(1126060000)","21,329","8,337","          2.56","10,596","10,733","          0.99"
"서울특별시 중랑구 중화제2동(1126061000)","29,903","14,349","          2.08","15,466","14,437","          1.07"
"서울특별시 중랑구 묵제1동(1126062000)","36,159","13,864","          2.61","17,790","18,369","          0.97"
"서울특별시 중랑구 묵제2동(1126063000)","19,879","8,555","          2.32","9,965","9,914","          1.01"
"서울특별시 중랑구 망우본동(1126065500)","34,262","14,760","          2.32","17,344","16,918","          1.03"
"서울특별시 중랑구 망우제3동(1126066000)","19,048","8,264","          2.30","9,614","9,434","          1.02"
"서울특별시 중랑구 신내1동(1126068000)","33,152","11,348","          2.92","16,341","16,811","          0.97"
"서울특별시 중랑구 신내2동(1126069000)","24,785","9,279","          2.67","12,108","12,677","          0.96"
"서울특별시 성북구 (1129000000)","476,589","196,693","          2.42","234,573","242,016","          0.97"
"서울특별시 성북구 성북동(1129052500)","18,768","8,487","          2.21","8,997","9,771","          0.92"
"서울특별시 성북구 삼선동(1129055500)","28,038","12,617","          2.22","13,681","14,357","          0.95"
"서울특별시 성북구 동선동(1129057500)","16,435","8,769","          1.87","7,282","9,153","          0.80"
"서울특별시 성북구 돈암제1동(1129058000)","16,212","6,157","          2.63","7,818","8,394","          0.93"
"서울특별시 성북구 돈암제2동(1129059000)","23,722","7,983","          2.97","11,419","12,303","          0.93"
"서울특별시 성북구 안암동(1129060000)","16,547","8,894","          1.86","8,408","8,139","          1.03"
"서울특별시 성북구 보문동(1129061000)","13,961","6,731","          2.07","6,884","7,077","          0.97"
"서울특별시 성북구 정릉제1동(1129062000)","19,888","7,479","          2.66","9,605","10,283","          0.93"
"서울특별시 성북구 정릉제2동(1129063000)","24,054","9,277","          2.59","11,916","12,138","          0.98"
"서울특별시 성북구 정릉제3동(1129064000)","17,441","7,872","          2.22","8,724","8,717","          1.00"
"서울특별시 성북구 정릉제4동(1129065000)","27,845","10,939","          2.55","13,649","14,196","          0.96"
"서울특별시 성북구 길음제1동(1129066000)","37,729","12,958","          2.91","18,309","19,420","          0.94"
"서울특별시 성북구 길음제2동(1129068500)","20,555","8,883","          2.31","10,144","10,411","          0.97"
"서울특별시 성북구 종암동(1129070500)","42,823","17,417","          2.46","21,363","21,460","          1.00"
"서울특별시 성북구 월곡제1동(1129071500)","28,915","10,903","          2.65","14,294","14,621","          0.98"
"서울특별시 성북구 월곡제2동(1129072500)","21,278","8,796","          2.42","10,500","10,778","          0.97"
"서울특별시 성북구 장위제1동(1129076000)","25,160","10,082","          2.50","12,518","12,642","          0.99"
"서울특별시 성북구 장위제2동(1129077000)","21,951","9,062","          2.42","11,058","10,893","          1.02"
"서울특별시 성북구 장위제3동(1129078000)","18,558","7,732","          2.40","9,539","9,019","          1.06"
"서울특별시 성북구 석관동(1129081000)","36,709","15,655","          2.34","18,465","18,244","          1.01"
"서울특별시 강북구 (1130500000)","338,707","141,246","          2.40","167,342","171,365","          0.98"
"서울특별시 강북구 삼양동(1130553400)","31,007","12,894","          2.40","15,494","15,513","          1.00"
"서울특별시 강북구 미아동(1130553500)","23,437","10,563","          2.22","11,549","11,888","          0.97"
"서울특별시 강북구 송중동(1130554500)","32,606","13,712","          2.38","15,913","16,693","          0.95"
"서울특별시 강북구 송천동(1130555500)","31,186","13,815","          2.26","15,614","15,572","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","34,954","12,218","          2.86","17,043","17,911","          0.95"
"서울특별시 강북구 번제1동(1130559000)","20,672","9,683","          2.13","10,252","10,420","          0.98"
"서울특별시 강북구 번제2동(1130560000)","19,355","7,811","          2.48","9,578","9,777","          0.98"
"서울특별시 강북구 번제3동(1130560600)","20,950","7,753","          2.70","10,144","10,806","          0.94"
"서울특별시 강북구 수유제1동(1130561000)","22,958","9,928","          2.31","11,595","11,363","          1.02"
"서울특별시 강북구 수유제2동(1130562000)","22,839","9,088","          2.51","11,285","11,554","          0.98"
"서울특별시 강북구 수유제3동(1130563000)","23,982","11,053","          2.17","11,901","12,081","          0.99"
"서울특별시 강북구 우이동(1130564500)","21,325","8,854","          2.41","10,523","10,802","          0.97"
"서울특별시 강북구 인수동(1130566000)","33,436","13,874","          2.41","16,451","16,985","          0.97"
"서울특별시 도봉구 (1132000000)","358,582","137,714","          2.60","177,153","181,429","          0.98"
"서울특별시 도봉구 창제1동(1132051100)","28,426","11,065","          2.57","13,861","14,565","          0.95"
"서울특별시 도봉구 창제2동(1132051200)","31,175","11,728","          2.66","15,385","15,790","          0.97"
"서울특별시 도봉구 창제3동(1132051300)","15,872","6,650","          2.39","7,983","7,889","          1.01"
"서울특별시 도봉구 창제4동(1132051400)","30,600","10,849","          2.82","14,849","15,751","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","27,614","9,999","          2.76","13,526","14,088","          0.96"
"서울특별시 도봉구 도봉제1동(1132052100)","23,935","10,315","          2.32","12,210","11,725","          1.04"
"서울특별시 도봉구 도봉제2동(1132052200)","30,693","11,758","          2.61","15,218","15,475","          0.98"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,502","8,829","          2.55","11,037","11,465","          0.96"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,217","8,447","          2.51","10,400","10,817","          0.96"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,221","7,622","          2.39","8,915","9,306","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,342","7,309","          2.92","10,326","11,016","          0.94"
"서울특별시 도봉구 방학제1동(1132069000)","31,879","12,543","          2.54","16,017","15,862","          1.01"
"서울특별시 도봉구 방학제2동(1132070000)","23,435","9,778","          2.40","11,888","11,547","          1.03"
"서울특별시 도봉구 방학제3동(1132071000)","31,671","10,822","          2.93","15,538","16,133","          0.96"
"서울특별시 노원구 (1135000000)","590,479","222,132","          2.66","288,435","302,044","          0.95"
"서울특별시 노원구 월계1동(1135056000)","22,603","9,302","          2.43","11,601","11,002","          1.05"
"서울특별시 노원구 월계2동(1135057000)","29,988","12,051","          2.49","14,616","15,372","          0.95"
"서울특별시 노원구 월계3동(1135058000)","35,397","13,357","          2.65","17,232","18,165","          0.95"
"서울특별시 노원구 공릉1동(1135059500)","40,118","17,061","          2.35","19,735","20,383","          0.97"
"서울특별시 노원구 공릉2동(1135060000)","46,121","17,248","          2.67","22,998","23,123","          0.99"
"서울특별시 노원구 하계1동(1135061100)","30,402","11,278","          2.70","14,712","15,690","          0.94"
"서울특별시 노원구 하계2동(1135061200)","25,481","8,605","          2.96","12,386","13,095","          0.95"
"서울특별시 노원구 중계본동(1135061900)","29,514","9,801","          3.01","14,579","14,935","          0.98"
"서울특별시 노원구 중계1동(1135062100)","30,484","9,555","          3.19","14,975","15,509","          0.97"
"서울특별시 노원구 중계4동(1135062400)","22,251","8,156","          2.73","10,877","11,374","          0.96"
"서울특별시 노원구 중계2.3동(1135062500)","41,833","15,691","          2.67","19,722","22,111","          0.89"
"서울특별시 노원구 상계1동(1135063000)","43,792","15,823","          2.77","21,543","22,249","          0.97"
"서울특별시 노원구 상계2동(1135064000)","22,437","8,611","          2.61","11,131","11,306","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","38,140","15,947","          2.39","19,203","18,937","          1.01"
"서울특별시 노원구 상계5동(1135067000)","23,972","9,483","          2.53","11,707","12,265","          0.95"
"서울특별시 노원구 상계6.7동(1135069500)","36,584","14,260","          2.57","17,232","19,352","          0.89"
"서울특별시 노원구 상계8동(1135070000)","26,607","9,399","          2.83","12,778","13,829","          0.92"
"서울특별시 노원구 상계9동(1135071000)","24,484","8,803","          2.78","11,855","12,629","          0.94"
"서울특별시 노원구 상계10동(1135072000)","20,271","7,701","          2.63","9,553","10,718","          0.89"
"서울특별시 은평구 (1138000000)","503,660","202,487","          2.49","246,858","256,802","          0.96"
"서울특별시 은평구 녹번동(1138051000)","32,482","14,480","          2.24","15,743","16,739","          0.94"
"서울특별시 은평구 불광제1동(1138052000)","42,847","17,288","          2.48","20,740","22,107","          0.94"
"서울특별시 은평구 불광제2동(1138053000)","29,667","13,032","          2.28","14,635","15,032","          0.97"
"서울특별시 은평구 갈현제1동(1138055100)","26,070","10,924","          2.39","12,920","13,150","          0.98"
"서울특별시 은평구 갈현제2동(1138055200)","29,083","11,420","          2.55","14,109","14,974","          0.94"
"서울특별시 은평구 구산동(1138056000)","33,583","12,211","          2.75","17,179","16,404","          1.05"
"서울특별시 은평구 대조동(1138057000)","32,090","14,550","          2.21","15,348","16,742","          0.92"
"서울특별시 은평구 응암제1동(1138058000)","32,382","13,450","          2.41","15,783","16,599","          0.95"
"서울특별시 은평구 응암제2동(1138059000)","26,581","10,828","          2.45","13,172","13,409","          0.98"
"서울특별시 은평구 응암제3동(1138060000)","27,506","12,236","          2.25","13,573","13,933","          0.97"
"서울특별시 은평구 역촌동(1138062500)","49,364","19,505","          2.53","23,917","25,447","          0.94"
"서울특별시 은평구 신사제1동(1138063100)","28,254","11,038","          2.56","13,820","14,434","          0.96"
"서울특별시 은평구 신사제2동(1138063200)","22,554","8,894","          2.54","11,305","11,249","          1.00"
"서울특별시 은평구 증산동(1138064000)","20,625","8,225","          2.51","10,349","10,276","          1.01"
"서울특별시 은평구 수색동(1138065000)","19,077","7,872","          2.42","9,548","9,529","          1.00"
"서울특별시 은평구 진관동(1138069000)","51,495","16,534","          3.11","24,717","26,778","          0.92"
"서울특별시 서대문구 (1141000000)","314,110","135,272","          2.32","153,315","160,795","          0.95"
"서울특별시 서대문구 천연동(1141052000)","20,187","8,570","          2.36","9,748","10,439","          0.93"
"서울특별시 서대문구 북아현동(1141055500)","10,569","4,862","          2.17","5,119","5,450","          0.94"
"서울특별시 서대문구 충현동(1141056500)","19,685","9,150","          2.15","9,693","9,992","          0.97"
"서울특별시 서대문구 신촌동(1141058500)","18,356","10,897","          1.68","8,668","9,688","          0.89"
"서울특별시 서대문구 연희동(1141061500)","40,224","18,672","          2.15","19,617","20,607","          0.95"
"서울특별시 서대문구 홍제제1동(1141062000)","26,586","11,113","          2.39","12,799","13,787","          0.93"
"서울특별시 서대문구 홍제제3동(1141064000)","19,880","8,299","          2.40","9,729","10,151","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","15,604","6,031","          2.59","7,479","8,125","          0.92"
"서울특별시 서대문구 홍은제1동(1141066000)","25,946","10,291","          2.52","12,732","13,214","          0.96"
"서울특별시 서대문구 홍은제2동(1141068500)","29,711","12,146","          2.45","14,600","15,111","          0.97"
"서울특별시 서대문구 남가좌제1동(1141069000)","3,774","1,766","          2.14","1,922","1,852","          1.04"
"서울특별시 서대문구 남가좌제2동(1141070000)","29,932","12,701","          2.36","14,794","15,138","          0.98"
"서울특별시 서대문구 북가좌제1동(1141071000)","19,709","7,127","          2.77","9,695","10,014","          0.97"
"서울특별시 서대문구 북가좌제2동(1141072000)","33,947","13,647","          2.49","16,720","17,227","          0.97"
"서울특별시 마포구 (1144000000)","381,856","166,780","          2.29","184,774","197,082","          0.94"
"서울특별시 마포구 아현동(1144055500)","18,599","8,034","          2.32","9,082","9,517","          0.95"
"서울특별시 마포구 공덕동(1144056500)","36,849","16,110","          2.29","17,879","18,970","          0.94"
"서울특별시 마포구 도화동(1144058500)","23,405","9,445","          2.48","11,281","12,124","          0.93"
"서울특별시 마포구 용강동(1144059000)","18,917","7,663","          2.47","9,080","9,837","          0.92"
"서울특별시 마포구 대흥동(1144060000)","14,094","8,388","          1.68","6,931","7,163","          0.97"
"서울특별시 마포구 염리동(1144061000)","15,929","7,477","          2.13","7,861","8,068","          0.97"
"서울특별시 마포구 신수동(1144063000)","21,718","9,138","          2.38","10,745","10,973","          0.98"
"서울특별시 마포구 서강동(1144065500)","24,714","11,165","          2.21","11,829","12,885","          0.92"
"서울특별시 마포구 서교동(1144066000)","28,924","16,015","          1.81","13,354","15,570","          0.86"
"서울특별시 마포구 합정동(1144068000)","20,074","9,188","          2.18","9,746","10,328","          0.94"
"서울특별시 마포구 망원제1동(1144069000)","23,848","10,538","          2.26","11,605","12,243","          0.95"
"서울특별시 마포구 망원제2동(1144070000)","20,884","8,192","          2.55","10,146","10,738","          0.94"
"서울특별시 마포구 연남동(1144071000)","19,092","9,287","          2.06","9,113","9,979","          0.91"
"서울특별시 마포구 성산제1동(1144072000)","21,101","9,168","          2.30","10,194","10,907","          0.93"
"서울특별시 마포구 성산제2동(1144073000)","40,623","15,621","          2.60","19,670","20,953","          0.94"
"서울특별시 마포구 상암동(1144074000)","33,085","11,351","          2.91","16,258","16,827","          0.97"
"서울특별시 양천구 (1147000000)","492,528","180,443","          2.73","244,742","247,786","          0.99"
"서울특별시 양천구 목1동(1147051000)","32,901","10,644","          3.09","16,004","16,897","          0.95"
"서울특별시 양천구 목2동(1147052000)","31,587","12,227","          2.58","15,599","15,988","          0.98"
"서울특별시 양천구 목3동(1147053000)","23,007","9,207","          2.50","11,286","11,721","          0.96"
"서울특별시 양천구 목4동(1147054000)","28,551","10,011","          2.85","14,274","14,277","          1.00"
"서울특별시 양천구 목5동(1147055000)","45,464","14,028","          3.24","22,647","22,817","          0.99"
"서울특별시 양천구 신월1동(1147056000)","24,290","10,478","          2.32","12,458","11,832","          1.05"
"서울특별시 양천구 신월2동(1147057000)","21,116","7,847","          2.69","10,504","10,612","          0.99"
"서울특별시 양천구 신월3동(1147058000)","17,613","8,033","          2.19","9,193","8,420","          1.09"
"서울특별시 양천구 신월4동(1147059000)","19,502","6,803","          2.87","9,675","9,827","          0.98"
"서울특별시 양천구 신월5동(1147060000)","16,410","6,296","          2.61","8,103","8,307","          0.98"
"서울특별시 양천구 신월6동(1147061000)","12,512","4,936","          2.53","6,373","6,139","          1.04"
"서울특별시 양천구 신월7동(1147061100)","24,635","9,301","          2.65","12,289","12,346","          1.00"
"서울특별시 양천구 신정1동(1147062000)","19,510","6,442","          3.03","9,585","9,925","          0.97"
"서울특별시 양천구 신정2동(1147063000)","22,333","7,419","          3.01","11,093","11,240","          0.99"
"서울특별시 양천구 신정3동(1147064000)","56,753","20,830","          2.72","28,127","28,626","          0.98"
"서울특별시 양천구 신정4동(1147065000)","36,745","15,719","          2.34","18,217","18,528","          0.98"
"서울특별시 양천구 신정6동(1147067000)","26,865","8,440","          3.18","13,113","13,752","          0.95"
"서울특별시 양천구 신정7동(1147068000)","32,734","11,782","          2.78","16,202","16,532","          0.98"
"서울특별시 강서구 (1150000000)","569,070","226,607","          2.51","279,207","289,863","          0.96"
"서울특별시 강서구 염창동(1150051000)","42,444","14,483","          2.93","20,880","21,564","          0.97"
"서울특별시 강서구 등촌제1동(1150052000)","22,723","10,169","          2.23","10,989","11,734","          0.94"
"서울특별시 강서구 등촌제2동(1150053000)","22,090","8,038","          2.75","11,110","10,980","          1.01"
"서울특별시 강서구 등촌제3동(1150053500)","36,913","14,736","          2.50","17,695","19,218","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","51,761","22,573","          2.29","25,796","25,965","          0.99"
"서울특별시 강서구 화곡제2동(1150055000)","20,358","8,127","          2.50","10,019","10,339","          0.97"
"서울특별시 강서구 화곡제3동(1150056000)","24,107","9,086","          2.65","11,778","12,329","          0.96"
"서울특별시 강서구 화곡제4동(1150057000)","23,336","9,794","          2.38","11,586","11,750","          0.99"
"서울특별시 강서구 화곡본동(1150059000)","36,926","14,971","          2.47","18,096","18,830","          0.96"
"서울특별시 강서구 화곡제6동(1150059100)","25,806","10,329","          2.50","12,773","13,033","          0.98"
"서울특별시 강서구 화곡제8동(1150059300)","27,474","10,928","          2.51","13,452","14,022","          0.96"
"서울특별시 강서구 가양제1동(1150060300)","22,051","7,808","          2.82","11,030","11,021","          1.00"
"서울특별시 강서구 가양제2동(1150060400)","17,461","7,907","          2.21","8,434","9,027","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","18,440","7,831","          2.35","8,836","9,604","          0.92"
"서울특별시 강서구 발산제1동(1150061100)","33,201","11,218","          2.96","15,871","17,330","          0.92"
"서울특별시 강서구 우장산동(1150061500)","39,595","14,188","          2.79","19,194","20,401","          0.94"
"서울특별시 강서구 공항동(1150062000)","21,166","10,007","          2.12","10,770","10,396","          1.04"
"서울특별시 강서구 방화제1동(1150063000)","30,412","11,686","          2.60","15,152","15,260","          0.99"
"서울특별시 강서구 방화제2동(1150064000)","25,706","11,281","          2.28","12,696","13,010","          0.98"
"서울특별시 강서구 방화제3동(1150064100)","27,100","11,447","          2.37","13,050","14,050","          0.93"
"서울특별시 구로구 (1153000000)","424,964","171,419","          2.48","213,251","211,713","          1.01"
"서울특별시 구로구 신도림동(1153051000)","37,784","13,088","          2.89","18,576","19,208","          0.97"
"서울특별시 구로구 구로제1동(1153052000)","22,757","7,876","          2.89","11,339","11,418","          0.99"
