"행정구역","2012년12월_총인구수","2012년12월_세대수","2012년12월_세대당 인구","2012년12월_남자 인구수","2012년12월_여자 인구수","2012년12월_남여 비율"
"서울특별시 광진구 자양제4동(1121584700)","25,409","12,238","          2.08","12,968","12,441","          1.04"
"서울특별시 광진구 구의제1동(1121585000)","22,703","10,834","          2.10","10,991","11,712","          0.94"
"서울특별시 광진구 구의제2동(1121586000)","27,394","10,922","          2.51","13,583","13,811","          0.98"
"서울특별시 광진구 구의제3동(1121587000)","29,768","11,478","          2.59","14,483","15,285","          0.95"
"서울특별시 동대문구 (1123000000)","363,258","157,650","          2.30","182,661","180,597","          1.01"
"서울특별시 동대문구 용신동(1123053600)","32,189","15,782","          2.04","16,712","15,477","          1.08"
"서울특별시 동대문구 제기동(1123054500)","27,883","13,083","          2.13","14,242","13,641","          1.04"
"서울특별시 동대문구 전농제1동(1123056000)","26,762","12,670","          2.11","13,780","12,982","          1.06"
"서울특별시 동대문구 전농제2동(1123057000)","21,465","7,780","          2.76","10,491","10,974","          0.96"
"서울특별시 동대문구 답십리제1동(1123060000)","20,146","8,661","          2.33","10,119","10,027","          1.01"
"서울특별시 동대문구 답십리제2동(1123061000)","31,910","12,226","          2.61","15,852","16,058","          0.99"
"서울특별시 동대문구 장안제1동(1123065000)","37,317","14,973","          2.49","18,792","18,525","          1.01"
"서울특별시 동대문구 장안제2동(1123066000)","32,791","12,889","          2.54","16,611","16,180","          1.03"
"서울특별시 동대문구 청량리동(1123070500)","24,489","10,920","          2.24","12,296","12,193","          1.01"
"서울특별시 동대문구 회기동(1123071000)","11,155","5,780","          1.93","5,415","5,740","          0.94"
"서울특별시 동대문구 휘경제1동(1123072000)","16,601","8,108","          2.05","8,297","8,304","          1.00"
"서울특별시 동대문구 휘경제2동(1123073000)","26,014","10,571","          2.46","12,872","13,142","          0.98"
"서울특별시 동대문구 이문제1동(1123074000)","31,324","15,419","          2.03","15,661","15,663","          1.00"
"서울특별시 동대문구 이문제2동(1123075000)","23,212","8,788","          2.64","11,521","11,691","          0.99"
"서울특별시 중랑구 (1126000000)","419,295","174,313","          2.41","210,043","209,252","          1.00"
"서울특별시 중랑구 면목제2동(1126052000)","27,943","12,019","          2.32","14,078","13,865","          1.02"
"서울특별시 중랑구 면목제4동(1126054000)","22,424","9,803","          2.29","11,150","11,274","          0.99"
"서울특별시 중랑구 면목제5동(1126055000)","14,247","6,105","          2.33","7,329","6,918","          1.06"
"서울특별시 중랑구 면목본동(1126056500)","36,435","16,197","          2.25","18,245","18,190","          1.00"
"서울특별시 중랑구 면목제7동(1126057000)","25,685","10,673","          2.41","12,852","12,833","          1.00"
"서울특별시 중랑구 면목제3.8동(1126057500)","29,304","12,759","          2.30","14,692","14,612","          1.01"
"서울특별시 중랑구 상봉제1동(1126058000)","25,590","9,276","          2.76","12,672","12,918","          0.98"
"서울특별시 중랑구 상봉제2동(1126059000)","18,508","9,225","          2.01","9,441","9,067","          1.04"
"서울특별시 중랑구 중화제1동(1126060000)","21,482","8,318","          2.58","10,659","10,823","          0.98"
"서울특별시 중랑구 중화제2동(1126061000)","30,498","14,498","          2.10","15,818","14,680","          1.08"
"서울특별시 중랑구 묵제1동(1126062000)","36,026","13,760","          2.62","17,713","18,313","          0.97"
"서울특별시 중랑구 묵제2동(1126063000)","20,138","8,476","          2.38","10,107","10,031","          1.01"
"서울특별시 중랑구 망우본동(1126065500)","34,637","14,681","          2.36","17,518","17,119","          1.02"
"서울특별시 중랑구 망우제3동(1126066000)","19,245","8,298","          2.32","9,722","9,523","          1.02"
"서울특별시 중랑구 신내1동(1126068000)","32,035","10,982","          2.92","15,820","16,215","          0.98"
"서울특별시 중랑구 신내2동(1126069000)","25,098","9,243","          2.72","12,227","12,871","          0.95"
"서울특별시 성북구 (1129000000)","481,857","197,992","          2.43","237,474","244,383","          0.97"
"서울특별시 성북구 성북동(1129052500)","19,074","8,654","          2.20","9,137","9,937","          0.92"
"서울특별시 성북구 삼선동(1129055500)","28,301","12,642","          2.24","13,812","14,489","          0.95"
"서울특별시 성북구 동선동(1129057500)","16,433","8,611","          1.91","7,360","9,073","          0.81"
"서울특별시 성북구 돈암제1동(1129058000)","16,526","6,215","          2.66","7,983","8,543","          0.93"
"서울특별시 성북구 돈암제2동(1129059000)","23,303","7,916","          2.94","11,241","12,062","          0.93"
"서울특별시 성북구 안암동(1129060000)","16,805","8,905","          1.89","8,539","8,266","          1.03"
"서울특별시 성북구 보문동(1129061000)","14,095","6,701","          2.10","6,996","7,099","          0.99"
"서울특별시 성북구 정릉제1동(1129062000)","20,259","7,607","          2.66","9,793","10,466","          0.94"
"서울특별시 성북구 정릉제2동(1129063000)","24,499","9,496","          2.58","12,171","12,328","          0.99"
"서울특별시 성북구 정릉제3동(1129064000)","17,635","7,889","          2.24","8,839","8,796","          1.00"
"서울특별시 성북구 정릉제4동(1129065000)","27,950","10,876","          2.57","13,737","14,213","          0.97"
"서울특별시 성북구 길음제1동(1129066000)","37,153","12,745","          2.92","18,087","19,066","          0.95"
"서울특별시 성북구 길음제2동(1129068500)","20,909","9,081","          2.30","10,299","10,610","          0.97"
"서울특별시 성북구 종암동(1129070500)","43,085","17,447","          2.47","21,475","21,610","          0.99"
"서울특별시 성북구 월곡제1동(1129071500)","29,038","10,994","          2.64","14,369","14,669","          0.98"
"서울특별시 성북구 월곡제2동(1129072500)","21,590","8,845","          2.44","10,621","10,969","          0.97"
"서울특별시 성북구 장위제1동(1129076000)","25,920","10,305","          2.52","12,893","13,027","          0.99"
"서울특별시 성북구 장위제2동(1129077000)","22,697","9,337","          2.43","11,454","11,243","          1.02"
"서울특별시 성북구 장위제3동(1129078000)","19,055","7,907","          2.41","9,786","9,269","          1.06"
"서울특별시 성북구 석관동(1129081000)","37,530","15,819","          2.37","18,882","18,648","          1.01"
"서울특별시 강북구 (1130500000)","343,157","142,150","          2.41","169,866","173,291","          0.98"
"서울특별시 강북구 삼양동(1130553400)","31,726","13,088","          2.42","15,847","15,879","          1.00"
"서울특별시 강북구 미아동(1130553500)","23,719","10,534","          2.25","11,761","11,958","          0.98"
"서울특별시 강북구 송중동(1130554500)","33,722","14,039","          2.40","16,525","17,197","          0.96"
"서울특별시 강북구 송천동(1130555500)","32,018","14,086","          2.27","16,024","15,994","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","34,484","11,980","          2.88","16,870","17,614","          0.96"
"서울특별시 강북구 번제1동(1130559000)","20,835","9,723","          2.14","10,365","10,470","          0.99"
"서울특별시 강북구 번제2동(1130560000)","19,783","7,931","          2.49","9,771","10,012","          0.98"
"서울특별시 강북구 번제3동(1130560600)","21,245","7,823","          2.72","10,307","10,938","          0.94"
"서울특별시 강북구 수유제1동(1130561000)","23,197","10,015","          2.32","11,694","11,503","          1.02"
"서울특별시 강북구 수유제2동(1130562000)","23,218","9,206","          2.52","11,503","11,715","          0.98"
"서울특별시 강북구 수유제3동(1130563000)","23,869","10,971","          2.18","11,882","11,987","          0.99"
"서울특별시 강북구 우이동(1130564500)","21,617","8,894","          2.43","10,716","10,901","          0.98"
"서울특별시 강북구 인수동(1130566000)","33,724","13,860","          2.43","16,601","17,123","          0.97"
"서울특별시 도봉구 (1132000000)","362,270","138,036","          2.62","179,194","183,076","          0.98"
"서울특별시 도봉구 창제1동(1132051100)","28,384","10,841","          2.62","13,851","14,533","          0.95"
"서울특별시 도봉구 창제2동(1132051200)","31,497","11,868","          2.65","15,578","15,919","          0.98"
"서울특별시 도봉구 창제3동(1132051300)","16,010","6,669","          2.40","8,075","7,935","          1.02"
"서울특별시 도봉구 창제4동(1132051400)","30,843","10,963","          2.81","14,964","15,879","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","27,758","10,035","          2.77","13,650","14,108","          0.97"
"서울특별시 도봉구 도봉제1동(1132052100)","24,441","10,495","          2.33","12,435","12,006","          1.04"
"서울특별시 도봉구 도봉제2동(1132052200)","31,290","11,927","          2.62","15,529","15,761","          0.99"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,061","8,583","          2.57","10,836","11,225","          0.97"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,614","8,498","          2.54","10,636","10,978","          0.97"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,634","7,630","          2.44","9,127","9,507","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,748","7,470","          2.91","10,526","11,222","          0.94"
"서울특별시 도봉구 방학제1동(1132069000)","32,165","12,457","          2.58","16,151","16,014","          1.01"
"서울특별시 도봉구 방학제2동(1132070000)","23,779","9,762","          2.44","12,067","11,712","          1.03"
"서울특별시 도봉구 방학제3동(1132071000)","32,046","10,838","          2.96","15,769","16,277","          0.97"
"서울특별시 노원구 (1135000000)","597,189","222,959","          2.68","292,081","305,108","          0.96"
"서울특별시 노원구 월계1동(1135056000)","22,809","9,382","          2.43","11,649","11,160","          1.04"
"서울특별시 노원구 월계2동(1135057000)","30,496","12,253","          2.49","14,869","15,627","          0.95"
"서울특별시 노원구 월계3동(1135058000)","35,858","13,474","          2.66","17,499","18,359","          0.95"
"서울특별시 노원구 공릉1동(1135059500)","40,074","16,624","          2.41","19,655","20,419","          0.96"
"서울특별시 노원구 공릉2동(1135060000)","46,626","17,269","          2.70","23,267","23,359","          1.00"
"서울특별시 노원구 하계1동(1135061100)","30,732","11,348","          2.71","14,893","15,839","          0.94"
"서울특별시 노원구 하계2동(1135061200)","25,877","8,715","          2.97","12,594","13,283","          0.95"
"서울특별시 노원구 중계본동(1135061900)","29,837","9,920","          3.01","14,704","15,133","          0.97"
"서울특별시 노원구 중계1동(1135062100)","30,404","9,478","          3.21","14,963","15,441","          0.97"
"서울특별시 노원구 중계4동(1135062400)","22,514","8,213","          2.74","11,032","11,482","          0.96"
"서울특별시 노원구 중계2.3동(1135062500)","42,283","15,672","          2.70","19,972","22,311","          0.90"
"서울특별시 노원구 상계1동(1135063000)","44,089","15,760","          2.80","21,799","22,290","          0.98"
"서울특별시 노원구 상계2동(1135064000)","22,469","8,586","          2.62","11,133","11,336","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","39,034","16,215","          2.41","19,704","19,330","          1.02"
"서울특별시 노원구 상계5동(1135067000)","24,270","9,542","          2.54","11,898","12,372","          0.96"
"서울특별시 노원구 상계6.7동(1135069500)","37,026","14,319","          2.59","17,486","19,540","          0.89"
"서울특별시 노원구 상계8동(1135070000)","27,372","9,570","          2.86","13,196","14,176","          0.93"
"서울특별시 노원구 상계9동(1135071000)","24,750","8,855","          2.80","12,017","12,733","          0.94"
"서울특별시 노원구 상계10동(1135072000)","20,669","7,764","          2.66","9,751","10,918","          0.89"
"서울특별시 은평구 (1138000000)","501,480","200,502","          2.50","246,318","255,162","          0.97"
"서울특별시 은평구 녹번동(1138051000)","32,958","14,562","          2.26","16,026","16,932","          0.95"
"서울특별시 은평구 불광제1동(1138052000)","41,805","16,690","          2.50","20,328","21,477","          0.95"
"서울특별시 은평구 불광제2동(1138053000)","30,309","13,241","          2.29","15,014","15,295","          0.98"
"서울특별시 은평구 갈현제1동(1138055100)","26,232","10,899","          2.41","12,973","13,259","          0.98"
"서울특별시 은평구 갈현제2동(1138055200)","28,629","11,198","          2.56","13,892","14,737","          0.94"
"서울특별시 은평구 구산동(1138056000)","34,044","12,290","          2.77","17,466","16,578","          1.05"
"서울특별시 은평구 대조동(1138057000)","31,686","14,049","          2.26","15,199","16,487","          0.92"
"서울특별시 은평구 응암제1동(1138058000)","31,904","13,366","          2.39","15,601","16,303","          0.96"
"서울특별시 은평구 응암제2동(1138059000)","26,184","10,766","          2.43","13,022","13,162","          0.99"
"서울특별시 은평구 응암제3동(1138060000)","27,610","12,160","          2.27","13,624","13,986","          0.97"
"서울특별시 은평구 역촌동(1138062500)","48,780","19,120","          2.55","23,609","25,171","          0.94"
"서울특별시 은평구 신사제1동(1138063100)","28,052","10,864","          2.58","13,732","14,320","          0.96"
"서울특별시 은평구 신사제2동(1138063200)","23,102","9,005","          2.57","11,605","11,497","          1.01"
"서울특별시 은평구 증산동(1138064000)","21,109","8,394","          2.51","10,548","10,561","          1.00"
"서울특별시 은평구 수색동(1138065000)","19,552","7,957","          2.46","9,839","9,713","          1.01"
"서울특별시 은평구 진관동(1138069000)","49,524","15,941","          3.11","23,840","25,684","          0.93"
"서울특별시 서대문구 (1141000000)","315,113","135,104","          2.33","154,017","161,096","          0.96"
"서울특별시 서대문구 천연동(1141052000)","20,223","8,599","          2.35","9,851","10,372","          0.95"
"서울특별시 서대문구 북아현동(1141055500)","10,920","5,008","          2.18","5,303","5,617","          0.94"
"서울특별시 서대문구 충현동(1141056500)","20,136","9,270","          2.17","9,919","10,217","          0.97"
"서울특별시 서대문구 신촌동(1141058500)","18,283","10,757","          1.70","8,616","9,667","          0.89"
"서울특별시 서대문구 연희동(1141061500)","40,861","18,752","          2.18","19,954","20,907","          0.95"
"서울특별시 서대문구 홍제제1동(1141062000)","27,408","11,427","          2.40","13,228","14,180","          0.93"
"서울특별시 서대문구 홍제제3동(1141064000)","20,129","8,346","          2.41","9,844","10,285","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","15,772","6,085","          2.59","7,528","8,244","          0.91"
"서울특별시 서대문구 홍은제1동(1141066000)","26,413","10,488","          2.52","12,949","13,464","          0.96"
"서울특별시 서대문구 홍은제2동(1141068500)","29,602","11,972","          2.47","14,562","15,040","          0.97"
"서울특별시 서대문구 남가좌제1동(1141069000)","3,895","1,843","          2.11","1,976","1,919","          1.03"
"서울특별시 서대문구 남가좌제2동(1141070000)","30,459","12,819","          2.38","15,066","15,393","          0.98"
"서울특별시 서대문구 북가좌제1동(1141071000)","16,927","6,187","          2.74","8,409","8,518","          0.99"
"서울특별시 서대문구 북가좌제2동(1141072000)","34,085","13,551","          2.52","16,812","17,273","          0.97"
"서울특별시 마포구 (1144000000)","384,644","166,722","          2.31","186,452","198,192","          0.94"
"서울특별시 마포구 아현동(1144055500)","18,941","8,090","          2.34","9,241","9,700","          0.95"
"서울특별시 마포구 공덕동(1144056500)","36,530","15,934","          2.29","17,818","18,712","          0.95"
"서울특별시 마포구 도화동(1144058500)","23,334","9,370","          2.49","11,224","12,110","          0.93"
"서울특별시 마포구 용강동(1144059000)","19,024","7,677","          2.48","9,124","9,900","          0.92"
"서울특별시 마포구 대흥동(1144060000)","14,278","8,363","          1.71","7,057","7,221","          0.98"
"서울특별시 마포구 염리동(1144061000)","17,453","8,053","          2.17","8,631","8,822","          0.98"
"서울특별시 마포구 신수동(1144063000)","21,762","9,131","          2.38","10,745","11,017","          0.98"
"서울특별시 마포구 서강동(1144065500)","25,113","11,347","          2.21","11,972","13,141","          0.91"
"서울특별시 마포구 서교동(1144066000)","28,463","15,724","          1.81","13,211","15,252","          0.87"
"서울특별시 마포구 합정동(1144068000)","20,357","9,275","          2.19","9,919","10,438","          0.95"
"서울특별시 마포구 망원제1동(1144069000)","24,171","10,588","          2.28","11,792","12,379","          0.95"
"서울특별시 마포구 망원제2동(1144070000)","21,173","8,222","          2.58","10,321","10,852","          0.95"
"서울특별시 마포구 연남동(1144071000)","19,095","9,087","          2.10","9,164","9,931","          0.92"
"서울특별시 마포구 성산제1동(1144072000)","21,060","9,023","          2.33","10,206","10,854","          0.94"
"서울특별시 마포구 성산제2동(1144073000)","40,789","15,536","          2.63","19,790","20,999","          0.94"
"서울특별시 마포구 상암동(1144074000)","33,101","11,302","          2.93","16,237","16,864","          0.96"
"서울특별시 양천구 (1147000000)","495,911","181,135","          2.74","246,637","249,274","          0.99"
"서울특별시 양천구 목1동(1147051000)","33,051","10,685","          3.09","16,107","16,944","          0.95"
"서울특별시 양천구 목2동(1147052000)","31,733","12,272","          2.59","15,711","16,022","          0.98"
"서울특별시 양천구 목3동(1147053000)","23,078","9,165","          2.52","11,322","11,756","          0.96"
"서울특별시 양천구 목4동(1147054000)","28,592","9,960","          2.87","14,286","14,306","          1.00"
"서울특별시 양천구 목5동(1147055000)","45,654","14,135","          3.23","22,768","22,886","          0.99"
"서울특별시 양천구 신월1동(1147056000)","24,568","10,439","          2.35","12,624","11,944","          1.06"
"서울특별시 양천구 신월2동(1147057000)","20,966","7,840","          2.67","10,475","10,491","          1.00"
"서울특별시 양천구 신월3동(1147058000)","17,766","8,084","          2.20","9,304","8,462","          1.10"
"서울특별시 양천구 신월4동(1147059000)","19,195","6,776","          2.83","9,584","9,611","          1.00"
"서울특별시 양천구 신월5동(1147060000)","16,246","6,245","          2.60","8,018","8,228","          0.97"
"서울특별시 양천구 신월6동(1147061000)","12,965","5,123","          2.53","6,588","6,377","          1.03"
"서울특별시 양천구 신월7동(1147061100)","25,073","9,431","          2.66","12,489","12,584","          0.99"
"서울특별시 양천구 신정1동(1147062000)","19,919","6,585","          3.02","9,776","10,143","          0.96"
"서울특별시 양천구 신정2동(1147063000)","22,448","7,454","          3.01","11,161","11,287","          0.99"
"서울특별시 양천구 신정3동(1147064000)","57,475","20,948","          2.74","28,438","29,037","          0.98"
"서울특별시 양천구 신정4동(1147065000)","37,085","15,794","          2.35","18,382","18,703","          0.98"
"서울특별시 양천구 신정6동(1147067000)","27,068","8,459","          3.20","13,265","13,803","          0.96"
"서울특별시 양천구 신정7동(1147068000)","33,029","11,740","          2.81","16,339","16,690","          0.98"
"서울특별시 강서구 (1150000000)","567,431","223,708","          2.54","278,969","288,462","          0.97"
"서울특별시 강서구 염창동(1150051000)","42,535","14,468","          2.94","20,988","21,547","          0.97"
"서울특별시 강서구 등촌제1동(1150052000)","22,229","9,610","          2.31","10,825","11,404","          0.95"
"서울특별시 강서구 등촌제2동(1150053000)","22,168","8,031","          2.76","11,127","11,041","          1.01"
"서울특별시 강서구 등촌제3동(1150053500)","37,342","14,696","          2.54","17,875","19,467","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","51,108","21,900","          2.33","25,480","25,628","          0.99"
"서울특별시 강서구 화곡제2동(1150055000)","20,472","8,094","          2.53","10,107","10,365","          0.98"
"서울특별시 강서구 화곡제3동(1150056000)","24,117","9,048","          2.67","11,822","12,295","          0.96"
"서울특별시 강서구 화곡제4동(1150057000)","23,136","9,673","          2.39","11,515","11,621","          0.99"
"서울특별시 강서구 화곡본동(1150059000)","36,711","14,791","          2.48","18,055","18,656","          0.97"
"서울특별시 강서구 화곡제6동(1150059100)","25,230","9,934","          2.54","12,472","12,758","          0.98"
"서울특별시 강서구 화곡제8동(1150059300)","27,449","10,821","          2.54","13,427","14,022","          0.96"
"서울특별시 강서구 가양제1동(1150060300)","20,412","7,288","          2.80","10,270","10,142","          1.01"
"서울특별시 강서구 가양제2동(1150060400)","17,852","7,934","          2.25","8,585","9,267","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","18,718","7,863","          2.38","8,990","9,728","          0.92"
"서울특별시 강서구 발산제1동(1150061100)","33,093","11,210","          2.95","15,921","17,172","          0.93"
"서울특별시 강서구 우장산동(1150061500)","39,703","14,097","          2.82","19,264","20,439","          0.94"
"서울특별시 강서구 공항동(1150062000)","21,283","9,978","          2.13","10,858","10,425","          1.04"
"서울특별시 강서구 방화제1동(1150063000)","30,682","11,728","          2.62","15,401","15,281","          1.01"
"서울특별시 강서구 방화제2동(1150064000)","25,850","11,119","          2.32","12,752","13,098","          0.97"
"서울특별시 강서구 방화제3동(1150064100)","27,341","11,425","          2.39","13,235","14,106","          0.94"
"서울특별시 구로구 (1153000000)","427,520","171,498","          2.49","214,982","212,538","          1.01"
"서울특별시 구로구 신도림동(1153051000)","37,954","13,128","          2.89","18,726","19,228","          0.97"
