"행정구역","2009년12월_전월인구수_남자인구수","2009년12월_전월인구수_여자인구수","2009년12월_전월인구수_계","2009년12월_당월인구수_남자인구수","2009년12월_당월인구수_여자인구수","2009년12월_당월인구수_계","2009년12월_인구증감_남자인구수","2009년12월_인구증감_여자인구수","2009년12월_인구증감_계"
"서울특별시 용산구 서빙고동(1117069000)","","","11,356","5,496","5,853","11,349","","","-7"
"서울특별시 용산구 보광동(1117070000)","","","18,483","8,977","9,431","18,408","","","-75"
"서울특별시 성동구 (1120000000)","","","308,467","154,333","153,725","308,058","","","-409"
"서울특별시 성동구 왕십리제2동(1120052000)","","","19,191","9,489","9,663","19,152","","","-39"
"서울특별시 성동구 왕십리도선동(1120053500)","","","13,049","6,536","6,462","12,998","","","-51"
"서울특별시 성동구 마장동(1120054000)","","","25,975","13,077","12,844","25,921","","","-54"
"서울특별시 성동구 사근동(1120055000)","","","10,792","5,761","4,938","10,699","","","-93"
"서울특별시 성동구 행당제1동(1120056000)","","","18,112","8,902","9,182","18,084","","","-28"
"서울특별시 성동구 행당제2동(1120057000)","","","24,757","11,983","12,834","24,817","","","60"
"서울특별시 성동구 응봉동(1120058000)","","","17,648","8,487","9,175","17,662","","","14"
"서울특별시 성동구 금호1가동(1120059000)","","","16,321","7,945","8,334","16,279","","","-42"
"서울특별시 성동구 금호2.3가동(1120061500)","","","22,570","10,984","11,549","22,533","","","-37"
"서울특별시 성동구 금호4가동(1120062000)","","","15,360","7,558","7,768","15,326","","","-34"
"서울특별시 성동구 옥수동(1120064500)","","","24,476","11,974","12,449","24,423","","","-53"
"서울특별시 성동구 성수1가제1동(1120065000)","","","18,345","9,405","8,943","18,348","","","3"
"서울특별시 성동구 성수1가제2동(1120066000)","","","19,066","9,648","9,341","18,989","","","-77"
"서울특별시 성동구 성수2가제1동(1120067000)","","","21,144","10,946","10,240","21,186","","","42"
"서울특별시 성동구 성수2가제3동(1120069000)","","","12,023","6,141","5,899","12,040","","","17"
"서울특별시 성동구 송정동(1120072000)","","","12,510","6,583","5,912","12,495","","","-15"
"서울특별시 성동구 용답동(1120079000)","","","17,128","8,914","8,192","17,106","","","-22"
"서울특별시 광진구 (1121500000)","","","374,186","185,190","188,808","373,998","","","-188"
"서울특별시 광진구 화양동(1121571000)","","","21,044","10,360","10,643","21,003","","","-41"
"서울특별시 광진구 군자동(1121573000)","","","21,802","10,949","10,812","21,761","","","-41"
"서울특별시 광진구 중곡제1동(1121574000)","","","16,983","8,442","8,565","17,007","","","24"
"서울특별시 광진구 중곡제2동(1121575000)","","","23,127","11,334","11,775","23,109","","","-18"
"서울특별시 광진구 중곡제3동(1121576000)","","","19,849","9,950","9,928","19,878","","","29"
"서울특별시 광진구 중곡제4동(1121577000)","","","31,969","15,936","15,979","31,915","","","-54"
"서울특별시 광진구 능동(1121578000)","","","10,698","5,171","5,597","10,768","","","70"
"서울특별시 광진구 광장동(1121581000)","","","35,750","17,396","18,258","35,654","","","-96"
"서울특별시 광진구 자양제1동(1121582000)","","","24,682","12,194","12,446","24,640","","","-42"
"서울특별시 광진구 자양제2동(1121583000)","","","29,511","14,825","14,578","29,403","","","-108"
"서울특별시 광진구 자양제3동(1121584000)","","","31,906","15,827","16,159","31,986","","","80"
"서울특별시 광진구 자양제4동(1121584700)","","","27,134","13,769","13,290","27,059","","","-75"
"서울특별시 광진구 구의제1동(1121585000)","","","22,982","11,159","11,882","23,041","","","59"
"서울특별시 광진구 구의제2동(1121586000)","","","26,551","13,215","13,364","26,579","","","28"
"서울특별시 광진구 구의제3동(1121587000)","","","30,198","14,663","15,532","30,195","","","-3"
"서울특별시 동대문구 (1123000000)","","","363,024","182,550","179,596","362,146","","","-878"
"서울특별시 동대문구 용신동(1123053600)","","","29,927","15,599","14,343","29,942","","","15"
"서울특별시 동대문구 제기동(1123054500)","","","28,838","14,758","14,000","28,758","","","-80"
"서울특별시 동대문구 전농제1동(1123056000)","","","28,309","14,584","13,611","28,195","","","-114"
"서울특별시 동대문구 전농제2동(1123057000)","","","19,172","9,489","9,692","19,181","","","9"
"서울특별시 동대문구 답십리제1동(1123060000)","","","19,289","9,642","9,419","19,061","","","-228"
"서울특별시 동대문구 답십리제2동(1123061000)","","","32,763","16,263","16,508","32,771","","","8"
"서울특별시 동대문구 장안제1동(1123065000)","","","36,509","18,479","18,022","36,501","","","-8"
"서울특별시 동대문구 장안제2동(1123066000)","","","32,946","16,690","16,181","32,871","","","-75"
"서울특별시 동대문구 청량리동(1123070500)","","","25,174","12,583","12,544","25,127","","","-47"
"서울특별시 동대문구 회기동(1123071000)","","","10,998","5,336","5,597","10,933","","","-65"
"서울특별시 동대문구 휘경제1동(1123072000)","","","17,478","8,748","8,689","17,437","","","-41"
"서울특별시 동대문구 휘경제2동(1123073000)","","","24,205","11,860","12,269","24,129","","","-76"
"서울특별시 동대문구 이문제1동(1123074000)","","","33,319","16,594","16,616","33,210","","","-109"
"서울특별시 동대문구 이문제2동(1123075000)","","","24,097","11,925","12,105","24,030","","","-67"
"서울특별시 중랑구 (1126000000)","","","425,352","212,576","212,185","424,761","","","-591"
"서울특별시 중랑구 면목제2동(1126052000)","","","29,072","14,670","14,363","29,033","","","-39"
"서울특별시 중랑구 면목제4동(1126054000)","","","23,753","11,584","12,079","23,663","","","-90"
"서울특별시 중랑구 면목제5동(1126055000)","","","14,745","7,529","7,233","14,762","","","17"
"서울특별시 중랑구 면목본동(1126056500)","","","37,448","18,628","18,733","37,361","","","-87"
"서울특별시 중랑구 면목제7동(1126057000)","","","26,520","13,257","13,331","26,588","","","68"
"서울특별시 중랑구 면목제3.8동(1126057500)","","","30,323","15,260","15,048","30,308","","","-15"
"서울특별시 중랑구 상봉제1동(1126058000)","","","26,181","12,979","13,194","26,173","","","-8"
"서울특별시 중랑구 상봉제2동(1126059000)","","","18,991","9,585","9,404","18,989","","","-2"
"서울특별시 중랑구 중화제1동(1126060000)","","","21,902","10,963","10,950","21,913","","","11"
"서울특별시 중랑구 중화제2동(1126061000)","","","32,050","16,398","15,616","32,014","","","-36"
"서울특별시 중랑구 묵제1동(1126062000)","","","34,686","17,123","17,479","34,602","","","-84"
"서울특별시 중랑구 묵제2동(1126063000)","","","20,564","10,298","10,214","20,512","","","-52"
"서울특별시 중랑구 망우본동(1126065500)","","","34,574","17,397","17,149","34,546","","","-28"
"서울특별시 중랑구 망우제3동(1126066000)","","","20,049","10,092","9,894","19,986","","","-63"
"서울특별시 중랑구 신내1동(1126068000)","","","28,229","13,971","14,144","28,115","","","-114"
"서울특별시 중랑구 신내2동(1126069000)","","","26,265","12,842","13,354","26,196","","","-69"
"서울특별시 성북구 (1129000000)","","","476,197","235,755","240,273","476,028","","","-169"
"서울특별시 성북구 성북동(1129052500)","","","19,272","9,331","9,902","19,233","","","-39"
"서울특별시 성북구 삼선동(1129055500)","","","26,951","13,159","13,737","26,896","","","-55"
"서울특별시 성북구 동선동(1129057500)","","","15,164","6,973","8,210","15,183","","","19"
"서울특별시 성북구 돈암제1동(1129058000)","","","17,879","8,686","9,191","17,877","","","-2"
"서울특별시 성북구 돈암제2동(1129059000)","","","24,461","11,945","12,526","24,471","","","10"
"서울특별시 성북구 안암동(1129060000)","","","17,197","8,780","8,385","17,165","","","-32"
"서울특별시 성북구 보문동(1129061000)","","","17,042","8,501","8,531","17,032","","","-10"
"서울특별시 성북구 정릉제1동(1129062000)","","","20,415","9,852","10,564","20,416","","","1"
"서울특별시 성북구 정릉제2동(1129063000)","","","25,095","12,428","12,647","25,075","","","-20"
"서울특별시 성북구 정릉제3동(1129064000)","","","18,771","9,361","9,336","18,697","","","-74"
"서울특별시 성북구 정릉제4동(1129065000)","","","28,189","13,841","14,297","28,138","","","-51"
"서울특별시 성북구 길음제1동(1129066000)","","","28,246","13,734","14,452","28,186","","","-60"
"서울특별시 성북구 길음제2동(1129068500)","","","20,738","10,112","10,506","20,618","","","-120"
"서울특별시 성북구 종암동(1129070500)","","","37,598","19,267","18,916","38,183","","","585"
"서울특별시 성북구 월곡제1동(1129071500)","","","27,489","13,673","13,726","27,399","","","-90"
"서울특별시 성북구 월곡제2동(1129072500)","","","21,883","10,785","10,970","21,755","","","-128"
"서울특별시 성북구 장위제1동(1129076000)","","","27,133","13,564","13,511","27,075","","","-58"
"서울특별시 성북구 장위제2동(1129077000)","","","24,152","12,175","11,963","24,138","","","-14"
"서울특별시 성북구 장위제3동(1129078000)","","","20,440","10,413","9,963","20,376","","","-64"
"서울특별시 성북구 석관동(1129081000)","","","38,082","19,175","18,940","38,115","","","33"
"서울특별시 강북구 (1130500000)","","","340,831","168,998","171,369","340,367","","","-464"
"서울특별시 강북구 삼양동(1130553400)","","","33,082","16,678","16,399","33,077","","","-5"
"서울특별시 강북구 미아동(1130553500)","","","24,509","12,263","12,195","24,458","","","-51"
"서울특별시 강북구 송중동(1130554500)","","","35,897","17,541","18,277","35,818","","","-79"
"서울특별시 강북구 송천동(1130555500)","","","32,667","16,324","16,305","32,629","","","-38"
"서울특별시 강북구 삼각산동(1130557500)","","","24,151","11,881","12,220","24,101","","","-50"
"서울특별시 강북구 번제1동(1130559000)","","","20,689","10,281","10,418","20,699","","","10"
"서울특별시 강북구 번제2동(1130560000)","","","20,673","10,169","10,479","20,648","","","-25"
"서울특별시 강북구 번제3동(1130560600)","","","21,862","10,559","11,255","21,814","","","-48"
"서울특별시 강북구 수유제1동(1130561000)","","","23,398","11,810","11,560","23,370","","","-28"
"서울특별시 강북구 수유제2동(1130562000)","","","23,833","11,795","12,073","23,868","","","35"
"서울특별시 강북구 수유제3동(1130563000)","","","24,238","12,061","12,118","24,179","","","-59"
"서울특별시 강북구 우이동(1130564500)","","","21,825","10,983","10,827","21,810","","","-15"
"서울특별시 강북구 인수동(1130566000)","","","34,007","16,653","17,243","33,896","","","-111"
"서울특별시 도봉구 (1132000000)","","","370,365","182,985","186,748","369,733","","","-632"
"서울특별시 도봉구 창제1동(1132051100)","","","29,292","14,359","14,906","29,265","","","-27"
"서울특별시 도봉구 창제2동(1132051200)","","","31,527","15,589","15,885","31,474","","","-53"
"서울특별시 도봉구 창제3동(1132051300)","","","16,649","8,391","8,230","16,621","","","-28"
"서울특별시 도봉구 창제4동(1132051400)","","","31,329","15,213","16,187","31,400","","","71"
"서울특별시 도봉구 창제5동(1132051500)","","","28,592","14,044","14,496","28,540","","","-52"
"서울특별시 도봉구 도봉제1동(1132052100)","","","25,226","12,727","12,415","25,142","","","-84"
"서울특별시 도봉구 도봉제2동(1132052200)","","","32,383","16,012","16,197","32,209","","","-174"
"서울특별시 도봉구 쌍문제1동(1132066000)","","","22,475","11,048","11,404","22,452","","","-23"
"서울특별시 도봉구 쌍문제2동(1132067000)","","","21,554","10,635","10,831","21,466","","","-88"
"서울특별시 도봉구 쌍문제3동(1132068000)","","","18,944","9,240","9,632","18,872","","","-72"
"서울특별시 도봉구 쌍문제4동(1132068100)","","","22,201","10,785","11,385","22,170","","","-31"
"서울특별시 도봉구 방학제1동(1132069000)","","","32,726","16,414","16,328","32,742","","","16"
"서울특별시 도봉구 방학제2동(1132070000)","","","24,656","12,419","12,224","24,643","","","-13"
"서울특별시 도봉구 방학제3동(1132071000)","","","32,811","16,109","16,628","32,737","","","-74"
"서울특별시 노원구 (1135000000)","","","611,163","299,211","311,405","610,616","","","-547"
"서울특별시 노원구 월계1동(1135056000)","","","24,603","12,521","11,996","24,517","","","-86"
"서울특별시 노원구 월계2동(1135057000)","","","31,763","15,561","16,180","31,741","","","-22"
"서울특별시 노원구 월계3동(1135058000)","","","37,280","18,210","19,049","37,259","","","-21"
"서울특별시 노원구 공릉2동(1135060000)","","","46,807","23,299","23,431","46,730","","","-77"
"서울특별시 노원구 공릉1.3동(1135060500)","","","41,205","20,208","20,874","41,082","","","-123"
"서울특별시 노원구 하계1동(1135061100)","","","31,462","15,250","16,157","31,407","","","-55"
"서울특별시 노원구 하계2동(1135061200)","","","26,588","12,992","13,535","26,527","","","-61"
"서울특별시 노원구 중계본동(1135061900)","","","30,883","15,239","15,586","30,825","","","-58"
"서울특별시 노원구 중계1동(1135062100)","","","31,420","15,403","15,989","31,392","","","-28"
"서울특별시 노원구 중계4동(1135062400)","","","23,543","11,484","11,992","23,476","","","-67"
"서울특별시 노원구 중계2.3동(1135062500)","","","43,363","20,557","22,712","43,269","","","-94"
"서울특별시 노원구 상계1동(1135063000)","","","41,000","20,575","21,069","41,644","","","644"
"서울특별시 노원구 상계2동(1135064000)","","","22,565","11,168","11,351","22,519","","","-46"
"서울특별시 노원구 상계3.4동(1135066500)","","","41,773","20,992","20,612","41,604","","","-169"
"서울특별시 노원구 상계5동(1135067000)","","","24,793","12,131","12,566","24,697","","","-96"
"서울특별시 노원구 상계6.7동(1135069500)","","","38,016","17,940","19,976","37,916","","","-100"
"서울특별시 노원구 상계8동(1135070000)","","","27,225","13,134","14,072","27,206","","","-19"
"서울특별시 노원구 상계9동(1135071000)","","","25,546","12,446","13,091","25,537","","","-9"
"서울특별시 노원구 상계10동(1135072000)","","","21,328","10,101","11,167","21,268","","","-60"
"서울특별시 은평구 (1138000000)","","","465,525","229,728","236,167","465,895","","","370"
"서울특별시 은평구 녹번동(1138051000)","","","36,206","17,655","18,477","36,132","","","-74"
"서울특별시 은평구 불광제1동(1138052000)","","","35,509","17,326","18,120","35,446","","","-63"
"서울특별시 은평구 불광제2동(1138053000)","","","32,005","15,691","16,131","31,822","","","-183"
"서울특별시 은평구 갈현제1동(1138055100)","","","26,734","13,243","13,448","26,691","","","-43"
"서울특별시 은평구 갈현제2동(1138055200)","","","27,862","13,465","14,330","27,795","","","-67"
"서울특별시 은평구 구산동(1138056000)","","","33,516","17,098","16,247","33,345","","","-171"
"서울특별시 은평구 대조동(1138057000)","","","31,280","15,033","16,209","31,242","","","-38"
"서울특별시 은평구 응암제1동(1138058000)","","","33,383","16,400","16,979","33,379","","","-4"
"서울특별시 은평구 응암제2동(1138059000)","","","20,515","10,208","10,226","20,434","","","-81"
"서울특별시 은평구 응암제3동(1138060000)","","","27,723","13,722","13,943","27,665","","","-58"
"서울특별시 은평구 역촌동(1138062500)","","","46,399","22,364","23,933","46,297","","","-102"
"서울특별시 은평구 신사제1동(1138063100)","","","27,427","13,510","13,895","27,405","","","-22"
"서울특별시 은평구 신사제2동(1138063200)","","","24,056","12,161","11,800","23,961","","","-95"
"서울특별시 은평구 증산동(1138064000)","","","22,165","11,055","11,133","22,188","","","23"
"서울특별시 은평구 수색동(1138065000)","","","20,962","10,522","10,551","21,073","","","111"
"서울특별시 은평구 진관동(1138069000)","","","19,783","10,275","10,745","21,020","","","1,237"
"서울특별시 서대문구 (1141000000)","","","328,003","160,243","167,208","327,451","","","-552"
"서울특별시 서대문구 천연동(1141052000)","","","19,835","9,712","10,180","19,892","","","57"
"서울특별시 서대문구 북아현동(1141055500)","","","19,833","9,586","10,246","19,832","","","-1"
"서울특별시 서대문구 충현동(1141056500)","","","24,058","11,969","12,077","24,046","","","-12"
"서울특별시 서대문구 신촌동(1141058500)","","","18,188","8,461","9,650","18,111","","","-77"
"서울특별시 서대문구 연희동(1141061500)","","","41,721","20,310","21,244","41,554","","","-167"
"서울특별시 서대문구 홍제제1동(1141062000)","","","28,165","13,578","14,609","28,187","","","22"
"서울특별시 서대문구 홍제제3동(1141064000)","","","20,598","10,058","10,527","20,585","","","-13"
"서울특별시 서대문구 홍제제2동(1141065500)","","","16,061","7,785","8,311","16,096","","","35"
"서울특별시 서대문구 홍은제1동(1141066000)","","","28,427","14,017","14,378","28,395","","","-32"
"서울특별시 서대문구 홍은제2동(1141068500)","","","29,568","14,538","14,908","29,446","","","-122"
"서울특별시 서대문구 남가좌제1동(1141069000)","","","4,354","2,207","2,117","4,324","","","-30"
"서울특별시 서대문구 남가좌제2동(1141070000)","","","31,530","15,443","15,996","31,439","","","-91"
"서울특별시 서대문구 북가좌제1동(1141071000)","","","10,645","5,357","5,280","10,637","","","-8"
"서울특별시 서대문구 북가좌제2동(1141072000)","","","35,020","17,222","17,685","34,907","","","-113"
"서울특별시 마포구 (1144000000)","","","384,516","187,324","196,689","384,013","","","-503"
"서울특별시 마포구 아현동(1144055500)","","","17,347","8,399","8,844","17,243","","","-104"
"서울특별시 마포구 공덕동(1144056500)","","","36,427","17,896","18,406","36,302","","","-125"
"서울특별시 마포구 도화동(1144058500)","","","23,409","11,344","12,023","23,367","","","-42"
"서울특별시 마포구 용강동(1144059000)","","","21,487","10,424","11,028","21,452","","","-35"
"서울특별시 마포구 대흥동(1144060000)","","","15,999","7,821","8,213","16,034","","","35"
"서울특별시 마포구 염리동(1144061000)","","","18,418","9,076","9,377","18,453","","","35"
"서울특별시 마포구 신수동(1144063000)","","","23,154","11,518","11,651","23,169","","","15"
"서울특별시 마포구 서강동(1144065500)","","","26,344","12,719","13,647","26,366","","","22"
"서울특별시 마포구 서교동(1144066000)","","","29,456","13,609","15,682","29,291","","","-165"
"서울특별시 마포구 합정동(1144068000)","","","21,237","10,422","10,738","21,160","","","-77"
"서울특별시 마포구 망원제1동(1144069000)","","","24,586","12,144","12,397","24,541","","","-45"
"서울특별시 마포구 망원제2동(1144070000)","","","21,844","10,739","11,192","21,931","","","87"
"서울특별시 마포구 연남동(1144071000)","","","19,625","9,562","10,085","19,647","","","22"
"서울특별시 마포구 성산제1동(1144072000)","","","20,583","10,039","10,481","20,520","","","-63"
"서울특별시 마포구 성산제2동(1144073000)","","","41,847","20,334","21,458","41,792","","","-55"
"서울특별시 마포구 상암동(1144074000)","","","22,753","11,278","11,467","22,745","","","-8"
"서울특별시 양천구 (1147000000)","","","501,920","249,567","251,828","501,395","","","-525"
"서울특별시 양천구 목1동(1147051000)","","","33,541","16,337","17,171","33,508","","","-33"
"서울특별시 양천구 목2동(1147052000)","","","31,884","15,765","16,045","31,810","","","-74"
"서울특별시 양천구 목3동(1147053000)","","","23,552","11,666","11,889","23,555","","","3"
"서울특별시 양천구 목4동(1147054000)","","","29,150","14,601","14,547","29,148","","","-2"
"서울특별시 양천구 목5동(1147055000)","","","46,972","23,368","23,592","46,960","","","-12"
"서울특별시 양천구 신월1동(1147056000)","","","24,762","12,709","12,049","24,758","","","-4"
"서울특별시 양천구 신월2동(1147057000)","","","23,295","11,658","11,553","23,211","","","-84"
"서울특별시 양천구 신월3동(1147058000)","","","18,685","9,574","9,110","18,684","","","-1"
"서울특별시 양천구 신월4동(1147059000)","","","18,400","9,173","9,249","18,422","","","22"
"서울특별시 양천구 신월5동(1147060000)","","","16,014","7,963","8,085","16,048","","","34"
"서울특별시 양천구 신월6동(1147061000)","","","15,129","7,589","7,520","15,109","","","-20"
"서울특별시 양천구 신월7동(1147061100)","","","26,284","13,156","13,071","26,227","","","-57"
"서울특별시 양천구 신정1동(1147062000)","","","24,673","12,063","12,465","24,528","","","-145"
"서울특별시 양천구 신정2동(1147063000)","","","22,953","11,399","11,528","22,927","","","-26"
"서울특별시 양천구 신정3동(1147064000)","","","48,875","24,248","24,571","48,819","","","-56"
"서울특별시 양천구 신정4동(1147065000)","","","36,681","18,219","18,493","36,712","","","31"
"서울특별시 양천구 신정6동(1147067000)","","","27,763","13,586","14,120","27,706","","","-57"
"서울특별시 양천구 신정7동(1147068000)","","","33,307","16,493","16,770","33,263","","","-44"
"서울특별시 강서구 (1150000000)","","","573,608","282,529","290,307","572,836","","","-772"
"서울특별시 강서구 염창동(1150051000)","","","41,792","20,756","21,132","41,888","","","96"
"서울특별시 강서구 등촌제1동(1150052000)","","","21,141","10,525","10,601","21,126","","","-15"
"서울특별시 강서구 등촌제2동(1150053000)","","","22,710","11,383","11,291","22,674","","","-36"
"서울특별시 강서구 등촌제3동(1150053500)","","","38,454","18,357","20,076","38,433","","","-21"
"서울특별시 강서구 화곡제1동(1150054000)","","","50,628","25,190","25,424","50,614","","","-14"
"서울특별시 강서구 화곡제2동(1150055000)","","","20,741","10,286","10,413","20,699","","","-42"
"서울특별시 강서구 화곡제3동(1150056000)","","","24,335","11,848","12,433","24,281","","","-54"
"서울특별시 강서구 화곡제4동(1150057000)","","","23,000","11,478","11,561","23,039","","","39"
"서울특별시 강서구 화곡본동(1150059000)","","","36,262","17,817","18,448","36,265","","","3"
"서울특별시 강서구 화곡제6동(1150059100)","","","24,959","12,327","12,586","24,913","","","-46"
"서울특별시 강서구 화곡제8동(1150059300)","","","27,659","13,588","14,044","27,632","","","-27"
"서울특별시 강서구 가양제1동(1150060300)","","","21,273","10,684","10,546","21,230","","","-43"
"서울특별시 강서구 가양제2동(1150060400)","","","18,725","8,986","9,667","18,653","","","-72"
"서울특별시 강서구 가양제3동(1150060500)","","","19,635","9,550","10,084","19,634","","","-1"
"서울특별시 강서구 발산제1동(1150061100)","","","33,594","16,235","17,271","33,506","","","-88"
"서울특별시 강서구 우장산동(1150061500)","","","40,723","19,778","20,692","40,470","","","-253"
"서울특별시 강서구 공항동(1150062000)","","","21,420","10,857","10,466","21,323","","","-97"
"서울특별시 강서구 방화제1동(1150063000)","","","31,785","16,036","15,682","31,718","","","-67"
"서울특별시 강서구 방화제2동(1150064000)","","","26,507","13,148","13,359","26,507","","","0"
"서울특별시 강서구 방화제3동(1150064100)","","","28,265","13,700","14,531","28,231","","","-34"
"서울특별시 구로구 (1153000000)","","","422,026","212,953","209,014","421,967","","","-59"
"서울특별시 구로구 신도림동(1153051000)","","","36,830","18,220","18,534","36,754","","","-76"
"서울특별시 구로구 구로제1동(1153052000)","","","23,253","11,603","11,601","23,204","","","-49"
"서울특별시 구로구 구로제2동(1153053000)","","","34,117","17,272","16,712","33,984","","","-133"
"서울특별시 구로구 구로제3동(1153054000)","","","26,923","13,669","13,316","26,985","","","62"
"서울특별시 구로구 구로제4동(1153055000)","","","27,332","13,670","13,645","27,315","","","-17"
"서울특별시 구로구 구로제5동(1153056000)","","","31,785","16,017","15,757","31,774","","","-11"
"서울특별시 구로구 가리봉동(1153059500)","","","15,389","8,296","7,068","15,364","","","-25"
"서울특별시 구로구 고척제1동(1153072000)","","","26,182","13,243","12,903","26,146","","","-36"
"서울특별시 구로구 고척제2동(1153073000)","","","30,882","15,756","15,186","30,942","","","60"
"서울특별시 구로구 개봉제1동(1153074000)","","","37,187","18,719","18,344","37,063","","","-124"
"서울특별시 구로구 개봉제2동(1153075000)","","","35,740","17,716","17,956","35,672","","","-68"
"서울특별시 구로구 개봉제3동(1153076000)","","","22,522","11,210","11,308","22,518","","","-4"
"서울특별시 구로구 오류제1동(1153077000)","","","21,021","10,473","10,470","20,943","","","-78"
"서울특별시 구로구 오류제2동(1153078000)","","","29,478","14,994","14,428","29,422","","","-56"
"서울특별시 구로구 수궁동(1153079000)","","","23,385","12,095","11,786","23,881","","","496"
"서울특별시 금천구 (1154500000)","","","245,333","124,836","119,999","244,835","","","-498"
