"행정구역","2010년12월_총인구수","2010년12월_세대수","2010년12월_세대당 인구","2010년12월_남자 인구수","2010년12월_여자 인구수","2010년12월_남여 비율"
"서울특별시  (1100000000)","10,312,545","4,224,181","          2.44","5,111,259","5,201,286","          0.98"
"서울특별시 종로구 (1111000000)","170,578","77,621","          2.20","85,182","85,396","          1.00"
"서울특별시 종로구 청운효자동(1111051500)","15,688","6,236","          2.52","7,645","8,043","          0.95"
"서울특별시 종로구 사직동(1111053000)","10,203","4,699","          2.17","4,796","5,407","          0.89"
"서울특별시 종로구 삼청동(1111054000)","3,517","1,659","          2.12","1,690","1,827","          0.93"
"서울특별시 종로구 부암동(1111055000)","11,406","4,630","          2.46","5,644","5,762","          0.98"
"서울특별시 종로구 평창동(1111056000)","19,566","7,342","          2.66","9,415","10,151","          0.93"
"서울특별시 종로구 무악동(1111057000)","8,663","3,293","          2.63","4,168","4,495","          0.93"
"서울특별시 종로구 교남동(1111058000)","9,140","4,459","          2.05","4,507","4,633","          0.97"
"서울특별시 종로구 가회동(1111060000)","5,709","2,535","          2.25","2,747","2,962","          0.93"
"서울특별시 종로구 종로1.2.3.4가동(1111061500)","8,010","5,289","          1.51","4,627","3,383","          1.37"
"서울특별시 종로구 종로5.6가동(1111063000)","6,302","3,147","          2.00","3,383","2,919","          1.16"
"서울특별시 종로구 이화동(1111064000)","9,358","4,552","          2.06","4,518","4,840","          0.93"
"서울특별시 종로구 혜화동(1111065000)","12,112","5,785","          2.09","5,897","6,215","          0.95"
"서울특별시 종로구 명륜3가동(1111066000)","6,336","3,556","          1.78","3,369","2,967","          1.14"
"서울특별시 종로구 창신제1동(1111067000)","7,113","3,760","          1.89","3,725","3,388","          1.10"
"서울특별시 종로구 창신제2동(1111068000)","11,811","5,239","          2.25","6,009","5,802","          1.04"
"서울특별시 종로구 창신제3동(1111069000)","8,700","3,233","          2.69","4,350","4,350","          1.00"
"서울특별시 종로구 숭인제1동(1111070000)","7,594","3,327","          2.28","3,804","3,790","          1.00"
"서울특별시 종로구 숭인제2동(1111071000)","9,350","4,880","          1.92","4,888","4,462","          1.10"
"서울특별시 중구 (1114000000)","132,822","61,468","          2.16","66,879","65,943","          1.01"
"서울특별시 중구 소공동(1114052000)","1,257","677","          1.86","661","596","          1.11"
"서울특별시 중구 회현동(1114054000)","5,537","3,419","          1.62","3,077","2,460","          1.25"
"서울특별시 중구 명동(1114055000)","3,445","1,727","          1.99","1,537","1,908","          0.81"
"서울특별시 중구 필동(1114057000)","4,675","2,396","          1.95","2,481","2,194","          1.13"
"서울특별시 중구 장충동(1114058000)","5,675","2,972","          1.91","2,891","2,784","          1.04"
"서울특별시 중구 광희동(1114059000)","5,758","3,160","          1.82","3,125","2,633","          1.19"
"서울특별시 중구 을지로동(1114060500)","2,009","1,398","          1.44","1,251","758","          1.65"
"서울특별시 중구 신당제1동(1114061000)","8,403","4,243","          1.98","4,335","4,068","          1.07"
"서울특별시 중구 신당제2동(1114062000)","16,823","7,414","          2.27","8,284","8,539","          0.97"
"서울특별시 중구 신당제3동(1114063000)","19,676","8,056","          2.44","9,518","10,158","          0.94"
"서울특별시 중구 신당제4동(1114064000)","16,211","6,648","          2.44","7,818","8,393","          0.93"
"서울특별시 중구 신당제5동(1114065000)","8,221","3,841","          2.14","4,177","4,044","          1.03"
"서울특별시 중구 신당제6동(1114066000)","9,686","3,732","          2.60","4,779","4,907","          0.97"
"서울특별시 중구 황학동(1114067000)","12,705","5,984","          2.12","6,501","6,204","          1.05"
"서울특별시 중구 중림동(1114068000)","12,741","5,801","          2.20","6,444","6,297","          1.02"
"서울특별시 용산구 (1117000000)","244,853","113,204","          2.16","119,482","125,371","          0.95"
"서울특별시 용산구 후암동(1117051000)","20,355","9,266","          2.20","10,174","10,181","          1.00"
"서울특별시 용산구 용산2가동(1117052000)","13,355","6,277","          2.13","6,497","6,858","          0.95"
"서울특별시 용산구 남영동(1117053000)","7,947","5,163","          1.54","4,702","3,245","          1.45"
"서울특별시 용산구 청파동(1117055500)","24,011","11,953","          2.01","11,745","12,266","          0.96"
"서울특별시 용산구 원효로제1동(1117056000)","10,979","5,149","          2.13","5,517","5,462","          1.01"
"서울특별시 용산구 원효로제2동(1117057000)","16,222","6,314","          2.57","7,764","8,458","          0.92"
"서울특별시 용산구 효창동(1117058000)","11,386","4,541","          2.51","5,532","5,854","          0.94"
"서울특별시 용산구 용문동(1117059000)","13,433","5,260","          2.55","6,612","6,821","          0.97"
"서울특별시 용산구 한강로동(1117062500)","16,021","8,186","          1.96","8,040","7,981","          1.01"
"서울특별시 용산구 이촌제1동(1117063000)","27,385","10,227","          2.68","12,774","14,611","          0.87"
"서울특별시 용산구 이촌제2동(1117064000)","10,609","4,460","          2.38","5,098","5,511","          0.93"
"서울특별시 용산구 이태원제1동(1117065000)","8,739","4,623","          1.89","4,011","4,728","          0.85"
"서울특별시 용산구 이태원제2동(1117066000)","11,441","5,494","          2.08","5,409","6,032","          0.90"
"서울특별시 용산구 한남동(1117068500)","23,030","12,262","          1.88","11,136","11,894","          0.94"
"서울특별시 용산구 서빙고동(1117069000)","11,479","4,973","          2.31","5,529","5,950","          0.93"
"서울특별시 용산구 보광동(1117070000)","18,461","9,056","          2.04","8,942","9,519","          0.94"
"서울특별시 성동구 (1120000000)","309,093","129,644","          2.38","155,067","154,026","          1.01"
"서울특별시 성동구 왕십리제2동(1120052000)","18,943","7,711","          2.46","9,437","9,506","          0.99"
"서울특별시 성동구 왕십리도선동(1120053500)","13,045","5,765","          2.26","6,524","6,521","          1.00"
"서울특별시 성동구 마장동(1120054000)","25,826","10,358","          2.49","12,994","12,832","          1.01"
"서울특별시 성동구 사근동(1120055000)","10,746","5,798","          1.85","5,717","5,029","          1.14"
"서울특별시 성동구 행당제1동(1120056000)","17,998","7,719","          2.33","8,884","9,114","          0.97"
"서울특별시 성동구 행당제2동(1120057000)","25,996","9,292","          2.80","12,502","13,494","          0.93"
"서울특별시 성동구 응봉동(1120058000)","17,607","6,628","          2.66","8,471","9,136","          0.93"
"서울특별시 성동구 금호1가동(1120059000)","16,077","6,293","          2.55","7,844","8,233","          0.95"
"서울특별시 성동구 금호2.3가동(1120061500)","22,705","9,434","          2.41","11,073","11,632","          0.95"
"서울특별시 성동구 금호4가동(1120062000)","15,330","6,505","          2.36","7,555","7,775","          0.97"
"서울특별시 성동구 옥수동(1120064500)","24,358","10,077","          2.42","11,956","12,402","          0.96"
"서울특별시 성동구 성수1가제1동(1120065000)","18,398","7,487","          2.46","9,468","8,930","          1.06"
"서울특별시 성동구 성수1가제2동(1120066000)","19,026","8,301","          2.29","9,696","9,330","          1.04"
"서울특별시 성동구 성수2가제1동(1120067000)","21,346","9,353","          2.28","11,092","10,254","          1.08"
"서울특별시 성동구 성수2가제3동(1120069000)","12,133","5,400","          2.25","6,258","5,875","          1.07"
"서울특별시 성동구 송정동(1120072000)","12,520","5,809","          2.16","6,630","5,890","          1.13"
"서울특별시 성동구 용답동(1120079000)","17,039","7,714","          2.21","8,966","8,073","          1.11"
"서울특별시 광진구 (1121500000)","375,463","159,675","          2.35","186,024","189,439","          0.98"
"서울특별시 광진구 화양동(1121571000)","21,499","12,806","          1.68","10,646","10,853","          0.98"
"서울특별시 광진구 군자동(1121573000)","21,836","10,271","          2.13","11,039","10,797","          1.02"
"서울특별시 광진구 중곡제1동(1121574000)","17,082","7,795","          2.19","8,471","8,611","          0.98"
"서울특별시 광진구 중곡제2동(1121575000)","23,034","9,592","          2.40","11,371","11,663","          0.97"
"서울특별시 광진구 중곡제3동(1121576000)","19,762","8,394","          2.35","9,898","9,864","          1.00"
"서울특별시 광진구 중곡제4동(1121577000)","32,217","12,688","          2.54","16,034","16,183","          0.99"
"서울특별시 광진구 능동(1121578000)","10,941","5,420","          2.02","5,219","5,722","          0.91"
"서울특별시 광진구 광장동(1121581000)","35,522","11,734","          3.03","17,340","18,182","          0.95"
"서울특별시 광진구 자양제1동(1121582000)","24,710","11,285","          2.19","12,308","12,402","          0.99"
"서울특별시 광진구 자양제2동(1121583000)","29,440","11,761","          2.50","14,785","14,655","          1.01"
"서울특별시 광진구 자양제3동(1121584000)","32,298","11,752","          2.75","15,942","16,356","          0.97"
"서울특별시 광진구 자양제4동(1121584700)","26,781","12,878","          2.08","13,701","13,080","          1.05"
"서울특별시 광진구 구의제1동(1121585000)","23,094","10,932","          2.11","11,179","11,915","          0.94"
"서울특별시 광진구 구의제2동(1121586000)","26,834","10,690","          2.51","13,334","13,500","          0.99"
"서울특별시 광진구 구의제3동(1121587000)","30,413","11,677","          2.60","14,757","15,656","          0.94"
"서울특별시 동대문구 (1123000000)","366,786","158,485","          2.31","184,874","181,912","          1.02"
"서울특별시 동대문구 용신동(1123053600)","33,017","16,105","          2.05","17,200","15,817","          1.09"
"서울특별시 동대문구 제기동(1123054500)","28,308","13,013","          2.18","14,468","13,840","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","28,091","13,087","          2.15","14,542","13,549","          1.07"
"서울특별시 동대문구 전농제2동(1123057000)","20,163","7,360","          2.74","9,899","10,264","          0.96"
"서울특별시 동대문구 답십리제1동(1123060000)","20,766","9,023","          2.30","10,474","10,292","          1.02"
"서울특별시 동대문구 답십리제2동(1123061000)","32,645","12,344","          2.64","16,195","16,450","          0.98"
"서울특별시 동대문구 장안제1동(1123065000)","36,764","14,735","          2.50","18,646","18,118","          1.03"
"서울특별시 동대문구 장안제2동(1123066000)","32,963","13,031","          2.53","16,700","16,263","          1.03"
"서울특별시 동대문구 청량리동(1123070500)","25,122","11,091","          2.27","12,650","12,472","          1.01"
"서울특별시 동대문구 회기동(1123071000)","10,853","5,567","          1.95","5,259","5,594","          0.94"
"서울특별시 동대문구 휘경제1동(1123072000)","17,226","8,243","          2.09","8,644","8,582","          1.01"
"서울특별시 동대문구 휘경제2동(1123073000)","24,215","9,861","          2.46","11,968","12,247","          0.98"
"서울특별시 동대문구 이문제1동(1123074000)","32,928","16,097","          2.05","16,486","16,442","          1.00"
"서울특별시 동대문구 이문제2동(1123075000)","23,725","8,928","          2.66","11,743","11,982","          0.98"
"서울특별시 중랑구 (1126000000)","427,455","176,096","          2.43","214,383","213,072","          1.01"
"서울특별시 중랑구 면목제2동(1126052000)","28,964","12,360","          2.34","14,681","14,283","          1.03"
"서울특별시 중랑구 면목제4동(1126054000)","23,574","10,323","          2.28","11,633","11,941","          0.97"
"서울특별시 중랑구 면목제5동(1126055000)","14,615","6,356","          2.30","7,521","7,094","          1.06"
"서울특별시 중랑구 면목본동(1126056500)","37,055","16,163","          2.29","18,606","18,449","          1.01"
"서울특별시 중랑구 면목제7동(1126057000)","26,536","10,893","          2.44","13,246","13,290","          1.00"
"서울특별시 중랑구 면목제3.8동(1126057500)","30,326","12,975","          2.34","15,234","15,092","          1.01"
"서울특별시 중랑구 상봉제1동(1126058000)","26,117","9,430","          2.77","12,949","13,168","          0.98"
"서울특별시 중랑구 상봉제2동(1126059000)","18,817","9,068","          2.08","9,542","9,275","          1.03"
"서울특별시 중랑구 중화제1동(1126060000)","21,982","8,398","          2.62","10,987","10,995","          1.00"
"서울특별시 중랑구 중화제2동(1126061000)","31,737","14,859","          2.14","16,358","15,379","          1.06"
"서울특별시 중랑구 묵제1동(1126062000)","34,802","13,209","          2.63","17,180","17,622","          0.97"
"서울특별시 중랑구 묵제2동(1126063000)","20,408","8,521","          2.40","10,285","10,123","          1.02"
"서울특별시 중랑구 망우본동(1126065500)","34,510","14,593","          2.36","17,474","17,036","          1.03"
"서울특별시 중랑구 망우제3동(1126066000)","19,807","8,405","          2.36","9,991","9,816","          1.02"
"서울특별시 중랑구 신내1동(1126068000)","32,503","11,150","          2.92","16,108","16,395","          0.98"
"서울특별시 중랑구 신내2동(1126069000)","25,702","9,393","          2.74","12,588","13,114","          0.96"
"서울특별시 성북구 (1129000000)","488,932","201,489","          2.43","241,927","247,005","          0.98"
"서울특별시 성북구 성북동(1129052500)","19,260","8,656","          2.23","9,310","9,950","          0.94"
"서울특별시 성북구 삼선동(1129055500)","27,300","12,242","          2.23","13,324","13,976","          0.95"
"서울특별시 성북구 동선동(1129057500)","15,858","8,107","          1.96","7,246","8,612","          0.84"
"서울특별시 성북구 돈암제1동(1129058000)","17,062","6,529","          2.61","8,263","8,799","          0.94"
"서울특별시 성북구 돈암제2동(1129059000)","24,408","8,442","          2.89","11,873","12,535","          0.95"
"서울특별시 성북구 안암동(1129060000)","17,070","8,811","          1.94","8,704","8,366","          1.04"
"서울특별시 성북구 보문동(1129061000)","16,090","7,428","          2.17","8,086","8,004","          1.01"
"서울특별시 성북구 정릉제1동(1129062000)","20,617","7,720","          2.67","9,920","10,697","          0.93"
"서울특별시 성북구 정릉제2동(1129063000)","25,029","9,821","          2.55","12,409","12,620","          0.98"
"서울특별시 성북구 정릉제3동(1129064000)","18,615","8,232","          2.26","9,323","9,292","          1.00"
"서울특별시 성북구 정릉제4동(1129065000)","28,250","11,069","          2.55","13,921","14,329","          0.97"
"서울특별시 성북구 길음제1동(1129066000)","36,306","12,934","          2.81","17,739","18,567","          0.96"
"서울특별시 성북구 길음제2동(1129068500)","20,440","9,065","          2.25","10,069","10,371","          0.97"
"서울특별시 성북구 종암동(1129070500)","42,720","17,412","          2.45","21,336","21,384","          1.00"
"서울특별시 성북구 월곡제1동(1129071500)","28,988","11,224","          2.58","14,454","14,534","          0.99"
"서울특별시 성북구 월곡제2동(1129072500)","21,592","8,698","          2.48","10,669","10,923","          0.98"
"서울특별시 성북구 장위제1동(1129076000)","27,086","10,844","          2.50","13,577","13,509","          1.01"
"서울특별시 성북구 장위제2동(1129077000)","23,996","9,863","          2.43","12,142","11,854","          1.02"
"서울특별시 성북구 장위제3동(1129078000)","20,098","8,380","          2.40","10,317","9,781","          1.05"
"서울특별시 성북구 석관동(1129081000)","38,147","16,012","          2.38","19,245","18,902","          1.02"
"서울특별시 강북구 (1130500000)","346,520","142,711","          2.43","172,109","174,411","          0.99"
"서울특별시 강북구 삼양동(1130553400)","32,903","13,678","          2.41","16,532","16,371","          1.01"
"서울특별시 강북구 미아동(1130553500)","24,117","10,501","          2.30","12,140","11,977","          1.01"
"서울특별시 강북구 송중동(1130554500)","35,664","14,697","          2.43","17,431","18,233","          0.96"
"서울특별시 강북구 송천동(1130555500)","32,904","14,364","          2.29","16,534","16,370","          1.01"
"서울특별시 강북구 삼각산동(1130557500)","30,589","10,778","          2.84","15,074","15,515","          0.97"
"서울특별시 강북구 번제1동(1130559000)","20,826","9,357","          2.23","10,349","10,477","          0.99"
"서울특별시 강북구 번제2동(1130560000)","20,647","8,277","          2.49","10,196","10,451","          0.98"
"서울특별시 강북구 번제3동(1130560600)","21,717","7,910","          2.75","10,555","11,162","          0.95"
"서울특별시 강북구 수유제1동(1130561000)","23,520","9,987","          2.36","11,866","11,654","          1.02"
"서울특별시 강북구 수유제2동(1130562000)","23,798","9,341","          2.55","11,787","12,011","          0.98"
"서울특별시 강북구 수유제3동(1130563000)","24,101","11,036","          2.18","12,004","12,097","          0.99"
"서울특별시 강북구 우이동(1130564500)","21,885","8,929","          2.45","10,998","10,887","          1.01"
"서울특별시 강북구 인수동(1130566000)","33,849","13,856","          2.44","16,643","17,206","          0.97"
"서울특별시 도봉구 (1132000000)","368,298","140,603","          2.62","182,407","185,891","          0.98"
"서울특별시 도봉구 창제1동(1132051100)","28,991","11,205","          2.59","14,190","14,801","          0.96"
"서울특별시 도봉구 창제2동(1132051200)","31,517","12,222","          2.58","15,592","15,925","          0.98"
"서울특별시 도봉구 창제3동(1132051300)","16,573","6,824","          2.43","8,383","8,190","          1.02"
"서울특별시 도봉구 창제4동(1132051400)","31,317","11,443","          2.74","15,204","16,113","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","28,351","10,246","          2.77","13,976","14,375","          0.97"
"서울특별시 도봉구 도봉제1동(1132052100)","25,077","10,773","          2.33","12,756","12,321","          1.04"
"서울특별시 도봉구 도봉제2동(1132052200)","31,763","12,122","          2.62","15,832","15,931","          0.99"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,496","8,742","          2.57","11,086","11,410","          0.97"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,692","8,467","          2.56","10,692","11,000","          0.97"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,714","7,505","          2.49","9,166","9,548","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,996","7,640","          2.88","10,656","11,340","          0.94"
"서울특별시 도봉구 방학제1동(1132069000)","32,500","12,461","          2.61","16,316","16,184","          1.01"
"서울특별시 도봉구 방학제2동(1132070000)","24,653","9,960","          2.48","12,483","12,170","          1.03"
"서울특별시 도봉구 방학제3동(1132071000)","32,658","10,993","          2.97","16,075","16,583","          0.97"
"서울특별시 노원구 (1135000000)","611,230","228,022","          2.68","299,384","311,846","          0.96"
"서울특별시 노원구 월계1동(1135056000)","24,083","9,763","          2.47","12,280","11,803","          1.04"
"서울특별시 노원구 월계2동(1135057000)","31,643","12,637","          2.50","15,524","16,119","          0.96"
"서울특별시 노원구 월계3동(1135058000)","36,741","13,878","          2.65","17,953","18,788","          0.96"
"서울특별시 노원구 공릉2동(1135060000)","46,309","17,000","          2.72","23,052","23,257","          0.99"
"서울특별시 노원구 공릉1.3동(1135060500)","41,036","16,763","          2.45","20,197","20,839","          0.97"
"서울특별시 노원구 하계1동(1135061100)","31,281","11,503","          2.72","15,229","16,052","          0.95"
"서울특별시 노원구 하계2동(1135061200)","26,402","8,886","          2.97","12,896","13,506","          0.95"
"서울특별시 노원구 중계본동(1135061900)","30,739","10,308","          2.98","15,203","15,536","          0.98"
"서울특별시 노원구 중계1동(1135062100)","31,159","9,800","          3.18","15,279","15,880","          0.96"
"서울특별시 노원구 중계4동(1135062400)","23,340","8,571","          2.72","11,411","11,929","          0.96"
"서울특별시 노원구 중계2.3동(1135062500)","42,979","15,827","          2.72","20,308","22,671","          0.90"
"서울특별시 노원구 상계1동(1135063000)","44,595","15,896","          2.81","22,066","22,529","          0.98"
"서울특별시 노원구 상계2동(1135064000)","23,124","8,692","          2.66","11,512","11,612","          0.99"
"서울특별시 노원구 상계3.4동(1135066500)","41,017","17,140","          2.39","20,712","20,305","          1.02"
"서울특별시 노원구 상계5동(1135067000)","24,768","9,616","          2.58","12,154","12,614","          0.96"
"서울특별시 노원구 상계6.7동(1135069500)","37,873","14,694","          2.58","17,931","19,942","          0.90"
"서울특별시 노원구 상계8동(1135070000)","27,667","9,822","          2.82","13,286","14,381","          0.92"
"서울특별시 노원구 상계9동(1135071000)","25,403","9,139","          2.78","12,381","13,022","          0.95"
"서울특별시 노원구 상계10동(1135072000)","21,071","8,087","          2.61","10,010","11,061","          0.90"
"서울특별시 은평구 (1138000000)","488,109","196,390","          2.49","240,536","247,573","          0.97"
"서울특별시 은평구 녹번동(1138051000)","36,033","15,822","          2.28","17,581","18,452","          0.95"
"서울특별시 은평구 불광제1동(1138052000)","38,592","15,807","          2.44","18,965","19,627","          0.97"
"서울특별시 은평구 불광제2동(1138053000)","31,161","13,460","          2.32","15,326","15,835","          0.97"
"서울특별시 은평구 갈현제1동(1138055100)","26,713","11,008","          2.43","13,271","13,442","          0.99"
"서울특별시 은평구 갈현제2동(1138055200)","28,002","10,870","          2.58","13,578","14,424","          0.94"
"서울특별시 은평구 구산동(1138056000)","33,788","12,007","          2.81","17,449","16,339","          1.07"
"서울특별시 은평구 대조동(1138057000)","31,468","13,691","          2.30","15,153","16,315","          0.93"
"서울특별시 은평구 응암제1동(1138058000)","32,538","13,685","          2.38","15,952","16,586","          0.96"
"서울특별시 은평구 응암제2동(1138059000)","20,043","8,881","          2.26","9,981","10,062","          0.99"
"서울특별시 은평구 응암제3동(1138060000)","27,813","11,936","          2.33","13,770","14,043","          0.98"
"서울특별시 은평구 역촌동(1138062500)","46,841","18,633","          2.51","22,671","24,170","          0.94"
"서울특별시 은평구 신사제1동(1138063100)","27,572","10,611","          2.60","13,591","13,981","          0.97"
"서울특별시 은평구 신사제2동(1138063200)","23,784","9,256","          2.57","12,050","11,734","          1.03"
"서울특별시 은평구 증산동(1138064000)","21,957","8,637","          2.54","10,927","11,030","          0.99"
"서울특별시 은평구 수색동(1138065000)","20,703","8,395","          2.47","10,381","10,322","          1.01"
"서울특별시 은평구 진관동(1138069000)","41,101","13,691","          3.00","19,890","21,211","          0.94"
"서울특별시 서대문구 (1141000000)","324,541","138,473","          2.34","158,857","165,684","          0.96"
"서울특별시 서대문구 천연동(1141052000)","20,602","8,637","          2.39","10,066","10,536","          0.96"
"서울특별시 서대문구 북아현동(1141055500)","15,501","7,122","          2.18","7,481","8,020","          0.93"
"서울특별시 서대문구 충현동(1141056500)","24,060","10,998","          2.19","11,934","12,126","          0.98"
"서울특별시 서대문구 신촌동(1141058500)","18,407","10,404","          1.77","8,619","9,788","          0.88"
"서울특별시 서대문구 연희동(1141061500)","41,819","18,962","          2.21","20,482","21,337","          0.96"
"서울특별시 서대문구 홍제제1동(1141062000)","28,346","11,702","          2.42","13,675","14,671","          0.93"
"서울특별시 서대문구 홍제제3동(1141064000)","20,743","8,593","          2.41","10,139","10,604","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","16,282","6,278","          2.59","7,843","8,439","          0.93"
"서울특별시 서대문구 홍은제1동(1141066000)","27,080","10,780","          2.51","13,304","13,776","          0.97"
"서울특별시 서대문구 홍은제2동(1141068500)","29,912","11,970","          2.50","14,796","15,116","          0.98"
"서울특별시 서대문구 남가좌제1동(1141069000)","4,428","2,127","          2.08","2,248","2,180","          1.03"
"서울특별시 서대문구 남가좌제2동(1141070000)","31,549","12,948","          2.44","15,506","16,043","          0.97"
"서울특별시 서대문구 북가좌제1동(1141071000)","10,617","4,146","          2.56","5,364","5,253","          1.02"
"서울특별시 서대문구 북가좌제2동(1141072000)","35,195","13,806","          2.55","17,400","17,795","          0.98"
"서울특별시 마포구 (1144000000)","391,865","170,531","          2.30","191,034","200,831","          0.95"
"서울특별시 마포구 아현동(1144055500)","17,479","7,792","          2.24","8,502","8,977","          0.95"
"서울특별시 마포구 공덕동(1144056500)","36,310","16,040","          2.26","17,928","18,382","          0.98"
"서울특별시 마포구 도화동(1144058500)","23,672","9,563","          2.48","11,507","12,165","          0.95"
"서울특별시 마포구 용강동(1144059000)","21,129","8,738","          2.42","10,218","10,911","          0.94"
"서울특별시 마포구 대흥동(1144060000)","14,930","8,620","          1.73","7,312","7,618","          0.96"
"서울특별시 마포구 염리동(1144061000)","18,411","8,501","          2.17","9,121","9,290","          0.98"
"서울특별시 마포구 신수동(1144063000)","23,342","9,950","          2.35","11,553","11,789","          0.98"
"서울특별시 마포구 서강동(1144065500)","27,358","12,490","          2.19","13,174","14,184","          0.93"
"서울특별시 마포구 서교동(1144066000)","28,905","15,834","          1.83","13,527","15,378","          0.88"
"서울특별시 마포구 합정동(1144068000)","21,203","9,440","          2.25","10,406","10,797","          0.96"
"서울특별시 마포구 망원제1동(1144069000)","24,721","10,770","          2.30","12,163","12,558","          0.97"
"서울특별시 마포구 망원제2동(1144070000)","21,746","8,520","          2.55","10,624","11,122","          0.96"
"서울특별시 마포구 연남동(1144071000)","19,622","9,079","          2.16","9,449","10,173","          0.93"
"서울특별시 마포구 성산제1동(1144072000)","20,712","8,736","          2.37","10,155","10,557","          0.96"
"서울특별시 마포구 성산제2동(1144073000)","41,667","15,839","          2.63","20,284","21,383","          0.95"
"서울특별시 마포구 상암동(1144074000)","30,658","10,619","          2.89","15,111","15,547","          0.97"
"서울특별시 양천구 (1147000000)","500,001","183,718","          2.72","249,024","250,977","          0.99"
"서울특별시 양천구 목1동(1147051000)","33,598","10,948","          3.07","16,394","17,204","          0.95"
"서울특별시 양천구 목2동(1147052000)","32,039","12,268","          2.61","15,914","16,125","          0.99"
"서울특별시 양천구 목3동(1147053000)","23,438","9,314","          2.52","11,595","11,843","          0.98"
"서울특별시 양천구 목4동(1147054000)","29,143","10,327","          2.82","14,609","14,534","          1.01"
"서울특별시 양천구 목5동(1147055000)","46,549","14,575","          3.19","23,124","23,425","          0.99"
"서울특별시 양천구 신월1동(1147056000)","24,829","10,394","          2.39","12,796","12,033","          1.06"
"서울특별시 양천구 신월2동(1147057000)","21,008","7,932","          2.65","10,547","10,461","          1.01"
"서울특별시 양천구 신월3동(1147058000)","18,802","8,233","          2.28","9,680","9,122","          1.06"
"서울특별시 양천구 신월4동(1147059000)","19,255","6,848","          2.81","9,644","9,611","          1.00"
"서울특별시 양천구 신월5동(1147060000)","16,318","6,291","          2.59","8,078","8,240","          0.98"
"서울특별시 양천구 신월6동(1147061000)","14,454","5,672","          2.55","7,318","7,136","          1.03"
"서울특별시 양천구 신월7동(1147061100)","26,346","9,828","          2.68","13,218","13,128","          1.01"
"서울특별시 양천구 신정1동(1147062000)","24,324","8,620","          2.82","11,976","12,348","          0.97"
"서울특별시 양천구 신정2동(1147063000)","22,974","7,549","          3.04","11,429","11,545","          0.99"
"서울특별시 양천구 신정3동(1147064000)","48,679","18,582","          2.62","24,179","24,500","          0.99"
"서울특별시 양천구 신정4동(1147065000)","36,900","15,734","          2.35","18,261","18,639","          0.98"
"서울특별시 양천구 신정6동(1147067000)","27,501","8,664","          3.17","13,469","14,032","          0.96"
"서울특별시 양천구 신정7동(1147068000)","33,844","11,939","          2.83","16,793","17,051","          0.98"
"서울특별시 강서구 (1150000000)","574,127","225,313","          2.55","283,248","290,879","          0.97"
"서울특별시 강서구 염창동(1150051000)","42,751","14,472","          2.95","21,175","21,576","          0.98"
"서울특별시 강서구 등촌제1동(1150052000)","21,380","8,770","          2.44","10,612","10,768","          0.99"
"서울특별시 강서구 등촌제2동(1150053000)","22,716","8,252","          2.75","11,426","11,290","          1.01"
"서울특별시 강서구 등촌제3동(1150053500)","38,064","14,835","          2.57","18,238","19,826","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","51,616","21,710","          2.38","25,725","25,891","          0.99"
"서울특별시 강서구 화곡제2동(1150055000)","20,890","8,231","          2.54","10,309","10,581","          0.97"
"서울특별시 강서구 화곡제3동(1150056000)","24,184","8,977","          2.69","11,817","12,367","          0.96"
"서울특별시 강서구 화곡제4동(1150057000)","23,061","9,553","          2.41","11,523","11,538","          1.00"
"서울특별시 강서구 화곡본동(1150059000)","36,514","14,931","          2.45","18,003","18,511","          0.97"
"서울특별시 강서구 화곡제6동(1150059100)","25,119","9,886","          2.54","12,470","12,649","          0.99"
"서울특별시 강서구 화곡제8동(1150059300)","27,658","11,170","          2.48","13,609","14,049","          0.97"
"서울특별시 강서구 가양제1동(1150060300)","20,967","7,588","          2.76","10,569","10,398","          1.02"
"서울특별시 강서구 가양제2동(1150060400)","18,442","8,046","          2.29","8,905","9,537","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","19,377","7,907","          2.45","9,370","10,007","          0.94"
"서울특별시 강서구 발산제1동(1150061100)","33,633","11,745","          2.86","16,277","17,356","          0.94"
"서울특별시 강서구 우장산동(1150061500)","40,407","14,448","          2.80","19,685","20,722","          0.95"
"서울특별시 강서구 공항동(1150062000)","21,614","10,001","          2.16","11,053","10,561","          1.05"
"서울특별시 강서구 방화제1동(1150063000)","31,391","12,027","          2.61","15,809","15,582","          1.01"
"서울특별시 강서구 방화제2동(1150064000)","26,370","11,187","          2.36","13,077","13,293","          0.98"
"서울특별시 강서구 방화제3동(1150064100)","27,973","11,577","          2.42","13,596","14,377","          0.95"
"서울특별시 구로구 (1153000000)","423,736","170,317","          2.49","214,032","209,704","          1.02"
"서울특별시 구로구 신도림동(1153051000)","36,987","12,947","          2.86","18,344","18,643","          0.98"
"서울특별시 구로구 구로제1동(1153052000)","23,167","7,992","          2.90","11,584","11,583","          1.00"
