"행정구역","2015년12월_총인구수","2015년12월_세대수","2015년12월_세대당 인구","2015년12월_남자 인구수","2015년12월_여자 인구수","2015년12월_남여 비율"
"서울특별시 용산구 효창동(1117058000)","9,652","3,816","          2.53","4,721","4,931","          0.96"
"서울특별시 용산구 용문동(1117059000)","12,867","5,209","          2.47","6,199","6,668","          0.93"
"서울특별시 용산구 한강로동(1117062500)","14,877","7,628","          1.95","7,380","7,497","          0.98"
"서울특별시 용산구 이촌제1동(1117063000)","27,711","10,001","          2.77","12,859","14,852","          0.87"
"서울특별시 용산구 이촌제2동(1117064000)","9,570","4,017","          2.38","4,561","5,009","          0.91"
"서울특별시 용산구 이태원제1동(1117065000)","7,473","4,012","          1.86","3,527","3,946","          0.89"
"서울특별시 용산구 이태원제2동(1117066000)","9,876","4,966","          1.99","4,568","5,308","          0.86"
"서울특별시 용산구 한남동(1117068500)","21,621","11,160","          1.94","10,357","11,264","          0.92"
"서울특별시 용산구 서빙고동(1117069000)","13,668","5,307","          2.58","6,632","7,036","          0.94"
"서울특별시 용산구 보광동(1117070000)","16,193","8,134","          1.99","7,892","8,301","          0.95"
"서울특별시 성동구 (1120000000)","297,003","126,714","          2.34","147,570","149,433","          0.99"
"서울특별시 성동구 왕십리제2동(1120052000)","16,155","6,732","          2.40","7,942","8,213","          0.97"
"서울특별시 성동구 왕십리도선동(1120053500)","20,419","8,472","          2.41","9,947","10,472","          0.95"
"서울특별시 성동구 마장동(1120054000)","24,349","10,449","          2.33","12,100","12,249","          0.99"
"서울특별시 성동구 사근동(1120055000)","11,478","6,481","          1.77","6,014","5,464","          1.10"
"서울특별시 성동구 행당제1동(1120056000)","14,687","6,404","          2.29","7,211","7,476","          0.96"
"서울특별시 성동구 행당제2동(1120057000)","26,012","9,393","          2.77","12,384","13,628","          0.91"
"서울특별시 성동구 응봉동(1120058000)","16,956","6,234","          2.72","8,095","8,861","          0.91"
"서울특별시 성동구 금호1가동(1120059000)","13,699","5,420","          2.53","6,660","7,039","          0.95"
"서울특별시 성동구 금호2.3가동(1120061500)","22,770","9,263","          2.46","11,042","11,728","          0.94"
"서울특별시 성동구 금호4가동(1120062000)","14,597","6,125","          2.38","7,075","7,522","          0.94"
"서울특별시 성동구 옥수동(1120064500)","23,041","9,235","          2.49","10,978","12,063","          0.91"
"서울특별시 성동구 성수1가제1동(1120065000)","17,168","7,205","          2.38","8,660","8,508","          1.02"
"서울특별시 성동구 성수1가제2동(1120066000)","17,045","7,723","          2.21","8,625","8,420","          1.02"
"서울특별시 성동구 성수2가제1동(1120067000)","19,233","8,808","          2.18","10,017","9,216","          1.09"
"서울특별시 성동구 성수2가제3동(1120069000)","11,797","5,425","          2.17","6,114","5,683","          1.08"
"서울특별시 성동구 송정동(1120072000)","11,559","5,482","          2.11","6,164","5,395","          1.14"
"서울특별시 성동구 용답동(1120079000)","16,038","7,863","          2.04","8,542","7,496","          1.14"
"서울특별시 광진구 (1121500000)","360,369","158,353","          2.28","176,884","183,485","          0.96"
"서울특별시 광진구 화양동(1121571000)","21,441","14,244","          1.51","10,398","11,043","          0.94"
"서울특별시 광진구 군자동(1121573000)","20,670","10,234","          2.02","10,309","10,361","          0.99"
"서울특별시 광진구 중곡제1동(1121574000)","16,012","7,652","          2.09","8,006","8,006","          1.00"
"서울특별시 광진구 중곡제2동(1121575000)","22,301","9,725","          2.29","10,913","11,388","          0.96"
"서울특별시 광진구 중곡제3동(1121576000)","17,862","8,122","          2.20","8,975","8,887","          1.01"
"서울특별시 광진구 중곡제4동(1121577000)","31,787","13,005","          2.44","15,721","16,066","          0.98"
"서울특별시 광진구 능동(1121578000)","11,400","5,821","          1.96","5,392","6,008","          0.90"
"서울특별시 광진구 광장동(1121581000)","36,721","11,861","          3.10","17,856","18,865","          0.95"
"서울특별시 광진구 자양제1동(1121582000)","22,792","10,742","          2.12","11,186","11,606","          0.96"
"서울특별시 광진구 자양제2동(1121583000)","27,531","11,158","          2.47","13,672","13,859","          0.99"
"서울특별시 광진구 자양제3동(1121584000)","30,841","11,104","          2.78","14,995","15,846","          0.95"
"서울특별시 광진구 자양제4동(1121584700)","23,047","11,472","          2.01","11,655","11,392","          1.02"
"서울특별시 광진구 구의제1동(1121585000)","22,699","11,201","          2.03","10,902","11,797","          0.92"
"서울특별시 광진구 구의제2동(1121586000)","25,549","10,481","          2.44","12,510","13,039","          0.96"
"서울특별시 광진구 구의제3동(1121587000)","29,716","11,531","          2.58","14,394","15,322","          0.94"
"서울특별시 동대문구 (1123000000)","360,153","159,941","          2.25","180,485","179,668","          1.00"
"서울특별시 동대문구 용신동(1123053600)","31,675","16,000","          1.98","16,357","15,318","          1.07"
"서울특별시 동대문구 제기동(1123054500)","26,861","13,009","          2.06","13,745","13,116","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","30,709","14,247","          2.16","15,637","15,072","          1.04"
"서울특별시 동대문구 전농제2동(1123057000)","20,877","7,714","          2.71","10,130","10,747","          0.94"
"서울특별시 동대문구 답십리제1동(1123060000)","26,091","10,984","          2.38","12,908","13,183","          0.98"
"서울특별시 동대문구 답십리제2동(1123061000)","29,199","11,378","          2.57","14,387","14,812","          0.97"
"서울특별시 동대문구 장안제1동(1123065000)","37,342","15,720","          2.38","18,836","18,506","          1.02"
"서울특별시 동대문구 장안제2동(1123066000)","32,034","12,719","          2.52","16,209","15,825","          1.02"
"서울특별시 동대문구 청량리동(1123070500)","23,187","10,633","          2.18","11,599","11,588","          1.00"
"서울특별시 동대문구 회기동(1123071000)","10,792","5,794","          1.86","5,229","5,563","          0.94"
"서울특별시 동대문구 휘경제1동(1123072000)","14,363","7,391","          1.94","7,227","7,136","          1.01"
"서울특별시 동대문구 휘경제2동(1123073000)","25,127","10,645","          2.36","12,386","12,741","          0.97"
"서울특별시 동대문구 이문제1동(1123074000)","29,467","15,033","          1.96","14,774","14,693","          1.01"
"서울특별시 동대문구 이문제2동(1123075000)","22,429","8,674","          2.59","11,061","11,368","          0.97"
"서울특별시 중랑구 (1126000000)","413,909","176,390","          2.35","206,505","207,404","          1.00"
"서울특별시 중랑구 면목제2동(1126052000)","27,194","12,051","          2.26","13,711","13,483","          1.02"
"서울특별시 중랑구 면목제4동(1126054000)","22,086","9,754","          2.26","10,922","11,164","          0.98"
"서울특별시 중랑구 면목제5동(1126055000)","11,473","5,083","          2.26","5,869","5,604","          1.05"
"서울특별시 중랑구 면목본동(1126056500)","35,809","16,550","          2.16","17,932","17,877","          1.00"
"서울특별시 중랑구 면목제7동(1126057000)","23,702","10,357","          2.29","11,798","11,904","          0.99"
"서울특별시 중랑구 면목제3.8동(1126057500)","28,245","12,602","          2.24","14,124","14,121","          1.00"
"서울특별시 중랑구 상봉제1동(1126058000)","26,137","9,834","          2.66","12,874","13,263","          0.97"
"서울특별시 중랑구 상봉제2동(1126059000)","18,271","9,522","          1.92","9,237","9,034","          1.02"
"서울특별시 중랑구 중화제1동(1126060000)","21,118","8,499","          2.48","10,483","10,635","          0.99"
"서울특별시 중랑구 중화제2동(1126061000)","28,441","13,978","          2.03","14,726","13,715","          1.07"
"서울특별시 중랑구 묵제1동(1126062000)","34,711","13,370","          2.60","16,981","17,730","          0.96"
"서울특별시 중랑구 묵제2동(1126063000)","19,430","8,478","          2.29","9,639","9,791","          0.98"
"서울특별시 중랑구 망우본동(1126065500)","33,221","14,719","          2.26","16,847","16,374","          1.03"
"서울특별시 중랑구 망우제3동(1126066000)","18,227","8,174","          2.23","9,139","9,088","          1.01"
"서울특별시 중랑구 신내1동(1126068000)","42,006","14,325","          2.93","20,655","21,351","          0.97"
"서울특별시 중랑구 신내2동(1126069000)","23,838","9,094","          2.62","11,568","12,270","          0.94"
"서울특별시 성북구 (1129000000)","459,275","190,973","          2.40","224,980","234,295","          0.96"
"서울특별시 성북구 성북동(1129052500)","18,019","8,112","          2.22","8,599","9,420","          0.91"
"서울특별시 성북구 삼선동(1129055500)","27,437","12,671","          2.17","13,288","14,149","          0.94"
"서울특별시 성북구 동선동(1129057500)","16,304","8,911","          1.83","7,183","9,121","          0.79"
"서울특별시 성북구 돈암제1동(1129058000)","17,074","6,531","          2.61","8,118","8,956","          0.91"
"서울특별시 성북구 돈암제2동(1129059000)","23,663","7,834","          3.02","11,337","12,326","          0.92"
"서울특별시 성북구 안암동(1129060000)","15,999","8,756","          1.83","8,150","7,849","          1.04"
"서울특별시 성북구 보문동(1129061000)","14,646","7,027","          2.08","7,176","7,470","          0.96"
"서울특별시 성북구 정릉제1동(1129062000)","18,918","7,075","          2.67","9,164","9,754","          0.94"
"서울특별시 성북구 정릉제2동(1129063000)","24,496","9,577","          2.56","12,084","12,412","          0.97"
"서울특별시 성북구 정릉제3동(1129064000)","16,788","7,660","          2.19","8,359","8,429","          0.99"
"서울특별시 성북구 정릉제4동(1129065000)","27,689","10,991","          2.52","13,514","14,175","          0.95"
"서울특별시 성북구 길음제1동(1129066000)","37,832","13,093","          2.89","18,234","19,598","          0.93"
"서울특별시 성북구 길음제2동(1129068500)","16,105","6,866","          2.35","7,936","8,169","          0.97"
"서울특별시 성북구 종암동(1129070500)","41,988","17,088","          2.46","20,898","21,090","          0.99"
"서울특별시 성북구 월곡제1동(1129071500)","28,492","10,811","          2.64","13,920","14,572","          0.96"
"서울특별시 성북구 월곡제2동(1129072500)","20,961","8,765","          2.39","10,339","10,622","          0.97"
"서울특별시 성북구 장위제1동(1129076000)","23,256","9,573","          2.43","11,620","11,636","          1.00"
"서울특별시 성북구 장위제2동(1129077000)","20,677","8,848","          2.34","10,354","10,323","          1.00"
"서울특별시 성북구 장위제3동(1129078000)","13,909","5,838","          2.38","7,077","6,832","          1.04"
"서울특별시 성북구 석관동(1129081000)","35,022","14,946","          2.34","17,630","17,392","          1.01"
"서울특별시 강북구 (1130500000)","330,873","141,088","          2.35","162,967","167,906","          0.97"
"서울특별시 강북구 삼양동(1130553400)","29,858","12,697","          2.35","14,947","14,911","          1.00"
"서울특별시 강북구 미아동(1130553500)","23,192","10,779","          2.15","11,333","11,859","          0.96"
"서울특별시 강북구 송중동(1130554500)","30,561","13,235","          2.31","14,911","15,650","          0.95"
"서울특별시 강북구 송천동(1130555500)","30,018","13,611","          2.21","14,996","15,022","          1.00"
"서울특별시 강북구 삼각산동(1130557500)","34,661","12,176","          2.85","16,869","17,792","          0.95"
"서울특별시 강북구 번제1동(1130559000)","20,195","9,846","          2.05","10,021","10,174","          0.98"
"서울특별시 강북구 번제2동(1130560000)","18,596","7,641","          2.43","9,122","9,474","          0.96"
"서울특별시 강북구 번제3동(1130560600)","20,175","7,675","          2.63","9,696","10,479","          0.93"
"서울특별시 강북구 수유제1동(1130561000)","22,596","9,960","          2.27","11,320","11,276","          1.00"
"서울특별시 강북구 수유제2동(1130562000)","22,497","9,214","          2.44","11,090","11,407","          0.97"
"서울특별시 강북구 수유제3동(1130563000)","23,642","11,326","          2.09","11,816","11,826","          1.00"
"서울특별시 강북구 우이동(1130564500)","21,779","9,128","          2.39","10,705","11,074","          0.97"
"서울특별시 강북구 인수동(1130566000)","33,103","13,800","          2.40","16,141","16,962","          0.95"
"서울특별시 도봉구 (1132000000)","351,242","136,903","          2.57","173,029","178,213","          0.97"
"서울특별시 도봉구 창제1동(1132051100)","27,692","10,861","          2.55","13,429","14,263","          0.94"
"서울특별시 도봉구 창제2동(1132051200)","30,919","11,865","          2.61","15,258","15,661","          0.97"
"서울특별시 도봉구 창제3동(1132051300)","15,718","6,711","          2.34","7,898","7,820","          1.01"
"서울특별시 도봉구 창제4동(1132051400)","29,774","10,638","          2.80","14,394","15,380","          0.94"
"서울특별시 도봉구 창제5동(1132051500)","26,997","9,901","          2.73","13,158","13,839","          0.95"
"서울특별시 도봉구 도봉제1동(1132052100)","23,361","10,178","          2.30","11,866","11,495","          1.03"
"서울특별시 도봉구 도봉제2동(1132052200)","29,680","11,624","          2.55","14,670","15,010","          0.98"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,385","8,927","          2.51","10,992","11,393","          0.96"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,147","8,603","          2.46","10,316","10,831","          0.95"
"서울특별시 도봉구 쌍문제3동(1132068000)","17,873","7,561","          2.36","8,741","9,132","          0.96"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,045","7,246","          2.90","10,092","10,953","          0.92"
"서울특별시 도봉구 방학제1동(1132069000)","31,373","12,713","          2.47","15,719","15,654","          1.00"
"서울특별시 도봉구 방학제2동(1132070000)","22,439","9,606","          2.34","11,398","11,041","          1.03"
"서울특별시 도봉구 방학제3동(1132071000)","30,839","10,469","          2.95","15,098","15,741","          0.96"
"서울특별시 노원구 (1135000000)","574,583","219,768","          2.61","279,987","294,596","          0.95"
"서울특별시 노원구 월계1동(1135056000)","22,399","9,497","          2.36","11,556","10,843","          1.07"
"서울특별시 노원구 월계2동(1135057000)","28,540","11,715","          2.44","13,912","14,628","          0.95"
"서울특별시 노원구 월계3동(1135058000)","34,351","13,213","          2.60","16,630","17,721","          0.94"
"서울특별시 노원구 공릉1동(1135059500)","39,304","17,086","          2.30","19,261","20,043","          0.96"
"서울특별시 노원구 공릉2동(1135060000)","44,792","16,773","          2.67","22,240","22,552","          0.99"
"서울특별시 노원구 하계1동(1135061100)","29,488","11,052","          2.67","14,217","15,271","          0.93"
"서울특별시 노원구 하계2동(1135061200)","25,030","8,519","          2.94","12,131","12,899","          0.94"
"서울특별시 노원구 중계본동(1135061900)","28,466","9,492","          3.00","14,032","14,434","          0.97"
"서울특별시 노원구 중계1동(1135062100)","29,687","9,337","          3.18","14,576","15,111","          0.96"
"서울특별시 노원구 중계4동(1135062400)","22,618","8,310","          2.72","11,091","11,527","          0.96"
"서울특별시 노원구 중계2.3동(1135062500)","40,200","15,702","          2.56","18,853","21,347","          0.88"
"서울특별시 노원구 상계1동(1135063000)","42,756","15,723","          2.72","20,952","21,804","          0.96"
"서울특별시 노원구 상계2동(1135064000)","22,118","8,663","          2.55","10,964","11,154","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","31,783","13,730","          2.31","16,016","15,767","          1.02"
"서울특별시 노원구 상계5동(1135067000)","27,947","11,324","          2.47","13,664","14,283","          0.96"
"서울특별시 노원구 상계6.7동(1135069500)","35,708","13,920","          2.57","16,719","18,989","          0.88"
"서울특별시 노원구 상계8동(1135070000)","25,989","9,405","          2.76","12,523","13,466","          0.93"
"서울특별시 노원구 상계9동(1135071000)","23,773","8,700","          2.73","11,443","12,330","          0.93"
"서울특별시 노원구 상계10동(1135072000)","19,634","7,607","          2.58","9,207","10,427","          0.88"
"서울특별시 은평구 (1138000000)","497,920","203,410","          2.45","242,975","254,945","          0.95"
"서울특별시 은평구 녹번동(1138051000)","31,904","14,109","          2.26","15,452","16,452","          0.94"
"서울특별시 은평구 불광제1동(1138052000)","42,386","17,450","          2.43","20,353","22,033","          0.92"
"서울특별시 은평구 불광제2동(1138053000)","29,034","12,996","          2.23","14,336","14,698","          0.98"
"서울특별시 은평구 갈현제1동(1138055100)","25,641","11,049","          2.32","12,634","13,007","          0.97"
"서울특별시 은평구 갈현제2동(1138055200)","29,962","12,000","          2.50","14,434","15,528","          0.93"
"서울특별시 은평구 구산동(1138056000)","34,087","12,408","          2.75","17,317","16,770","          1.03"
"서울특별시 은평구 대조동(1138057000)","32,869","15,337","          2.14","15,708","17,161","          0.92"
"서울특별시 은평구 응암제1동(1138058000)","32,435","13,642","          2.38","15,645","16,790","          0.93"
"서울특별시 은평구 응암제2동(1138059000)","23,054","9,449","          2.44","11,376","11,678","          0.97"
"서울특별시 은평구 응암제3동(1138060000)","26,947","12,392","          2.17","13,238","13,709","          0.97"
"서울특별시 은평구 역촌동(1138062500)","49,494","19,892","          2.49","23,853","25,641","          0.93"
"서울특별시 은평구 신사제1동(1138063100)","28,290","11,103","          2.55","13,822","14,468","          0.96"
"서울특별시 은평구 신사제2동(1138063200)","22,071","8,777","          2.51","11,048","11,023","          1.00"
"서울특별시 은평구 증산동(1138064000)","19,773","7,958","          2.48","9,887","9,886","          1.00"
"서울특별시 은평구 수색동(1138065000)","16,562","6,993","          2.37","8,372","8,190","          1.02"
"서울특별시 은평구 진관동(1138069000)","53,411","17,855","          2.99","25,500","27,911","          0.91"
"서울특별시 서대문구 (1141000000)","312,141","135,770","          2.30","152,008","160,133","          0.95"
"서울특별시 서대문구 천연동(1141052000)","19,870","8,593","          2.31","9,641","10,229","          0.94"
"서울특별시 서대문구 북아현동(1141055500)","10,888","5,038","          2.16","5,299","5,589","          0.95"
"서울특별시 서대문구 충현동(1141056500)","18,839","8,922","          2.11","9,273","9,566","          0.97"
"서울특별시 서대문구 신촌동(1141058500)","18,545","11,284","          1.64","8,723","9,822","          0.89"
"서울특별시 서대문구 연희동(1141061500)","38,940","18,611","          2.09","18,901","20,039","          0.94"
"서울특별시 서대문구 홍제제1동(1141062000)","24,072","9,948","          2.42","11,506","12,566","          0.92"
"서울특별시 서대문구 홍제제3동(1141064000)","19,391","8,165","          2.37","9,500","9,891","          0.96"
"서울특별시 서대문구 홍제제2동(1141065500)","15,292","5,909","          2.59","7,331","7,961","          0.92"
"서울특별시 서대문구 홍은제1동(1141066000)","24,511","9,908","          2.47","12,054","12,457","          0.97"
"서울특별시 서대문구 홍은제2동(1141068500)","29,828","12,474","          2.39","14,574","15,254","          0.96"
"서울특별시 서대문구 남가좌제1동(1141069000)","11,023","4,089","          2.70","5,440","5,583","          0.97"
"서울특별시 서대문구 남가좌제2동(1141070000)","26,958","11,711","          2.30","13,314","13,644","          0.98"
"서울특별시 서대문구 북가좌제1동(1141071000)","19,644","7,072","          2.78","9,595","10,049","          0.95"
"서울특별시 서대문구 북가좌제2동(1141072000)","34,340","14,046","          2.44","16,857","17,483","          0.96"
"서울특별시 마포구 (1144000000)","387,643","171,480","          2.26","186,495","201,148","          0.93"
"서울특별시 마포구 아현동(1144055500)","28,226","11,544","          2.45","13,593","14,633","          0.93"
"서울특별시 마포구 공덕동(1144056500)","38,621","17,010","          2.27","18,595","20,026","          0.93"
"서울특별시 마포구 도화동(1144058500)","23,117","9,639","          2.40","11,103","12,014","          0.92"
"서울특별시 마포구 용강동(1144059000)","21,629","8,741","          2.47","10,382","11,247","          0.92"
"서울특별시 마포구 대흥동(1144060000)","13,556","7,966","          1.70","6,663","6,893","          0.97"
"서울특별시 마포구 염리동(1144061000)","14,954","7,202","          2.08","7,367","7,587","          0.97"
"서울특별시 마포구 신수동(1144063000)","19,924","8,505","          2.34","9,836","10,088","          0.98"
"서울특별시 마포구 서강동(1144065500)","26,063","11,807","          2.21","12,473","13,590","          0.92"
"서울특별시 마포구 서교동(1144066000)","26,780","14,980","          1.79","12,375","14,405","          0.86"
"서울특별시 마포구 합정동(1144068000)","19,575","9,164","          2.14","9,381","10,194","          0.92"
"서울특별시 마포구 망원제1동(1144069000)","22,282","10,214","          2.18","10,791","11,491","          0.94"
"서울특별시 마포구 망원제2동(1144070000)","20,578","8,247","          2.50","9,929","10,649","          0.93"
"서울특별시 마포구 연남동(1144071000)","18,047","8,937","          2.02","8,498","9,549","          0.89"
"서울특별시 마포구 성산제1동(1144072000)","20,869","9,244","          2.26","9,952","10,917","          0.91"
"서울특별시 마포구 성산제2동(1144073000)","40,062","16,043","          2.50","19,307","20,755","          0.93"
"서울특별시 마포구 상암동(1144074000)","33,360","12,237","          2.73","16,250","17,110","          0.95"
"서울특별시 양천구 (1147000000)","484,532","179,512","          2.70","239,995","244,537","          0.98"
"서울특별시 양천구 목1동(1147051000)","33,215","10,688","          3.11","16,047","17,168","          0.93"
"서울특별시 양천구 목2동(1147052000)","31,458","12,340","          2.55","15,421","16,037","          0.96"
"서울특별시 양천구 목3동(1147053000)","21,858","8,995","          2.43","10,726","11,132","          0.96"
"서울특별시 양천구 목4동(1147054000)","27,872","9,930","          2.81","13,841","14,031","          0.99"
"서울특별시 양천구 목5동(1147055000)","44,469","13,740","          3.24","22,086","22,383","          0.99"
"서울특별시 양천구 신월1동(1147056000)","23,476","10,463","          2.24","12,090","11,386","          1.06"
"서울특별시 양천구 신월2동(1147057000)","23,208","8,640","          2.69","11,506","11,702","          0.98"
"서울특별시 양천구 신월3동(1147058000)","18,200","8,494","          2.14","9,558","8,642","          1.11"
"서울특별시 양천구 신월4동(1147059000)","19,822","6,934","          2.86","9,763","10,059","          0.97"
"서울특별시 양천구 신월5동(1147060000)","16,346","6,309","          2.59","8,087","8,259","          0.98"
"서울특별시 양천구 신월6동(1147061000)","11,776","4,716","          2.50","6,006","5,770","          1.04"
"서울특별시 양천구 신월7동(1147061100)","23,767","9,313","          2.55","11,752","12,015","          0.98"
"서울특별시 양천구 신정1동(1147062000)","18,809","6,258","          3.01","9,187","9,622","          0.95"
"서울특별시 양천구 신정2동(1147063000)","21,817","7,316","          2.98","10,793","11,024","          0.98"
"서울특별시 양천구 신정3동(1147064000)","54,786","20,216","          2.71","27,179","27,607","          0.98"
"서울특별시 양천구 신정4동(1147065000)","35,508","15,353","          2.31","17,486","18,022","          0.97"
"서울특별시 양천구 신정6동(1147067000)","26,347","8,256","          3.19","12,823","13,524","          0.95"
"서울특별시 양천구 신정7동(1147068000)","31,798","11,551","          2.75","15,644","16,154","          0.97"
"서울특별시 강서구 (1150000000)","589,074","238,952","          2.47","287,947","301,127","          0.96"
"서울특별시 강서구 염창동(1150051000)","41,947","14,377","          2.92","20,723","21,224","          0.98"
"서울특별시 강서구 등촌제1동(1150052000)","22,418","10,525","          2.13","10,704","11,714","          0.91"
"서울특별시 강서구 등촌제2동(1150053000)","21,599","7,985","          2.70","10,784","10,815","          1.00"
"서울특별시 강서구 등촌제3동(1150053500)","35,346","14,719","          2.40","16,932","18,414","          0.92"
"서울특별시 강서구 화곡제1동(1150054000)","52,121","23,584","          2.21","25,839","26,282","          0.98"
"서울특별시 강서구 화곡제2동(1150055000)","19,977","8,026","          2.49","9,800","10,177","          0.96"
"서울특별시 강서구 화곡제3동(1150056000)","23,395","9,037","          2.59","11,321","12,074","          0.94"
"서울특별시 강서구 화곡제4동(1150057000)","23,021","9,768","          2.36","11,405","11,616","          0.98"
"서울특별시 강서구 화곡본동(1150059000)","36,170","15,224","          2.38","17,689","18,481","          0.96"
"서울특별시 강서구 화곡제6동(1150059100)","25,550","10,595","          2.41","12,602","12,948","          0.97"
"서울특별시 강서구 화곡제8동(1150059300)","26,862","11,049","          2.43","13,073","13,789","          0.95"
"서울특별시 강서구 가양제1동(1150060300)","24,787","9,816","          2.53","12,240","12,547","          0.98"
"서울특별시 강서구 가양제2동(1150060400)","16,668","7,931","          2.10","8,024","8,644","          0.93"
"서울특별시 강서구 가양제3동(1150060500)","17,575","7,828","          2.25","8,382","9,193","          0.91"
"서울특별시 강서구 발산제1동(1150061100)","40,215","13,555","          2.97","19,275","20,940","          0.92"
"서울특별시 강서구 우장산동(1150061500)","46,855","16,486","          2.84","22,644","24,211","          0.94"
"서울특별시 강서구 공항동(1150062000)","20,019","9,769","          2.05","10,229","9,790","          1.04"
"서울특별시 강서구 방화제1동(1150063000)","43,512","16,073","          2.71","21,429","22,083","          0.97"
"서울특별시 강서구 방화제2동(1150064000)","24,930","11,246","          2.22","12,279","12,651","          0.97"
"서울특별시 강서구 방화제3동(1150064100)","26,107","11,359","          2.30","12,573","13,534","          0.93"
"서울특별시 구로구 (1153000000)","422,092","172,321","          2.45","210,440","211,652","          0.99"
"서울특별시 구로구 신도림동(1153051000)","37,880","13,209","          2.87","18,562","19,318","          0.96"
"서울특별시 구로구 구로제1동(1153052000)","22,415","7,801","          2.87","11,148","11,267","          0.99"
